Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.496491, 0.485425, 0.490958, 0.272621, 0.509042, 0.013898, 0.505502, 5137.000000, 22566.000000, 22885.000000, 4846.000000, "protected_div(Dim[i][66], Dim[i][121])"
1, 0.496491, 0.485425, 0.490958, 0.272621, 0.509042, 0.013898, 0.505502, 5137.000000, 22566.000000, 22885.000000, 4846.000000, "protected_div(Dim[i][66], Dim[i][121])"
2, 0.496491, 0.485425, 0.490958, 0.272621, 0.509042, 0.013898, 0.505502, 5137.000000, 22566.000000, 22885.000000, 4846.000000, "protected_div(Dim[i][66], Dim[i][121])"
3, 0.529823, 0.443354, 0.486589, 0.280508, 0.513411, 0.020664, 0.485749, 5557.000000, 24081.000000, 21370.000000, 4426.000000, "protected_log(protected_div(Dim[i][36], Dim[i][96]))"
4, 0.529823, 0.443354, 0.486589, 0.280508, 0.513411, 0.020664, 0.485749, 5557.000000, 24081.000000, 21370.000000, 4426.000000, "protected_log(protected_div(Dim[i][36], Dim[i][96]))"
5, 0.529823, 0.443354, 0.486589, 0.280508, 0.513411, 0.020664, 0.485749, 5557.000000, 24081.000000, 21370.000000, 4426.000000, "protected_log(protected_div(Dim[i][36], Dim[i][96]))"
6, 0.570615, 0.371832, 0.471223, 0.297281, 0.528777, 0.044823, 0.465184, 6271.000000, 25935.000000, 19516.000000, 3712.000000, "protected_sqrt(protected_div(ifLessThan(Dim[i][89], Dim[i][72], Dim[i][36], sin(Dim[i][6])), tanh(Dim[i][0])))"
7, 0.562518, 0.335170, 0.448844, 0.314647, 0.551156, 0.079680, 0.478425, 6637.000000, 25567.000000, 19884.000000, 3346.000000, "(Dim[i][60]-(Dim[i][90]))"
8, 0.562518, 0.335170, 0.448844, 0.314647, 0.551156, 0.079680, 0.478425, 6637.000000, 25567.000000, 19884.000000, 3346.000000, "(Dim[i][60]-Dim[i][90])"
9, 0.562210, 0.335470, 0.448840, 0.314631, 0.551160, 0.079678, 0.478623, 6634.000000, 25553.000000, 19898.000000, 3349.000000, "ifLessThan(Dim[i][26], Dim[i][30], ifLessThan(Dim[i][17], Dim[i][103], Dim[i][101], (Dim[i][60]-(Dim[i][90]))), Dim[i][25])"
