Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.499825, 0.491529, 0.495677, 0.265070, 0.504323, 0.006597, 0.501642, 4982.000000, 22810.000000, 22826.000000, 4816.000000, "protected_div(Dim[i][2], tanh(Dim[i][121]))"
1, 0.499606, 0.491529, 0.495567, 0.265141, 0.504433, 0.006764, 0.501822, 4982.000000, 22800.000000, 22836.000000, 4816.000000, "protected_sqrt(protected_div(Dim[i][72], tanh(Dim[i][121])))"
2, 0.495530, 0.491529, 0.493529, 0.266460, 0.506471, 0.009873, 0.505177, 4982.000000, 22614.000000, 23022.000000, 4816.000000, "protected_log(protected_div(Dim[i][2], tanh(Dim[i][121])))"
3, 0.495508, 0.491733, 0.493620, 0.266374, 0.506380, 0.009734, 0.505159, 4980.000000, 22613.000000, 23023.000000, 4818.000000, "ifLessThan(Dim[i][110], Dim[i][9], Dim[i][101], Dim[i][121])"
4, 0.495530, 0.491529, 0.493529, 0.266460, 0.506471, 0.009873, 0.505177, 4982.000000, 22614.000000, 23022.000000, 4816.000000, "protected_log(protected_div(Dim[i][2], tanh(Dim[i][121])))"
5, 0.499825, 0.491529, 0.495677, 0.265070, 0.504323, 0.006597, 0.501642, 4982.000000, 22810.000000, 22826.000000, 4816.000000, "Dim[i][121]"
6, 0.495508, 0.491733, 0.493620, 0.266374, 0.506380, 0.009734, 0.505159, 4980.000000, 22613.000000, 23023.000000, 4818.000000, "ifLessThan(Dim[i][110], Dim[i][9], Dim[i][101], Dim[i][121])"
7, 0.495530, 0.491529, 0.493529, 0.266460, 0.506471, 0.009873, 0.505177, 4982.000000, 22614.000000, 23022.000000, 4816.000000, "protected_log(protected_div(Dim[i][2], tanh(Dim[i][121])))"
8, 0.459418, 0.512656, 0.486037, 0.268719, 0.513963, 0.021360, 0.531172, 4775.000000, 20966.000000, 24670.000000, 5023.000000, "protected_div(Dim[i][105], protected_sqrt(sin(protected_div((Dim[i][70]), Dim[i][60]))))"
9, 0.466211, 0.506736, 0.486473, 0.269195, 0.513527, 0.020674, 0.526626, 4833.000000, 21276.000000, 24360.000000, 4965.000000, "protected_div(Dim[i][30], (Dim[i][121]))"
