Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.490357, 0.452361, 0.471359, 0.232811, 0.528641, 0.039082, 0.514751, 4512.000000, 26010.000000, 27033.000000, 3727.000000, "protected_div(Dim[i][121], Dim[i][60])"
1, 0.490357, 0.452361, 0.471359, 0.232811, 0.528641, 0.039082, 0.514751, 4512.000000, 26010.000000, 27033.000000, 3727.000000, "protected_div(Dim[i][121], Dim[i][60])"
2, 0.302604, 0.605413, 0.454008, 0.236084, 0.545992, 0.067552, 0.656685, 3251.000000, 16051.000000, 36992.000000, 4988.000000, "sin(Dim[i][8])"
3, 0.396999, 0.488652, 0.442825, 0.251447, 0.557175, 0.079242, 0.590679, 4213.000000, 21058.000000, 31985.000000, 4026.000000, "(Dim[i][27]-Dim[i][62])"
4, 0.396999, 0.488652, 0.442825, 0.251447, 0.557175, 0.079242, 0.590679, 4213.000000, 21058.000000, 31985.000000, 4026.000000, "(Dim[i][27]-Dim[i][62])"
5, 0.396999, 0.488652, 0.442825, 0.251447, 0.557175, 0.079242, 0.590679, 4213.000000, 21058.000000, 31985.000000, 4026.000000, "(Dim[i][27]-Dim[i][62])"
6, 0.396999, 0.488652, 0.442825, 0.251447, 0.557175, 0.079242, 0.590679, 4213.000000, 21058.000000, 31985.000000, 4026.000000, "(Dim[i][27]-Dim[i][62])"
7, 0.585091, 0.226605, 0.405848, 0.279192, 0.594152, 0.131723, 0.463105, 6372.000000, 31035.000000, 22008.000000, 1867.000000, "(Dim[i][45]+(Dim[i][17]+protected_log(Dim[i][77])))"
8, 0.396999, 0.488652, 0.442825, 0.251447, 0.557175, 0.079242, 0.590679, 4213.000000, 21058.000000, 31985.000000, 4026.000000, "(Dim[i][27]-Dim[i][62])"
9, 0.396999, 0.488652, 0.442825, 0.251447, 0.557175, 0.079242, 0.590679, 4213.000000, 21058.000000, 31985.000000, 4026.000000, "(Dim[i][27]-Dim[i][62])"
10, 0.206304, 0.538051, 0.372178, 0.331129, 0.627822, 0.203998, 0.749094, 3806.000000, 10943.000000, 42100.000000, 4433.000000, "sin(protected_log(Dim[i][18]))"
11, 0.585091, 0.226605, 0.405848, 0.279192, 0.594152, 0.131723, 0.463105, 6372.000000, 31035.000000, 22008.000000, 1867.000000, "(Dim[i][45]+(Dim[i][17]+protected_log(Dim[i][77])))"
