Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.662601, 0.129019, 0.395810, 0.285560, 0.604190, 0.154297, 0.409674, 6366.000000, 30911.000000, 15740.000000, 943.000000, "sin((Dim[i][112]))"
1, 0.486335, 0.432754, 0.459544, 0.242861, 0.540456, 0.055377, 0.520923, 4146.000000, 22688.000000, 23963.000000, 3163.000000, "protected_log(protected_div(Dim[i][5], Dim[i][121]))"
2, 0.486335, 0.432754, 0.459544, 0.242861, 0.540456, 0.055377, 0.520923, 4146.000000, 22688.000000, 23963.000000, 3163.000000, "protected_log(protected_div(Dim[i][5], Dim[i][121]))"
3, 0.486335, 0.432754, 0.459544, 0.242861, 0.540456, 0.055377, 0.520923, 4146.000000, 22688.000000, 23963.000000, 3163.000000, "protected_log(protected_div(Dim[i][5], Dim[i][121]))"
4, 0.440719, 0.442879, 0.441799, 0.254970, 0.558201, 0.079970, 0.558988, 4072.000000, 20560.000000, 26091.000000, 3237.000000, "tanh(protected_div(Dim[i][105], tanh(protected_log(protected_div(Dim[i][5], Dim[i][121])))))"
5, 0.662601, 0.129019, 0.395810, 0.285560, 0.604190, 0.154297, 0.409674, 6366.000000, 30911.000000, 15740.000000, 943.000000, "sin((Dim[i][112]))"
6, 0.662601, 0.129019, 0.395810, 0.285560, 0.604190, 0.154297, 0.409674, 6366.000000, 30911.000000, 15740.000000, 943.000000, "sin((Dim[i][112]))"
7, 0.662601, 0.129019, 0.395810, 0.285560, 0.604190, 0.154297, 0.409674, 6366.000000, 30911.000000, 15740.000000, 943.000000, "sin((Dim[i][112]))"
8, 0.662601, 0.129019, 0.395810, 0.285560, 0.604190, 0.154297, 0.409674, 6366.000000, 30911.000000, 15740.000000, 943.000000, "sin(Dim[i][112])"
9, 0.662601, 0.129019, 0.395810, 0.285560, 0.604190, 0.154297, 0.409674, 6366.000000, 30911.000000, 15740.000000, 943.000000, "sin((Dim[i][112]))"
10, 0.440634, 0.442468, 0.441551, 0.255166, 0.558449, 0.080311, 0.559118, 4075.000000, 20556.000000, 26095.000000, 3234.000000, "protected_div(protected_div(Dim[i][5], Dim[i][121]), Dim[i][45])"
11, 0.440634, 0.442468, 0.441551, 0.255166, 0.558449, 0.080311, 0.559118, 4075.000000, 20556.000000, 26095.000000, 3234.000000, "protected_div(protected_div(Dim[i][5], Dim[i][121]), Dim[i][45])"
12, 0.438554, 0.381174, 0.409864, 0.280140, 0.590136, 0.123720, 0.569218, 4523.000000, 20459.000000, 26192.000000, 2786.000000, "protected_log((ifLessThan(Dim[i][108], Dim[i][106], Dim[i][12], protected_abs(Dim[i][22]))))"
13, 0.438554, 0.381174, 0.409864, 0.280140, 0.590136, 0.123720, 0.569218, 4523.000000, 20459.000000, 26192.000000, 2786.000000, "protected_log((ifLessThan(Dim[i][108], Dim[i][106], Dim[i][12], protected_abs(Dim[i][22]))))"
14, 0.438554, 0.381174, 0.409864, 0.280140, 0.590136, 0.123720, 0.569218, 4523.000000, 20459.000000, 26192.000000, 2786.000000, "protected_log((ifLessThan(Dim[i][108], Dim[i][106], Dim[i][12], protected_abs(Dim[i][22]))))"
15, 0.364022, 0.397318, 0.380670, 0.307011, 0.619330, 0.166968, 0.631468, 4405.000000, 16982.000000, 29669.000000, 2904.000000, "sin(ifLessThan(Dim[i][108], Dim[i][106], Dim[i][55], ifLessThan(protected_sqrt(protected_log(Dim[i][5])), Dim[i][121], Dim[i][45], Dim[i][45])))"
16, 0.364022, 0.397318, 0.380670, 0.307011, 0.619330, 0.166968, 0.631468, 4405.000000, 16982.000000, 29669.000000, 2904.000000, "sin(ifLessThan(Dim[i][108], Dim[i][106], Dim[i][55], ifLessThan(protected_sqrt(protected_log(Dim[i][5])), Dim[i][121], Dim[i][45], Dim[i][45])))"
17, 0.364022, 0.397318, 0.380670, 0.307011, 0.619330, 0.166968, 0.631468, 4405.000000, 16982.000000, 29669.000000, 2904.000000, "sin(ifLessThan(Dim[i][108], Dim[i][106], Dim[i][55], ifLessThan(protected_sqrt(protected_log(Dim[i][5])), Dim[i][121], Dim[i][45], Dim[i][45])))"
18, 0.303831, 0.435901, 0.369866, 0.322034, 0.630134, 0.188140, 0.678280, 4123.000000, 14174.000000, 32477.000000, 3186.000000, "sin(ifLessThan(Dim[i][108], Dim[i][106], Dim[i][68], sin(Dim[i][112])))"
19, 0.310669, 0.423451, 0.367060, 0.323954, 0.632940, 0.191182, 0.674055, 4214.000000, 14493.000000, 32158.000000, 3095.000000, "sin(ifLessThan(Dim[i][108], Dim[i][106], sin(sin(Dim[i][53])), Dim[i][112]))"
20, 0.313412, 0.428239, 0.370826, 0.320119, 0.629174, 0.185550, 0.671034, 4179.000000, 14621.000000, 32030.000000, 3130.000000, "sin(ifLessThan(Dim[i][108], Dim[i][106], Dim[i][68], sin((Dim[i][67]))))"
21, 0.342372, 0.379669, 0.361020, 0.326011, 0.638980, 0.195964, 0.652576, 4534.000000, 15972.000000, 30679.000000, 2775.000000, "sin(((((ifLessThan(tanh(Dim[i][75]), Dim[i][83], Dim[i][112], Dim[i][20])))-tanh((ifLessThan(Dim[i][108], Dim[i][106], Dim[i][12], protected_abs(Dim[i][30])))))))"
22, 0.303831, 0.435901, 0.369866, 0.322034, 0.630134, 0.188140, 0.678280, 4123.000000, 14174.000000, 32477.000000, 3186.000000, "sin(ifLessThan(Dim[i][108], Dim[i][106], Dim[i][68], sin(Dim[i][112])))"
23, 0.342372, 0.379669, 0.361020, 0.326011, 0.638980, 0.195964, 0.652576, 4534.000000, 15972.000000, 30679.000000, 2775.000000, "sin(((((ifLessThan(tanh(Dim[i][75]), Dim[i][83], Dim[i][112], Dim[i][20])))-tanh((ifLessThan(Dim[i][108], Dim[i][106], Dim[i][12], protected_abs(Dim[i][30])))))))"
24, 0.272684, 0.458065, 0.365375, 0.330207, 0.634625, 0.199372, 0.702205, 3961.000000, 12721.000000, 33930.000000, 3348.000000, "sin(ifLessThan(Dim[i][108], Dim[i][106], Dim[i][55], ifLessThan(protected_sqrt(protected_log(Dim[i][5])), Dim[i][121], Dim[i][45], Dim[i][67])))"
25, 0.213715, 0.444931, 0.329323, 0.380296, 0.670677, 0.266328, 0.754967, 4057.000000, 9970.000000, 36681.000000, 3252.000000, "protected_div(sin(ifLessThan(Dim[i][108], Dim[i][106], Dim[i][68], sin(Dim[i][112]))), Dim[i][30])"
26, 0.342372, 0.379669, 0.361020, 0.326011, 0.638980, 0.195964, 0.652576, 4534.000000, 15972.000000, 30679.000000, 2775.000000, "sin(((((ifLessThan(tanh(Dim[i][75]), Dim[i][83], Dim[i][112], Dim[i][20])))-tanh((ifLessThan(Dim[i][108], Dim[i][106], Dim[i][12], protected_abs(Dim[i][30])))))))"
27, 0.213715, 0.444931, 0.329323, 0.380296, 0.670677, 0.266328, 0.754967, 4057.000000, 9970.000000, 36681.000000, 3252.000000, "((protected_div(Dim[i][30], sin((ifLessThan(Dim[i][108], Dim[i][106], Dim[i][68], sin(Dim[i][112])))))))"
28, 0.342372, 0.379669, 0.361020, 0.326011, 0.638980, 0.195964, 0.652576, 4534.000000, 15972.000000, 30679.000000, 2775.000000, "sin(((((ifLessThan(tanh(Dim[i][75]), Dim[i][83], Dim[i][112], Dim[i][20])))-tanh((ifLessThan(Dim[i][108], Dim[i][106], Dim[i][12], protected_abs(Dim[i][30])))))))"
29, 0.210135, 0.446436, 0.328285, 0.382456, 0.671715, 0.269064, 0.757858, 4046.000000, 9803.000000, 36848.000000, 3263.000000, "(protected_div(Dim[i][30], sin((((ifLessThan(tanh(Dim[i][75]), Dim[i][83], Dim[i][112], Dim[i][20])))-tanh(sin(Dim[i][67]))))))"
30, 0.225783, 0.431933, 0.328858, 0.377558, 0.671142, 0.263179, 0.746294, 4152.000000, 10533.000000, 36118.000000, 3157.000000, "sin(ifLessThan(Dim[i][108], Dim[i][106], Dim[i][68], sin(protected_div(Dim[i][30], sin(Dim[i][67])))))"
31, 0.299758, 0.386647, 0.343202, 0.347843, 0.656798, 0.226183, 0.688473, 4483.000000, 13984.000000, 32667.000000, 2826.000000, "sin((((protected_div(Dim[i][30], protected_div(Dim[i][30], sin(sin(Dim[i][97])))))-protected_div(Dim[i][5], Dim[i][16]))))"
32, 0.210135, 0.446436, 0.328285, 0.382456, 0.671715, 0.269064, 0.757858, 4046.000000, 9803.000000, 36848.000000, 3263.000000, "(protected_div(Dim[i][30], sin((((ifLessThan(tanh(Dim[i][75]), Dim[i][83], Dim[i][112], Dim[i][20])))-tanh(sin(Dim[i][67]))))))"
33, 0.222332, 0.437816, 0.330074, 0.377145, 0.669926, 0.262462, 0.748480, 4109.000000, 10372.000000, 36279.000000, 3200.000000, "protected_div(sin(ifLessThan(Dim[i][108], Dim[i][106], Dim[i][68], sin(sin(Dim[i][67])))), (Dim[i][15]))"
