Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.521253, 0.435149, 0.478201, 0.266919, 0.521799, 0.032297, 0.492822, 5435.000000, 25667.000000, 23574.000000, 4187.000000, "tanh(protected_div(Dim[i][5], Dim[i][121]))"
1, 0.521496, 0.435149, 0.478322, 0.266840, 0.521678, 0.032117, 0.492618, 5435.000000, 25679.000000, 23562.000000, 4187.000000, "Dim[i][121]"
2, 0.520278, 0.435668, 0.477973, 0.267021, 0.522027, 0.032631, 0.493553, 5430.000000, 25619.000000, 23622.000000, 4192.000000, "protected_div(protected_div(Dim[i][5], Dim[i][121]), ifLessThan(ifLessThan(Dim[i][31], protected_abs(Dim[i][98]), Dim[i][72], Dim[i][88]), Dim[i][105], Dim[i][103], Dim[i][4]))"
3, 0.515932, 0.439618, 0.477775, 0.266805, 0.522225, 0.032910, 0.496543, 5392.000000, 25405.000000, 23836.000000, 4230.000000, "protected_div(protected_div(Dim[i][5], Dim[i][121]), ifLessThan(ifLessThan(Dim[i][31], protected_abs(Dim[i][98]), Dim[i][72], Dim[i][88]), Dim[i][105], Dim[i][47], Dim[i][43]))"
4, 0.521192, 0.435149, 0.478170, 0.266938, 0.521830, 0.032342, 0.492873, 5435.000000, 25664.000000, 23577.000000, 4187.000000, "protected_div(Dim[i][102], tanh(Dim[i][121]))"
5, 0.515485, 0.435149, 0.475317, 0.268793, 0.524683, 0.036551, 0.497647, 5435.000000, 25383.000000, 23858.000000, 4187.000000, "protected_sqrt(protected_log(protected_div(Dim[i][5], Dim[i][121])))"
6, 0.492841, 0.445853, 0.469347, 0.271888, 0.530653, 0.045341, 0.514840, 5332.000000, 24268.000000, 24973.000000, 4290.000000, "sin((Dim[i][121]*Dim[i][45]))"
7, 0.446965, 0.331012, 0.388989, 0.338184, 0.611011, 0.164295, 0.571989, 6437.000000, 22009.000000, 27232.000000, 3185.000000, "ifLessThan(Dim[i][106], Dim[i][95], Dim[i][53], Dim[i][11])"
8, 0.492841, 0.445853, 0.469347, 0.271888, 0.530653, 0.045341, 0.514840, 5332.000000, 24268.000000, 24973.000000, 4290.000000, "sin((Dim[i][121]*Dim[i][45]))"
9, 0.492841, 0.445853, 0.469347, 0.271888, 0.530653, 0.045341, 0.514840, 5332.000000, 24268.000000, 24973.000000, 4290.000000, "sin((Dim[i][121]*Dim[i][45]))"
10, 0.446965, 0.331012, 0.388989, 0.338184, 0.611011, 0.164295, 0.571989, 6437.000000, 22009.000000, 27232.000000, 3185.000000, "((ifLessThan(Dim[i][106], Dim[i][95], Dim[i][53], Dim[i][11])))"
11, 0.446884, 0.331012, 0.388948, 0.338220, 0.611052, 0.164356, 0.572057, 6437.000000, 22005.000000, 27236.000000, 3185.000000, "(Dim[i][98]*ifLessThan(Dim[i][106], Dim[i][95], Dim[i][53], Dim[i][11]))"
12, 0.585853, 0.238412, 0.412133, 0.320014, 0.587867, 0.133523, 0.470941, 7328.000000, 28848.000000, 20393.000000, 2294.000000, "(sin(Dim[i][112])+sin(Dim[i][38]))"
13, 0.442233, 0.331636, 0.386934, 0.340004, 0.613066, 0.167386, 0.575846, 6431.000000, 21776.000000, 27465.000000, 3191.000000, "protected_log((ifLessThan(Dim[i][106], Dim[i][95], Dim[i][53], Dim[i][11])))"
14, 0.442233, 0.331636, 0.386934, 0.340004, 0.613066, 0.167386, 0.575846, 6431.000000, 21776.000000, 27465.000000, 3191.000000, "protected_log((ifLessThan(Dim[i][106], Dim[i][95], Dim[i][53], Dim[i][11])))"
15, 0.442233, 0.331636, 0.386934, 0.340004, 0.613066, 0.167386, 0.575846, 6431.000000, 21776.000000, 27465.000000, 3191.000000, "protected_log((ifLessThan(Dim[i][106], Dim[i][95], Dim[i][53], Dim[i][11])))"
16, 0.442233, 0.331636, 0.386934, 0.340004, 0.613066, 0.167386, 0.575846, 6431.000000, 21776.000000, 27465.000000, 3191.000000, "(protected_log((ifLessThan(Dim[i][106], Dim[i][95], Dim[i][53], Dim[i][11]))))"
17, 0.442233, 0.331636, 0.386934, 0.340004, 0.613066, 0.167386, 0.575846, 6431.000000, 21776.000000, 27465.000000, 3191.000000, "protected_log((ifLessThan(Dim[i][106], Dim[i][95], Dim[i][53], Dim[i][77])))"
18, 0.442233, 0.331636, 0.386934, 0.340004, 0.613066, 0.167386, 0.575846, 6431.000000, 21776.000000, 27465.000000, 3191.000000, "protected_log((ifLessThan(Dim[i][106], Dim[i][95], Dim[i][53], Dim[i][11])))"
19, 0.442233, 0.331636, 0.386934, 0.340004, 0.613066, 0.167386, 0.575846, 6431.000000, 21776.000000, 27465.000000, 3191.000000, "protected_log(ifLessThan(Dim[i][106], Dim[i][95], Dim[i][53], Dim[i][71]))"
20, 0.442233, 0.331636, 0.386934, 0.340004, 0.613066, 0.167386, 0.575846, 6431.000000, 21776.000000, 27465.000000, 3191.000000, "protected_log((ifLessThan(Dim[i][106], Dim[i][95], Dim[i][53], (Dim[i][83]-Dim[i][38]))))"
21, 0.442233, 0.331636, 0.386934, 0.340004, 0.613066, 0.167386, 0.575846, 6431.000000, 21776.000000, 27465.000000, 3191.000000, "protected_log((ifLessThan(Dim[i][106], Dim[i][95], Dim[i][53], Dim[i][89])))"
22, 0.432465, 0.336832, 0.384649, 0.342163, 0.615351, 0.170927, 0.583168, 6381.000000, 21295.000000, 27946.000000, 3241.000000, "protected_log(((protected_log((ifLessThan(Dim[i][106], Dim[i][95], Dim[i][53], Dim[i][11]))))))"
23, 0.442233, 0.331636, 0.386934, 0.340004, 0.613066, 0.167386, 0.575846, 6431.000000, 21776.000000, 27465.000000, 3191.000000, "protected_log((ifLessThan(Dim[i][106], Dim[i][95], Dim[i][53], ((protected_log(Dim[i][89]))+(Dim[i][0])))))"
24, 0.432465, 0.336832, 0.384649, 0.342163, 0.615351, 0.170927, 0.583168, 6381.000000, 21295.000000, 27946.000000, 3241.000000, "protected_log(protected_log(((ifLessThan(Dim[i][106], Dim[i][95], Dim[i][53], Dim[i][11])))))"
25, 0.356085, 0.409063, 0.382574, 0.346264, 0.617426, 0.177694, 0.635255, 5686.000000, 17534.000000, 31707.000000, 3936.000000, "protected_log(protected_log(((ifLessThan(Dim[i][106], Dim[i][95], Dim[i][70], Dim[i][56])))))"
26, 0.416482, 0.243816, 0.330149, 0.389028, 0.669851, 0.251630, 0.611743, 7276.000000, 20508.000000, 28733.000000, 2346.000000, "sin((Dim[i][11]*Dim[i][98]))"
27, 0.356085, 0.409063, 0.382574, 0.346264, 0.617426, 0.177694, 0.635255, 5686.000000, 17534.000000, 31707.000000, 3936.000000, "protected_log(protected_log(((ifLessThan(Dim[i][106], Dim[i][95], Dim[i][70], (Dim[i][56]))))))"
28, 0.432465, 0.336832, 0.384649, 0.342163, 0.615351, 0.170927, 0.583168, 6381.000000, 21295.000000, 27946.000000, 3241.000000, "protected_log(protected_log((ifLessThan(Dim[i][106], Dim[i][95], Dim[i][53], protected_log(Dim[i][8])))))"
29, 0.356085, 0.409063, 0.382574, 0.346264, 0.617426, 0.177694, 0.635255, 5686.000000, 17534.000000, 31707.000000, 3936.000000, "protected_log(protected_log(((ifLessThan(Dim[i][106], Dim[i][95], Dim[i][70], (Dim[i][56]))))))"
30, 0.434150, 0.335897, 0.385024, 0.341803, 0.614976, 0.170340, 0.581911, 6390.000000, 21378.000000, 27863.000000, 3232.000000, "protected_log((ifLessThan(Dim[i][106], Dim[i][95], Dim[i][70], Dim[i][121])))"
31, 0.356085, 0.409063, 0.382574, 0.346264, 0.617426, 0.177694, 0.635255, 5686.000000, 17534.000000, 31707.000000, 3936.000000, "protected_log(protected_log(((ifLessThan(Dim[i][106], Dim[i][95], Dim[i][70], Dim[i][56])))))"
32, 0.356085, 0.409063, 0.382574, 0.346264, 0.617426, 0.177694, 0.635255, 5686.000000, 17534.000000, 31707.000000, 3936.000000, "protected_log(protected_log(((ifLessThan(Dim[i][106], Dim[i][95], Dim[i][70], Dim[i][56])))))"
33, 0.484596, 0.204947, 0.344772, 0.371955, 0.655228, 0.230183, 0.561116, 7650.000000, 23862.000000, 25379.000000, 1972.000000, "(protected_log(protected_div(Dim[i][3], ((Dim[i][106])*protected_log(Dim[i][106]))))*Dim[i][15])"
34, 0.315428, 0.424340, 0.369884, 0.360929, 0.630116, 0.200731, 0.666769, 5539.000000, 15532.000000, 33709.000000, 4083.000000, "(protected_log(protected_div(Dim[i][3], ((Dim[i][106])*protected_log(Dim[i][18]))))-Dim[i][79])"
35, 0.356085, 0.409063, 0.382574, 0.346264, 0.617426, 0.177694, 0.635255, 5686.000000, 17534.000000, 31707.000000, 3936.000000, "protected_log(protected_log(((ifLessThan(Dim[i][106], Dim[i][95], Dim[i][70], Dim[i][56])))))"
36, 0.378810, 0.342860, 0.360835, 0.365512, 0.639165, 0.208246, 0.627066, 6323.000000, 18653.000000, 30588.000000, 3299.000000, "(protected_log(protected_div(Dim[i][3], ((Dim[i][106])*protected_log(Dim[i][18]))))-Dim[i][28])"
37, 0.492455, 0.206506, 0.349481, 0.367899, 0.650519, 0.223418, 0.554287, 7635.000000, 24249.000000, 24992.000000, 1987.000000, "(protected_log(protected_div(Dim[i][3], ((Dim[i][106])*protected_log(Dim[i][106]))))*sin((Dim[i][106]*(Dim[i][0]))))"
38, 0.484596, 0.204947, 0.344772, 0.371955, 0.655228, 0.230183, 0.561116, 7650.000000, 23862.000000, 25379.000000, 1972.000000, "(protected_log(protected_div(Dim[i][3], ((Dim[i][106])*protected_log(Dim[i][106]))))*Dim[i][15])"
39, 0.433013, 0.226044, 0.329529, 0.387956, 0.670471, 0.252217, 0.600819, 7447.000000, 21322.000000, 27919.000000, 2175.000000, "sin((Dim[i][83]*Dim[i][71]))"
40, 0.378810, 0.342860, 0.360835, 0.365512, 0.639165, 0.208246, 0.627066, 6323.000000, 18653.000000, 30588.000000, 3299.000000, "(protected_log(protected_div(Dim[i][3], ((Dim[i][106])*protected_log(Dim[i][18]))))-Dim[i][28])"
41, 0.333584, 0.357098, 0.345341, 0.383818, 0.654659, 0.235164, 0.662572, 6186.000000, 16426.000000, 32815.000000, 3436.000000, "protected_div(Dim[i][15], (protected_log(protected_div(Dim[i][3], ((Dim[i][106])*protected_log(Dim[i][18]))))-Dim[i][0]))"
42, 0.265714, 0.403243, 0.334478, 0.403684, 0.665522, 0.262465, 0.711805, 5742.000000, 13084.000000, 36157.000000, 3880.000000, "protected_div(Dim[i][15], (protected_log(protected_div(Dim[i][3], ((Dim[i][106])*protected_sqrt(protected_log(protected_div(Dim[i][3], ((Dim[i][106])*protected_log(Dim[i][18]))))))))-Dim[i][57]))"
43, 0.433013, 0.226044, 0.329529, 0.387956, 0.670471, 0.252217, 0.600819, 7447.000000, 21322.000000, 27919.000000, 2175.000000, "sin((Dim[i][83]*Dim[i][71]))"
44, 0.433765, 0.226044, 0.329905, 0.387582, 0.670095, 0.251654, 0.600190, 7447.000000, 21359.000000, 27882.000000, 2175.000000, "(protected_log(protected_div(Dim[i][3], ((Dim[i][106])*sin((Dim[i][83]*Dim[i][71])))))+Dim[i][86])"
45, 0.333584, 0.357098, 0.345341, 0.383818, 0.654659, 0.235164, 0.662572, 6186.000000, 16426.000000, 32815.000000, 3436.000000, "protected_div(Dim[i][15], (protected_log(protected_div(Dim[i][3], ((Dim[i][106])*protected_log(Dim[i][18]))))-Dim[i][0]))"
46, 0.433013, 0.226044, 0.329529, 0.387956, 0.670471, 0.252217, 0.600819, 7447.000000, 21322.000000, 27919.000000, 2175.000000, "sin((Dim[i][83]*Dim[i][71]))"
47, 0.433013, 0.226044, 0.329529, 0.387956, 0.670471, 0.252217, 0.600819, 7447.000000, 21322.000000, 27919.000000, 2175.000000, "sin((Dim[i][83]*Dim[i][71]))"
48, 0.333909, 0.356787, 0.345348, 0.383778, 0.654652, 0.235117, 0.662352, 6189.000000, 16442.000000, 32799.000000, 3433.000000, "protected_div(Dim[i][15], (protected_log(protected_div(Dim[i][3], ((Dim[i][106])*protected_log(Dim[i][18]))))*protected_log(Dim[i][8])))"
49, 0.265714, 0.403243, 0.334478, 0.403684, 0.665522, 0.262465, 0.711805, 5742.000000, 13084.000000, 36157.000000, 3880.000000, "protected_div(Dim[i][15], (protected_log(protected_div(Dim[i][3], ((Dim[i][106])*protected_sqrt(protected_log(protected_div(Dim[i][3], ((Dim[i][106])*protected_log(Dim[i][18]))))))))-Dim[i][57]))"
50, 0.433013, 0.226044, 0.329529, 0.387956, 0.670471, 0.252217, 0.600819, 7447.000000, 21322.000000, 27919.000000, 2175.000000, "sin((Dim[i][83]*Dim[i][71]))"
51, 0.433013, 0.226044, 0.329529, 0.387956, 0.670471, 0.252217, 0.600819, 7447.000000, 21322.000000, 27919.000000, 2175.000000, "sin((Dim[i][83]*Dim[i][71]))"
52, 0.284905, 0.384639, 0.334772, 0.400446, 0.665228, 0.258161, 0.698792, 5921.000000, 14029.000000, 35212.000000, 3701.000000, "(protected_log(protected_div(Dim[i][3], ((Dim[i][106])*protected_log(Dim[i][83]))))-Dim[i][57])"
53, 0.284905, 0.384639, 0.334772, 0.400446, 0.665228, 0.258161, 0.698792, 5921.000000, 14029.000000, 35212.000000, 3701.000000, "(protected_log(protected_div(Dim[i][3], ((Dim[i][106])*protected_log(Dim[i][83]))))-Dim[i][57])"
54, 0.384314, 0.278009, 0.331161, 0.391457, 0.668839, 0.251586, 0.633063, 6947.000000, 18924.000000, 30317.000000, 2675.000000, "(Dim[i][15]-protected_abs(protected_div(protected_div((Dim[i][4]), (Dim[i][78]*ifLessThan(Dim[i][70], Dim[i][83], ifLessThan((Dim[i][0]), Dim[i][56], tanh(Dim[i][28]), Dim[i][10]), ifLessThan((Dim[i][0]), Dim[i][114], Dim[i][75], Dim[i][119])))), (sin(protected_log(Dim[i][32]))-Dim[i][56]))))"
55, 0.384314, 0.278009, 0.331161, 0.391457, 0.668839, 0.251586, 0.633063, 6947.000000, 18924.000000, 30317.000000, 2675.000000, "(Dim[i][15]-protected_abs(protected_div(protected_div((Dim[i][4]), (Dim[i][78]*ifLessThan(Dim[i][70], Dim[i][83], ifLessThan((Dim[i][0]), Dim[i][56], tanh(Dim[i][28]), Dim[i][10]), ifLessThan((Dim[i][0]), Dim[i][114], Dim[i][75], Dim[i][119])))), (sin(protected_log(Dim[i][32]))-Dim[i][56]))))"
56, 0.265714, 0.403243, 0.334478, 0.403684, 0.665522, 0.262465, 0.711805, 5742.000000, 13084.000000, 36157.000000, 3880.000000, "protected_div(Dim[i][15], (protected_log(protected_div(Dim[i][3], ((Dim[i][106])*protected_sqrt(protected_log(protected_div(Dim[i][3], ((Dim[i][106])*protected_log(Dim[i][18]))))))))-Dim[i][57]))"
57, 0.334254, 0.308148, 0.321201, 0.406683, 0.678799, 0.270779, 0.670013, 6657.000000, 16459.000000, 32782.000000, 2965.000000, "sin((Dim[i][56]*protected_abs(((Dim[i][11]-((protected_log((Dim[i][38]))+Dim[i][8])))))))"
58, 0.334254, 0.308148, 0.321201, 0.406683, 0.678799, 0.270779, 0.670013, 6657.000000, 16459.000000, 32782.000000, 2965.000000, "sin((Dim[i][56]*protected_abs(((Dim[i][11]-((protected_log((Dim[i][38]))+Dim[i][8])))))))"
59, 0.334254, 0.308148, 0.321201, 0.406683, 0.678799, 0.270779, 0.670013, 6657.000000, 16459.000000, 32782.000000, 2965.000000, "sin((Dim[i][56]*protected_abs(((Dim[i][11]-((protected_log((Dim[i][38]))+Dim[i][8])))))))"
60, 0.334254, 0.308148, 0.321201, 0.406683, 0.678799, 0.270779, 0.670013, 6657.000000, 16459.000000, 32782.000000, 2965.000000, "sin((Dim[i][56]*protected_abs(((Dim[i][11]-((protected_log((Dim[i][38]))+Dim[i][8])))))))"
61, 0.295892, 0.358761, 0.327326, 0.406429, 0.672674, 0.267334, 0.693831, 6170.000000, 14570.000000, 34671.000000, 3452.000000, "sin((Dim[i][56]*(Dim[i][83]-protected_log(protected_sqrt(protected_abs(protected_div(((protected_div(Dim[i][32], Dim[i][5]))), Dim[i][71])))))))"
62, 0.440385, 0.204739, 0.322562, 0.392823, 0.677438, 0.262460, 0.598135, 7652.000000, 21685.000000, 27556.000000, 1970.000000, "sin((Dim[i][56]*(Dim[i][83]-protected_log(protected_sqrt(protected_abs(protected_div(((protected_div(Dim[i][79], (Dim[i][83])))), Dim[i][83])))))))"
63, 0.334071, 0.308148, 0.321110, 0.406795, 0.678890, 0.270936, 0.670166, 6657.000000, 16450.000000, 32791.000000, 2965.000000, "(sin((Dim[i][56]*protected_abs(((Dim[i][11]-((protected_log((Dim[i][38]))+Dim[i][8])))))))*Dim[i][68])"
64, 0.357913, 0.286843, 0.322378, 0.402369, 0.677622, 0.266520, 0.653704, 6862.000000, 17624.000000, 31617.000000, 2760.000000, "sin((Dim[i][56]*(Dim[i][83]-(Dim[i][56]*(Dim[i][53])))))"
65, 0.357913, 0.286843, 0.322378, 0.402369, 0.677622, 0.266520, 0.653704, 6862.000000, 17624.000000, 31617.000000, 2760.000000, "sin((Dim[i][56]*(Dim[i][83]-(Dim[i][56]*(Dim[i][53])))))"
66, 0.357913, 0.286843, 0.322378, 0.402369, 0.677622, 0.266520, 0.653704, 6862.000000, 17624.000000, 31617.000000, 2760.000000, "sin((Dim[i][56]*(Dim[i][83]-(Dim[i][56]*(Dim[i][53])))))"
67, 0.348551, 0.290168, 0.319360, 0.406366, 0.680640, 0.271877, 0.660992, 6830.000000, 17163.000000, 32078.000000, 2792.000000, "sin((Dim[i][56]*(Dim[i][83]-protected_log(protected_sqrt(protected_abs(protected_div(((protected_div(Dim[i][79], Dim[i][56]))), Dim[i][76])))))))"
68, 0.357913, 0.286843, 0.322378, 0.402369, 0.677622, 0.266520, 0.653704, 6862.000000, 17624.000000, 31617.000000, 2760.000000, "sin((Dim[i][56]*(Dim[i][83]-(Dim[i][56]*(Dim[i][53])))))"
69, 0.334254, 0.308148, 0.321201, 0.406683, 0.678799, 0.270779, 0.670013, 6657.000000, 16459.000000, 32782.000000, 2965.000000, "protected_sqrt(sin((Dim[i][56]*protected_abs(((Dim[i][11]-((protected_log((Dim[i][38]))+Dim[i][8]))))))))"
70, 0.348551, 0.290168, 0.319360, 0.406366, 0.680640, 0.271877, 0.660992, 6830.000000, 17163.000000, 32078.000000, 2792.000000, "sin((Dim[i][56]*(Dim[i][83]-protected_log(protected_sqrt(protected_abs(protected_div(((protected_div(Dim[i][79], Dim[i][56]))), Dim[i][76])))))))"
71, 0.348551, 0.290168, 0.319360, 0.406366, 0.680640, 0.271877, 0.660992, 6830.000000, 17163.000000, 32078.000000, 2792.000000, "sin((Dim[i][56]*(Dim[i][83]-protected_log(protected_sqrt(protected_abs(protected_div(((protected_div(Dim[i][79], Dim[i][56]))), Dim[i][76])))))))"
72, 0.357913, 0.286843, 0.322378, 0.402369, 0.677622, 0.266520, 0.653704, 6862.000000, 17624.000000, 31617.000000, 2760.000000, "sin((Dim[i][56]*(Dim[i][83]-((Dim[i][56]*(Dim[i][53]))))))"
73, 0.323348, 0.316566, 0.319957, 0.409465, 0.680043, 0.274024, 0.677760, 6576.000000, 15922.000000, 33319.000000, 3046.000000, "(Dim[i][15]*sin(((Dim[i][56]*(Dim[i][53]))-protected_abs(protected_div((ifLessThan(Dim[i][79], (Dim[i][47]), Dim[i][70], Dim[i][121])), Dim[i][112])))))"
