Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.305227, 0.601684, 0.453456, 0.236038, 0.546544, 0.068060, 0.655119, 3265.000000, 16203.000000, 36882.000000, 4932.000000, "sin(Dim[i][8])"
1, 0.305227, 0.601684, 0.453456, 0.236038, 0.546544, 0.068060, 0.655119, 3265.000000, 16203.000000, 36882.000000, 4932.000000, "sin(Dim[i][8])"
2, 0.305227, 0.601684, 0.453456, 0.236038, 0.546544, 0.068060, 0.655119, 3265.000000, 16203.000000, 36882.000000, 4932.000000, "sin(Dim[i][8])"
3, 0.248658, 0.645114, 0.446886, 0.239365, 0.553114, 0.082145, 0.698313, 2909.000000, 13200.000000, 39885.000000, 5288.000000, "sin(Dim[i][53])"
4, 0.419271, 0.501769, 0.460520, 0.236493, 0.539480, 0.054292, 0.569694, 4084.000000, 22257.000000, 30828.000000, 4113.000000, "(ifLessThan(Dim[i][121], (Dim[i][102]), Dim[i][116], Dim[i][16]))"
5, 0.669511, 0.168110, 0.418811, 0.269755, 0.581189, 0.119641, 0.397556, 6819.000000, 35541.000000, 17544.000000, 1378.000000, "sin(protected_div(protected_log(Dim[i][70]), Dim[i][77]))"
6, 0.473053, 0.431865, 0.452459, 0.245325, 0.547541, 0.064757, 0.532457, 4657.000000, 25112.000000, 27973.000000, 3540.000000, "(((Dim[i][0])*(Dim[i][4]-Dim[i][64])))"
7, 0.669511, 0.168110, 0.418811, 0.269755, 0.581189, 0.119641, 0.397556, 6819.000000, 35541.000000, 17544.000000, 1378.000000, "sin(protected_div(protected_log(Dim[i][70]), Dim[i][77]))"
8, 0.419271, 0.501769, 0.460520, 0.236493, 0.539480, 0.054292, 0.569694, 4084.000000, 22257.000000, 30828.000000, 4113.000000, "(ifLessThan(Dim[i][121], (Dim[i][102]), Dim[i][116], Dim[i][16]))"
9, 0.667853, 0.171038, 0.419446, 0.269402, 0.580554, 0.118512, 0.398600, 6795.000000, 35453.000000, 17632.000000, 1402.000000, "sin(protected_div(protected_log(Dim[i][70]), ((Dim[i][45]-(Dim[i][13]))+Dim[i][77])))"
10, 0.319375, 0.569233, 0.444304, 0.246217, 0.555696, 0.080378, 0.647205, 3531.000000, 16954.000000, 36131.000000, 4666.000000, "(sin(Dim[i][19])+sin(Dim[i][8]))"
11, 0.644419, 0.106258, 0.375339, 0.294619, 0.624661, 0.181600, 0.427564, 7326.000000, 34209.000000, 18876.000000, 871.000000, "(((Dim[i][0])*(sin(Dim[i][112])-(Dim[i][15]))))"
12, 0.644419, 0.106258, 0.375339, 0.294619, 0.624661, 0.181600, 0.427564, 7326.000000, 34209.000000, 18876.000000, 871.000000, "(((Dim[i][0])*(sin(Dim[i][112])-(Dim[i][15]))))"
13, 0.644419, 0.106258, 0.375339, 0.294619, 0.624661, 0.181600, 0.427564, 7326.000000, 34209.000000, 18876.000000, 871.000000, "((Dim[i][0])*(sin(Dim[i][112])-(Dim[i][15])))"
14, 0.644419, 0.106258, 0.375339, 0.294619, 0.624661, 0.181600, 0.427564, 7326.000000, 34209.000000, 18876.000000, 871.000000, "(((Dim[i][0])*(sin(Dim[i][112])-(Dim[i][15]))))"
15, 0.585646, 0.163840, 0.374743, 0.297096, 0.625257, 0.175606, 0.470774, 6854.000000, 31089.000000, 21996.000000, 1343.000000, "(((Dim[i][0])*(sin(Dim[i][112])-Dim[i][19])))"
16, 0.585646, 0.163840, 0.374743, 0.297096, 0.625257, 0.175606, 0.470774, 6854.000000, 31089.000000, 21996.000000, 1343.000000, "(((Dim[i][0])*(sin(Dim[i][112])-Dim[i][19])))"
17, 0.368861, 0.288886, 0.328874, 0.346892, 0.671126, 0.236472, 0.641836, 5829.000000, 19581.000000, 33504.000000, 2368.000000, "(((Dim[i][0])*(sin(Dim[i][112])-protected_div(Dim[i][85], Dim[i][98]))))"
18, 0.360573, 0.326095, 0.343334, 0.336194, 0.656666, 0.217489, 0.644039, 5524.000000, 19141.000000, 33944.000000, 2673.000000, "(sin(Dim[i][0])*(sin(Dim[i][8])+sin(Dim[i][112])))"
19, 0.368861, 0.288886, 0.328874, 0.346892, 0.671126, 0.236472, 0.641836, 5829.000000, 19581.000000, 33504.000000, 2368.000000, "(((Dim[i][0])*(sin(Dim[i][112])-protected_div(Dim[i][85], Dim[i][98]))))"
20, 0.368861, 0.288886, 0.328874, 0.346892, 0.671126, 0.236472, 0.641836, 5829.000000, 19581.000000, 33504.000000, 2368.000000, "(((Dim[i][0])*(sin(Dim[i][112])-protected_div(Dim[i][85], Dim[i][98]))))"
21, 0.330640, 0.413932, 0.372286, 0.314470, 0.627714, 0.180620, 0.658219, 4804.000000, 17552.000000, 35533.000000, 3393.000000, "protected_div(Dim[i][15], sin((Dim[i][112]-Dim[i][77])))"
22, 0.451823, 0.279005, 0.365414, 0.310301, 0.634586, 0.183303, 0.571293, 5910.000000, 23985.000000, 29100.000000, 2287.000000, "sin((Dim[i][112]-protected_log(protected_log(protected_log(Dim[i][50])))))"
23, 0.358821, 0.276687, 0.317754, 0.357449, 0.682246, 0.252493, 0.652165, 5929.000000, 19048.000000, 34037.000000, 2268.000000, "(((Dim[i][0])*(sin(Dim[i][112])-(protected_log(protected_log(Dim[i][85]))))))"
24, 0.364547, 0.273637, 0.319092, 0.355431, 0.680908, 0.250140, 0.647613, 5954.000000, 19352.000000, 33733.000000, 2243.000000, "protected_div(Dim[i][15], sin((Dim[i][112]-protected_abs((protected_log(protected_log(Dim[i][85])))))))"
25, 0.311274, 0.307186, 0.309230, 0.373618, 0.690770, 0.270194, 0.689273, 5679.000000, 16524.000000, 36561.000000, 2518.000000, "((Dim[i][4]-(protected_div(Dim[i][70], Dim[i][7])))+sin(Dim[i][112]))"
26, 0.240821, 0.374893, 0.307857, 0.392568, 0.692143, 0.287627, 0.741245, 5124.000000, 12784.000000, 40301.000000, 3073.000000, "protected_log((((Dim[i][0])+(sin(Dim[i][112])-(Dim[i][120])))-protected_div(Dim[i][32], ifLessThan(sin((Dim[i][19])), Dim[i][29], protected_log(Dim[i][4]), Dim[i][83]))))"
27, 0.346878, 0.277785, 0.312331, 0.363961, 0.687669, 0.261116, 0.662364, 5920.000000, 18414.000000, 34671.000000, 2277.000000, "sin(((Dim[i][0])*(sin(Dim[i][112])-protected_abs(protected_log(protected_log(Dim[i][85]))))))"
28, 0.311274, 0.307186, 0.309230, 0.373618, 0.690770, 0.270194, 0.689273, 5679.000000, 16524.000000, 36561.000000, 2518.000000, "((Dim[i][4]-(protected_div(Dim[i][70], Dim[i][7])))+sin(Dim[i][112]))"
29, 0.311274, 0.307186, 0.309230, 0.373618, 0.690770, 0.270194, 0.689273, 5679.000000, 16524.000000, 36561.000000, 2518.000000, "((Dim[i][4]-(protected_div(Dim[i][70], Dim[i][7])))+sin(Dim[i][112]))"
30, 0.240821, 0.374893, 0.307857, 0.392568, 0.692143, 0.287627, 0.741245, 5124.000000, 12784.000000, 40301.000000, 3073.000000, "protected_log((((Dim[i][0])+(sin(Dim[i][112])-(Dim[i][120])))-protected_div(Dim[i][32], ifLessThan(sin((Dim[i][19])), Dim[i][29], protected_log(Dim[i][4]), Dim[i][83]))))"
31, 0.311274, 0.307186, 0.309230, 0.373618, 0.690770, 0.270194, 0.689273, 5679.000000, 16524.000000, 36561.000000, 2518.000000, "((Dim[i][4]-(protected_div(Dim[i][70], Dim[i][7])))+sin(Dim[i][112]))"
32, 0.311274, 0.307186, 0.309230, 0.373618, 0.690770, 0.270194, 0.689273, 5679.000000, 16524.000000, 36561.000000, 2518.000000, "((Dim[i][4]-(protected_div(Dim[i][70], Dim[i][7])))+sin(Dim[i][112]))"
33, 0.311274, 0.307186, 0.309230, 0.373618, 0.690770, 0.270194, 0.689273, 5679.000000, 16524.000000, 36561.000000, 2518.000000, "((Dim[i][4]-(protected_div(Dim[i][70], Dim[i][7])))+sin(Dim[i][112]))"
34, 0.311764, 0.306088, 0.308926, 0.373780, 0.691074, 0.270533, 0.688995, 5688.000000, 16550.000000, 36535.000000, 2509.000000, "((Dim[i][4]-(protected_div(Dim[i][70], Dim[i][7])))+((Dim[i][0])+(sin(Dim[i][112])-(Dim[i][120]))))"
35, 0.311274, 0.307186, 0.309230, 0.373618, 0.690770, 0.270194, 0.689273, 5679.000000, 16524.000000, 36561.000000, 2518.000000, "((Dim[i][4]-(protected_div(Dim[i][70], Dim[i][7])))+sin(Dim[i][112]))"
36, 0.300612, 0.312309, 0.306461, 0.378424, 0.693539, 0.275811, 0.697823, 5637.000000, 15958.000000, 37127.000000, 2560.000000, "(((Dim[i][0])*(sin(Dim[i][112])-protected_abs(protected_log(Dim[i][77])))))"
37, 0.300612, 0.312309, 0.306461, 0.378424, 0.693539, 0.275811, 0.697823, 5637.000000, 15958.000000, 37127.000000, 2560.000000, "(((Dim[i][0])*(sin(Dim[i][112])-protected_abs(protected_log(protected_abs(Dim[i][77]))))))"
