Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.521496, 0.435149, 0.478322, 0.266840, 0.521678, 0.032117, 0.492618, 5435.000000, 25679.000000, 23562.000000, 4187.000000, "protected_div(Dim[i][2], tanh(Dim[i][121]))"
1, 0.521374, 0.435149, 0.478262, 0.266879, 0.521738, 0.032207, 0.492720, 5435.000000, 25673.000000, 23568.000000, 4187.000000, "protected_sqrt(protected_div(Dim[i][72], tanh(Dim[i][121])))"
2, 0.651429, 0.219913, 0.435671, 0.305091, 0.564329, 0.101374, 0.419109, 7506.000000, 32077.000000, 17164.000000, 2116.000000, "sin(ifLessThan(Dim[i][54], Dim[i][84], Dim[i][122], Dim[i][60]))"
3, 0.521374, 0.435149, 0.478262, 0.266879, 0.521738, 0.032207, 0.492720, 5435.000000, 25673.000000, 23568.000000, 4187.000000, "protected_sqrt(protected_div(Dim[i][72], tanh(Dim[i][121])))"
4, 0.641985, 0.224693, 0.433339, 0.306403, 0.566661, 0.104359, 0.426227, 7460.000000, 31612.000000, 17629.000000, 2162.000000, "sin(ifLessThan(Dim[i][54], Dim[i][84], Dim[i][122], Dim[i][45]))"
5, 0.353709, 0.562565, 0.458137, 0.269393, 0.541863, 0.064221, 0.612150, 4209.000000, 17417.000000, 31824.000000, 5413.000000, "sin(ifLessThan(Dim[i][54], Dim[i][84], Dim[i][122], tanh(Dim[i][121])))"
6, 0.641985, 0.224693, 0.433339, 0.306403, 0.566661, 0.104359, 0.426227, 7460.000000, 31612.000000, 17629.000000, 2162.000000, "sin(ifLessThan(Dim[i][54], Dim[i][84], Dim[i][122], Dim[i][45]))"
7, 0.641985, 0.224693, 0.433339, 0.306403, 0.566661, 0.104359, 0.426227, 7460.000000, 31612.000000, 17629.000000, 2162.000000, "sin(ifLessThan(Dim[i][54], Dim[i][84], Dim[i][122], Dim[i][45]))"
8, 0.581853, 0.265641, 0.423747, 0.311696, 0.576253, 0.115454, 0.469837, 7066.000000, 28651.000000, 20590.000000, 2556.000000, "sin(ifLessThan(Dim[i][54], Dim[i][84], Dim[i][122], Dim[i][67]))"
9, 0.360147, 0.353980, 0.357064, 0.370309, 0.642936, 0.215190, 0.640861, 6216.000000, 17734.000000, 31507.000000, 3406.000000, "sin(ifLessThan(Dim[i][54], Dim[i][84], Dim[i][122], protected_log(ifLessThan(protected_sqrt(Dim[i][122]), (Dim[i][30]), Dim[i][108], ifLessThan(Dim[i][87], Dim[i][71], protected_div(Dim[i][108], Dim[i][59]), Dim[i][110])))))"
10, 0.576897, 0.267616, 0.422257, 0.312672, 0.577743, 0.117480, 0.473659, 7047.000000, 28407.000000, 20834.000000, 2575.000000, "sin(ifLessThan(Dim[i][54], Dim[i][84], Dim[i][122], Dim[i][52]))"
11, 0.576897, 0.267616, 0.422257, 0.312672, 0.577743, 0.117480, 0.473659, 7047.000000, 28407.000000, 20834.000000, 2575.000000, "sin(ifLessThan(Dim[i][54], Dim[i][84], Dim[i][122], Dim[i][52]))"
