Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.459264, 0.503656, 0.481460, 0.276723, 0.518540, 0.028563, 0.532742, 4955.000000, 20874.000000, 24577.000000, 5028.000000, "(protected_div(Dim[i][15], Dim[i][119])*Dim[i][121])"
1, 0.496051, 0.485425, 0.490738, 0.272766, 0.509262, 0.014236, 0.505863, 5137.000000, 22546.000000, 22905.000000, 4846.000000, "protected_div(Dim[i][59], Dim[i][121])"
2, 0.459264, 0.503656, 0.481460, 0.276723, 0.518540, 0.028563, 0.532742, 4955.000000, 20874.000000, 24577.000000, 5028.000000, "(protected_div(Dim[i][15], Dim[i][119])*Dim[i][121])"
3, 0.459264, 0.503656, 0.481460, 0.276723, 0.518540, 0.028563, 0.532742, 4955.000000, 20874.000000, 24577.000000, 5028.000000, "(protected_div(Dim[i][15], Dim[i][119])*Dim[i][121])"
4, 0.459264, 0.503656, 0.481460, 0.276723, 0.518540, 0.028563, 0.532742, 4955.000000, 20874.000000, 24577.000000, 5028.000000, "(protected_div(Dim[i][15], Dim[i][119])*Dim[i][121])"
5, 0.459264, 0.503656, 0.481460, 0.276723, 0.518540, 0.028563, 0.532742, 4955.000000, 20874.000000, 24577.000000, 5028.000000, "(protected_div(Dim[i][15], Dim[i][119])*Dim[i][121])"
6, 0.459264, 0.503656, 0.481460, 0.276723, 0.518540, 0.028563, 0.532742, 4955.000000, 20874.000000, 24577.000000, 5028.000000, "(protected_div(Dim[i][15], Dim[i][119])*Dim[i][121])"
7, 0.252712, 0.618852, 0.435782, 0.301100, 0.564218, 0.110425, 0.681351, 3805.000000, 11486.000000, 33965.000000, 6178.000000, "(Dim[i][25]-protected_sqrt(Dim[i][69]))"
8, 0.252712, 0.618852, 0.435782, 0.301100, 0.564218, 0.110425, 0.681351, 3805.000000, 11486.000000, 33965.000000, 6178.000000, "(Dim[i][25]-protected_sqrt(Dim[i][69]))"
9, 0.459264, 0.503656, 0.481460, 0.276723, 0.518540, 0.028563, 0.532742, 4955.000000, 20874.000000, 24577.000000, 5028.000000, "(protected_div(Dim[i][15], Dim[i][119])*Dim[i][121])"
10, 0.252712, 0.618852, 0.435782, 0.301100, 0.564218, 0.110425, 0.681351, 3805.000000, 11486.000000, 33965.000000, 6178.000000, "(Dim[i][25]-protected_sqrt(Dim[i][69]))"
11, 0.252712, 0.618852, 0.435782, 0.301100, 0.564218, 0.110425, 0.681351, 3805.000000, 11486.000000, 33965.000000, 6178.000000, "(Dim[i][25]-protected_sqrt(Dim[i][69]))"
12, 0.459264, 0.503656, 0.481460, 0.276723, 0.518540, 0.028563, 0.532742, 4955.000000, 20874.000000, 24577.000000, 5028.000000, "(protected_div(Dim[i][15], Dim[i][119])*Dim[i][121])"
13, 0.405074, 0.520385, 0.462729, 0.288590, 0.537271, 0.058064, 0.574160, 4788.000000, 18411.000000, 27040.000000, 5195.000000, "sin((Dim[i][25]-((Dim[i][12]))))"
14, 0.442939, 0.330862, 0.386901, 0.363093, 0.613099, 0.173932, 0.577245, 6680.000000, 20132.000000, 25319.000000, 3303.000000, "sin((Dim[i][25]-(ifLessThan(Dim[i][53], Dim[i][55], Dim[i][59], protected_abs(Dim[i][7]))*(Dim[i][12]))))"
15, 0.252712, 0.618852, 0.435782, 0.301100, 0.564218, 0.110425, 0.681351, 3805.000000, 11486.000000, 33965.000000, 6178.000000, "(Dim[i][25]-protected_sqrt(Dim[i][69]))"
16, 0.420123, 0.318642, 0.369382, 0.379153, 0.630618, 0.201199, 0.598153, 6802.000000, 19095.000000, 26356.000000, 3181.000000, "sin((Dim[i][25]-(Dim[i][52]-protected_div(Dim[i][11], Dim[i][21]))))"
17, 0.423467, 0.320946, 0.372206, 0.376517, 0.627794, 0.196791, 0.594996, 6779.000000, 19247.000000, 26204.000000, 3204.000000, "sin((Dim[i][25]-(Dim[i][52]-Dim[i][118])))"
