Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.496645, 0.485425, 0.491035, 0.272571, 0.508965, 0.013780, 0.505376, 5137.000000, 22573.000000, 22878.000000, 4846.000000, "Dim[i][121]"
1, 0.496645, 0.485425, 0.491035, 0.272571, 0.508965, 0.013780, 0.505376, 5137.000000, 22573.000000, 22878.000000, 4846.000000, "Dim[i][121]"
2, 0.496645, 0.485425, 0.491035, 0.272571, 0.508965, 0.013780, 0.505376, 5137.000000, 22573.000000, 22878.000000, 4846.000000, "Dim[i][121]"
3, 0.464302, 0.498748, 0.481525, 0.277307, 0.518475, 0.028445, 0.529495, 5004.000000, 21103.000000, 24348.000000, 4979.000000, "protected_div(Dim[i][0], Dim[i][121])"
4, 0.464302, 0.498748, 0.481525, 0.277307, 0.518475, 0.028445, 0.529495, 5004.000000, 21103.000000, 24348.000000, 4979.000000, "protected_div(Dim[i][0], Dim[i][121])"
5, 0.483598, 0.467695, 0.475646, 0.285109, 0.524354, 0.037437, 0.519266, 5314.000000, 21980.000000, 23471.000000, 4669.000000, "protected_div(Dim[i][75], ifLessThan(Dim[i][90], Dim[i][57], sin(protected_div(Dim[i][1], Dim[i][8])), Dim[i][52]))"
6, 0.529779, 0.429831, 0.479805, 0.286361, 0.520195, 0.031126, 0.488220, 5692.000000, 24079.000000, 21372.000000, 4291.000000, "(Dim[i][115]-Dim[i][55])"
7, 0.529779, 0.429831, 0.479805, 0.286361, 0.520195, 0.031126, 0.488220, 5692.000000, 24079.000000, 21372.000000, 4291.000000, "(Dim[i][115]-Dim[i][55])"
8, 0.562518, 0.335170, 0.448844, 0.314647, 0.551156, 0.079680, 0.478425, 6637.000000, 25567.000000, 19884.000000, 3346.000000, "(Dim[i][60]-Dim[i][90])"
9, 0.562518, 0.335170, 0.448844, 0.314647, 0.551156, 0.079680, 0.478425, 6637.000000, 25567.000000, 19884.000000, 3346.000000, "(Dim[i][60]-Dim[i][90])"
10, 0.562518, 0.335170, 0.448844, 0.314647, 0.551156, 0.079680, 0.478425, 6637.000000, 25567.000000, 19884.000000, 3346.000000, "(Dim[i][60]-Dim[i][90])"
11, 0.562518, 0.335170, 0.448844, 0.314647, 0.551156, 0.079680, 0.478425, 6637.000000, 25567.000000, 19884.000000, 3346.000000, "(Dim[i][60]-Dim[i][90])"
12, 0.562518, 0.335170, 0.448844, 0.314647, 0.551156, 0.079680, 0.478425, 6637.000000, 25567.000000, 19884.000000, 3346.000000, "(Dim[i][60]-Dim[i][90])"
13, 0.533014, 0.239407, 0.386210, 0.363284, 0.613790, 0.176847, 0.519861, 7593.000000, 24226.000000, 21225.000000, 2390.000000, "(protected_log((((Dim[i][111]*ifLessThan(Dim[i][30], ifLessThan(Dim[i][58], Dim[i][53], Dim[i][76], Dim[i][15]), Dim[i][90], Dim[i][57]))-ifLessThan(Dim[i][104], Dim[i][116], Dim[i][76], ((protected_div(Dim[i][83], protected_log(Dim[i][23])))*Dim[i][74]))))))"
14, 0.590966, 0.275168, 0.433067, 0.328320, 0.566933, 0.105717, 0.465905, 7236.000000, 26860.000000, 18591.000000, 2747.000000, "(Dim[i][60]-Dim[i][15])"
15, 0.533014, 0.239407, 0.386210, 0.363284, 0.613790, 0.176847, 0.519861, 7593.000000, 24226.000000, 21225.000000, 2390.000000, "(protected_log((((Dim[i][111]*ifLessThan(Dim[i][30], ifLessThan(Dim[i][58], Dim[i][53], Dim[i][76], Dim[i][15]), Dim[i][90], Dim[i][57]))-ifLessThan(Dim[i][104], Dim[i][116], Dim[i][76], ((protected_div(Dim[i][83], protected_log(Dim[i][23])))*Dim[i][74]))))))"
16, 0.555675, 0.253130, 0.404403, 0.349268, 0.595597, 0.149383, 0.498809, 7456.000000, 25256.000000, 20195.000000, 2527.000000, "(((Dim[i][111]*ifLessThan(Dim[i][30], ifLessThan(Dim[i][58], Dim[i][53], Dim[i][76], Dim[i][15]), Dim[i][90], Dim[i][57]))-ifLessThan(Dim[i][104], Dim[i][116], Dim[i][76], ((tanh(protected_sqrt(Dim[i][72])))*Dim[i][52]))))"
17, 0.331302, 0.373735, 0.352519, 0.399578, 0.647481, 0.232996, 0.661056, 6252.000000, 15058.000000, 30393.000000, 3731.000000, "protected_log((((Dim[i][111]*ifLessThan(Dim[i][119], Dim[i][112], Dim[i][0], Dim[i][77]))-(Dim[i][7]))))"
18, 0.331302, 0.373735, 0.352519, 0.399578, 0.647481, 0.232996, 0.661056, 6252.000000, 15058.000000, 30393.000000, 3731.000000, "protected_log((((Dim[i][111]*ifLessThan(Dim[i][119], Dim[i][112], Dim[i][0], Dim[i][77]))-(Dim[i][7]))))"
19, 0.221381, 0.503155, 0.362268, 0.396721, 0.637732, 0.238148, 0.727875, 4960.000000, 10062.000000, 35389.000000, 5023.000000, "protected_log((((Dim[i][111]*ifLessThan(Dim[i][30], ifLessThan(Dim[i][58], Dim[i][53], Dim[i][76], Dim[i][15]), Dim[i][90], Dim[i][57]))-ifLessThan(Dim[i][104], Dim[i][116], Dim[i][76], ((tanh(protected_sqrt(Dim[i][7])))*Dim[i][37])))))"
20, 0.331302, 0.373735, 0.352519, 0.399578, 0.647481, 0.232996, 0.661056, 6252.000000, 15058.000000, 30393.000000, 3731.000000, "protected_log((((Dim[i][111]*ifLessThan(Dim[i][119], Dim[i][112], Dim[i][0], Dim[i][77]))-(Dim[i][7]))))"
21, 0.331302, 0.373735, 0.352519, 0.399578, 0.647481, 0.232996, 0.661056, 6252.000000, 15058.000000, 30393.000000, 3731.000000, "protected_log((((Dim[i][111]*ifLessThan(Dim[i][119], Dim[i][112], Dim[i][0], Dim[i][77]))-(Dim[i][7]))))"
22, 0.331302, 0.373735, 0.352519, 0.399578, 0.647481, 0.232996, 0.661056, 6252.000000, 15058.000000, 30393.000000, 3731.000000, "protected_log((((Dim[i][111]*ifLessThan(Dim[i][119], Dim[i][112], Dim[i][0], Dim[i][77]))-(Dim[i][7]))))"
23, 0.331302, 0.373735, 0.352519, 0.399578, 0.647481, 0.232996, 0.661056, 6252.000000, 15058.000000, 30393.000000, 3731.000000, "protected_log((((Dim[i][111]*ifLessThan(Dim[i][119], Dim[i][112], Dim[i][0], Dim[i][77]))-(Dim[i][7]))))"
24, 0.331302, 0.373735, 0.352519, 0.399578, 0.647481, 0.232996, 0.661056, 6252.000000, 15058.000000, 30393.000000, 3731.000000, "protected_log(((Dim[i][111]*ifLessThan(Dim[i][119], Dim[i][112], Dim[i][0], Dim[i][77]))-(Dim[i][7])))"
25, 0.331302, 0.373735, 0.352519, 0.399578, 0.647481, 0.232996, 0.661056, 6252.000000, 15058.000000, 30393.000000, 3731.000000, "protected_log((((Dim[i][111]*ifLessThan(Dim[i][119], Dim[i][112], Dim[i][0], Dim[i][77]))-(Dim[i][7]))))"
26, 0.331302, 0.373735, 0.352519, 0.399578, 0.647481, 0.232996, 0.661056, 6252.000000, 15058.000000, 30393.000000, 3731.000000, "protected_log((((Dim[i][111]*ifLessThan(Dim[i][119], Dim[i][112], Dim[i][0], Dim[i][77]))-(Dim[i][7]))))"
27, 0.331302, 0.373735, 0.352519, 0.399578, 0.647481, 0.232996, 0.661056, 6252.000000, 15058.000000, 30393.000000, 3731.000000, "protected_log((((Dim[i][111]*ifLessThan(Dim[i][119], Dim[i][112], Dim[i][0], Dim[i][77]))-(Dim[i][7]))))"
28, 0.332446, 0.368126, 0.350286, 0.401771, 0.649714, 0.236300, 0.661129, 6308.000000, 15110.000000, 30341.000000, 3675.000000, "protected_log((((Dim[i][111]*Dim[i][0])*protected_log((((Dim[i][111]*ifLessThan(Dim[i][30], ifLessThan(Dim[i][58], Dim[i][53], Dim[i][76], Dim[i][15]), Dim[i][90], Dim[i][57]))-ifLessThan(Dim[i][104], Dim[i][116], Dim[i][76], ((protected_div(Dim[i][83], Dim[i][107]))*protected_div(Dim[i][32], protected_log(Dim[i][112]))))))))))"
29, 0.331302, 0.373735, 0.352519, 0.399578, 0.647481, 0.232996, 0.661056, 6252.000000, 15058.000000, 30393.000000, 3731.000000, "protected_log((((Dim[i][111]*ifLessThan(Dim[i][119], Dim[i][112], Dim[i][0], Dim[i][77]))-(Dim[i][7]))))"
30, 0.331302, 0.373735, 0.352519, 0.399578, 0.647481, 0.232996, 0.661056, 6252.000000, 15058.000000, 30393.000000, 3731.000000, "protected_log((((Dim[i][111]*ifLessThan(Dim[i][119], Dim[i][112], Dim[i][0], Dim[i][77]))-(Dim[i][7]))))"
31, 0.331302, 0.373735, 0.352519, 0.399578, 0.647481, 0.232996, 0.661056, 6252.000000, 15058.000000, 30393.000000, 3731.000000, "protected_log((((Dim[i][111]*ifLessThan(Dim[i][119], Dim[i][112], Dim[i][0], Dim[i][77]))-(Dim[i][7]))))"
32, 0.331302, 0.373735, 0.352519, 0.399578, 0.647481, 0.232996, 0.661056, 6252.000000, 15058.000000, 30393.000000, 3731.000000, "protected_log((((Dim[i][111]*ifLessThan(Dim[i][119], Dim[i][112], Dim[i][0], Dim[i][77]))-(Dim[i][7]))))"
33, 0.331302, 0.373735, 0.352519, 0.399578, 0.647481, 0.232996, 0.661056, 6252.000000, 15058.000000, 30393.000000, 3731.000000, "protected_log((((Dim[i][111]*ifLessThan(Dim[i][119], Dim[i][112], Dim[i][0], Dim[i][77]))-(Dim[i][7]))))"
