Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.496547, 0.447757, 0.472152, 0.227286, 0.527848, 0.037529, 0.509822, 3890.000000, 23296.000000, 23620.000000, 3154.000000, "protected_div(sin(Dim[i][121]), Dim[i][55])"
1, 0.496675, 0.447757, 0.472216, 0.227246, 0.527784, 0.037443, 0.509711, 3890.000000, 23302.000000, 23614.000000, 3154.000000, "protected_div(Dim[i][121], Dim[i][81])"
2, 0.496547, 0.447757, 0.472152, 0.227286, 0.527848, 0.037529, 0.509822, 3890.000000, 23296.000000, 23620.000000, 3154.000000, "protected_div(sin(Dim[i][121]), Dim[i][55])"
3, 0.371899, 0.500284, 0.436091, 0.251321, 0.563909, 0.088344, 0.611342, 3520.000000, 17448.000000, 29468.000000, 3524.000000, "(Dim[i][121]-Dim[i][87])"
4, 0.324729, 0.468484, 0.396607, 0.287745, 0.603393, 0.145895, 0.656505, 3744.000000, 15235.000000, 31681.000000, 3300.000000, "sin((Dim[i][42]+Dim[i][23]))"
5, 0.324729, 0.468484, 0.396607, 0.287745, 0.603393, 0.145895, 0.656505, 3744.000000, 15235.000000, 31681.000000, 3300.000000, "sin((Dim[i][42]+Dim[i][23]))"
6, 0.324729, 0.468484, 0.396607, 0.287745, 0.603393, 0.145895, 0.656505, 3744.000000, 15235.000000, 31681.000000, 3300.000000, "sin((Dim[i][42]+Dim[i][23]))"
7, 0.324729, 0.468484, 0.396607, 0.287745, 0.603393, 0.145895, 0.656505, 3744.000000, 15235.000000, 31681.000000, 3300.000000, "sin((Dim[i][42]+Dim[i][23]))"
8, 0.324729, 0.468484, 0.396607, 0.287745, 0.603393, 0.145895, 0.656505, 3744.000000, 15235.000000, 31681.000000, 3300.000000, "sin((Dim[i][42]+Dim[i][23]))"
9, 0.266348, 0.477712, 0.372030, 0.316896, 0.627970, 0.188203, 0.706060, 3679.000000, 12496.000000, 34420.000000, 3365.000000, "protected_div(Dim[i][90], sin((Dim[i][42]+Dim[i][23])))"
10, 0.324729, 0.468484, 0.396607, 0.287745, 0.603393, 0.145895, 0.656505, 3744.000000, 15235.000000, 31681.000000, 3300.000000, "sin((Dim[i][42]+Dim[i][23]))"
11, 0.266348, 0.477712, 0.372030, 0.316896, 0.627970, 0.188203, 0.706060, 3679.000000, 12496.000000, 34420.000000, 3365.000000, "protected_div(Dim[i][90], sin((Dim[i][42]+Dim[i][23])))"
12, 0.266348, 0.477712, 0.372030, 0.316896, 0.627970, 0.188203, 0.706060, 3679.000000, 12496.000000, 34420.000000, 3365.000000, "protected_div(Dim[i][90], sin((Dim[i][42]+Dim[i][23])))"
13, 0.266348, 0.477712, 0.372030, 0.316896, 0.627970, 0.188203, 0.706060, 3679.000000, 12496.000000, 34420.000000, 3365.000000, "protected_div(Dim[i][90], sin((Dim[i][42]+Dim[i][23])))"
14, 0.266348, 0.477712, 0.372030, 0.316896, 0.627970, 0.188203, 0.706060, 3679.000000, 12496.000000, 34420.000000, 3365.000000, "protected_div(Dim[i][90], sin((Dim[i][42]+Dim[i][23])))"
15, 0.266348, 0.477712, 0.372030, 0.316896, 0.627970, 0.188203, 0.706060, 3679.000000, 12496.000000, 34420.000000, 3365.000000, "protected_div(Dim[i][90], sin((Dim[i][42]+Dim[i][23])))"
16, 0.266348, 0.477712, 0.372030, 0.316896, 0.627970, 0.188203, 0.706060, 3679.000000, 12496.000000, 34420.000000, 3365.000000, "protected_div(Dim[i][90], sin(((Dim[i][42]+Dim[i][23]))))"
17, 0.266348, 0.477712, 0.372030, 0.316896, 0.627970, 0.188203, 0.706060, 3679.000000, 12496.000000, 34420.000000, 3365.000000, "protected_div(Dim[i][90], sin((Dim[i][42]+Dim[i][23])))"
18, 0.266348, 0.477712, 0.372030, 0.316896, 0.627970, 0.188203, 0.706060, 3679.000000, 12496.000000, 34420.000000, 3365.000000, "protected_div(Dim[i][90], sin((Dim[i][42]+Dim[i][23])))"
19, 0.283166, 0.460392, 0.371779, 0.315044, 0.628221, 0.185729, 0.693699, 3801.000000, 13285.000000, 33631.000000, 3243.000000, "protected_div(Dim[i][90], sin((ifLessThan(Dim[i][119], (Dim[i][1]), Dim[i][12], Dim[i][43])+Dim[i][83])))"
20, 0.266348, 0.477712, 0.372030, 0.316896, 0.627970, 0.188203, 0.706060, 3679.000000, 12496.000000, 34420.000000, 3365.000000, "protected_div(Dim[i][90], sin((Dim[i][42]+Dim[i][23])))"
21, 0.279883, 0.461528, 0.370705, 0.316505, 0.629295, 0.187766, 0.696405, 3793.000000, 13131.000000, 33785.000000, 3251.000000, "protected_div(Dim[i][90], sin((Dim[i][42]+Dim[i][113])))"
