Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.492058, 0.432891, 0.462475, 0.240925, 0.537525, 0.051366, 0.515956, 4145.000000, 22955.000000, 23696.000000, 3164.000000, "protected_div(sin(Dim[i][121]), Dim[i][55])"
1, 0.480140, 0.445478, 0.462809, 0.240100, 0.537191, 0.050918, 0.524555, 4053.000000, 22399.000000, 24252.000000, 3256.000000, "protected_div(sin(Dim[i][121]), Dim[i][58])"
2, 0.652998, 0.131755, 0.392377, 0.287683, 0.607623, 0.158188, 0.417606, 6346.000000, 30463.000000, 16188.000000, 963.000000, "sin((Dim[i][52]-Dim[i][103]))"
3, 0.661465, 0.127924, 0.394695, 0.286208, 0.605305, 0.155833, 0.410804, 6374.000000, 30858.000000, 15793.000000, 935.000000, "sin((Dim[i][52]*tanh(Dim[i][24])))"
4, 0.444385, 0.441374, 0.442879, 0.254210, 0.557121, 0.078441, 0.556023, 4083.000000, 20731.000000, 25920.000000, 3226.000000, "(Dim[i][0]*(Dim[i][121]))"
5, 0.608647, 0.190313, 0.399480, 0.284376, 0.600520, 0.142975, 0.448017, 5918.000000, 28394.000000, 18257.000000, 1391.000000, "ifLessThan(Dim[i][74], ((Dim[i][50])), protected_sqrt(protected_div(Dim[i][76], sin((Dim[i][22]-Dim[i][4])))), Dim[i][118])"
6, 0.574650, 0.140101, 0.357376, 0.311123, 0.642624, 0.200440, 0.484211, 6285.000000, 26808.000000, 19843.000000, 1024.000000, "(Dim[i][0]*sin((Dim[i][52]*tanh(Dim[i][24]))))"
7, 0.441362, 0.441921, 0.441642, 0.255113, 0.558358, 0.080177, 0.558562, 4079.000000, 20590.000000, 26061.000000, 3230.000000, "protected_div((Dim[i][121]), Dim[i][75])"
8, 0.441362, 0.441921, 0.441642, 0.255113, 0.558358, 0.080177, 0.558562, 4079.000000, 20590.000000, 26061.000000, 3230.000000, "protected_div((Dim[i][121]), Dim[i][75])"
9, 0.574650, 0.140101, 0.357376, 0.311123, 0.642624, 0.200440, 0.484211, 6285.000000, 26808.000000, 19843.000000, 1024.000000, "(Dim[i][0]*sin((Dim[i][52]*tanh(Dim[i][24]))))"
10, 0.574650, 0.140101, 0.357376, 0.311123, 0.642624, 0.200440, 0.484211, 6285.000000, 26808.000000, 19843.000000, 1024.000000, "((Dim[i][0]*sin((Dim[i][52]*tanh(Dim[i][24])))))"
11, 0.262760, 0.492407, 0.377583, 0.318770, 0.622417, 0.183552, 0.706134, 3710.000000, 12258.000000, 34393.000000, 3599.000000, "sin((Dim[i][52]-Dim[i][92]))"
12, 0.574650, 0.140101, 0.357376, 0.311123, 0.642624, 0.200440, 0.484211, 6285.000000, 26808.000000, 19843.000000, 1024.000000, "(Dim[i][0]*sin((Dim[i][52]*tanh(Dim[i][24]))))"
13, 0.262760, 0.492407, 0.377583, 0.318770, 0.622417, 0.183552, 0.706134, 3710.000000, 12258.000000, 34393.000000, 3599.000000, "sin((Dim[i][52]-Dim[i][92]))"
14, 0.262760, 0.492407, 0.377583, 0.318770, 0.622417, 0.183552, 0.706134, 3710.000000, 12258.000000, 34393.000000, 3599.000000, "sin((Dim[i][52]-Dim[i][92]))"
15, 0.277229, 0.458613, 0.367921, 0.327038, 0.632079, 0.194939, 0.698202, 3957.000000, 12933.000000, 33718.000000, 3352.000000, "(Dim[i][0]*sin((Dim[i][42]+Dim[i][113])))"
