Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.517192, 0.447531, 0.482362, 0.261415, 0.517638, 0.026026, 0.494096, 5270.000000, 25510.000000, 23814.000000, 4269.000000, "Dim[i][121]"
1, 0.517192, 0.447531, 0.482362, 0.261415, 0.517638, 0.026026, 0.494096, 5270.000000, 25510.000000, 23814.000000, 4269.000000, "Dim[i][121]"
2, 0.517192, 0.447531, 0.482362, 0.261415, 0.517638, 0.026026, 0.494096, 5270.000000, 25510.000000, 23814.000000, 4269.000000, "protected_abs(Dim[i][121])"
3, 0.517192, 0.447531, 0.482362, 0.261415, 0.517638, 0.026026, 0.494096, 5270.000000, 25510.000000, 23814.000000, 4269.000000, "Dim[i][121]"
4, 0.516868, 0.447531, 0.482200, 0.261519, 0.517800, 0.026265, 0.494368, 5270.000000, 25494.000000, 23830.000000, 4269.000000, "ifLessThan(Dim[i][81], Dim[i][49], protected_log(Dim[i][79]), tanh(Dim[i][121]))"
5, 0.517192, 0.447531, 0.482362, 0.261415, 0.517638, 0.026026, 0.494096, 5270.000000, 25510.000000, 23814.000000, 4269.000000, "protected_sqrt(Dim[i][121])"
6, 0.517192, 0.447531, 0.482362, 0.261415, 0.517638, 0.026026, 0.494096, 5270.000000, 25510.000000, 23814.000000, 4269.000000, "Dim[i][121]"
7, 0.517192, 0.447531, 0.482362, 0.261415, 0.517638, 0.026026, 0.494096, 5270.000000, 25510.000000, 23814.000000, 4269.000000, "(Dim[i][121])"
8, 0.529215, 0.433169, 0.481192, 0.263441, 0.518808, 0.027792, 0.486350, 5407.000000, 26103.000000, 23221.000000, 4132.000000, "sin(protected_div(ifLessThan(Dim[i][39], Dim[i][84], Dim[i][72], Dim[i][15]), ifLessThan((sin(sin(Dim[i][119]))), Dim[i][57], Dim[i][94], Dim[i][25])))"
9, 0.517192, 0.447531, 0.482362, 0.261415, 0.517638, 0.026026, 0.494096, 5270.000000, 25510.000000, 23814.000000, 4269.000000, "Dim[i][121]"
10, 0.517963, 0.179159, 0.348561, 0.364890, 0.651439, 0.225256, 0.536942, 7830.000000, 25548.000000, 23776.000000, 1709.000000, "sin(protected_log(protected_abs(Dim[i][78])))"
11, 0.517963, 0.179159, 0.348561, 0.364890, 0.651439, 0.225256, 0.536942, 7830.000000, 25548.000000, 23776.000000, 1709.000000, "sin(protected_log(protected_abs(Dim[i][78])))"
12, 0.517963, 0.179159, 0.348561, 0.364890, 0.651439, 0.225256, 0.536942, 7830.000000, 25548.000000, 23776.000000, 1709.000000, "sin(protected_log(protected_abs(Dim[i][78])))"
13, 0.519058, 0.178425, 0.348742, 0.364698, 0.651258, 0.225051, 0.536143, 7837.000000, 25602.000000, 23722.000000, 1702.000000, "sin(protected_log(Dim[i][63]))"
14, 0.517963, 0.179159, 0.348561, 0.364890, 0.651439, 0.225256, 0.536942, 7830.000000, 25548.000000, 23776.000000, 1709.000000, "sin(protected_log(protected_abs(Dim[i][78])))"
15, 0.517963, 0.179159, 0.348561, 0.364890, 0.651439, 0.225256, 0.536942, 7830.000000, 25548.000000, 23776.000000, 1709.000000, "sin(protected_log(protected_abs(Dim[i][78])))"
16, 0.410611, 0.518608, 0.464610, 0.267101, 0.535390, 0.052811, 0.571887, 4592.000000, 20253.000000, 29071.000000, 4947.000000, "protected_log(protected_div((Dim[i][22]), sin((ifLessThan(Dim[i][24], (Dim[i][119]*protected_sqrt(Dim[i][12])), Dim[i][2], Dim[i][66])*(Dim[i][75])))))"
17, 0.517963, 0.179159, 0.348561, 0.364890, 0.651439, 0.225256, 0.536942, 7830.000000, 25548.000000, 23776.000000, 1709.000000, "sin(protected_log(protected_abs(Dim[i][78])))"
18, 0.450653, 0.233672, 0.342163, 0.374133, 0.657837, 0.232654, 0.584510, 7310.000000, 22228.000000, 27096.000000, 2229.000000, "protected_log(protected_div((Dim[i][22]), sin((ifLessThan(Dim[i][24], (Dim[i][119]*protected_sqrt(Dim[i][12])), Dim[i][2], Dim[i][25])-Dim[i][22]))))"
