Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.523877, 0.445564, 0.484720, 0.225052, 0.515280, 0.020882, 0.486652, 4568.000000, 27788.000000, 25255.000000, 3671.000000, "protected_div(Dim[i][2], tanh(Dim[i][121]))"
1, 0.285598, 0.634179, 0.459889, 0.228316, 0.540111, 0.059927, 0.667537, 3014.000000, 15149.000000, 37894.000000, 5225.000000, "protected_sqrt(sin(Dim[i][83]))"
2, 0.304357, 0.614880, 0.459619, 0.230295, 0.540381, 0.059299, 0.653895, 3173.000000, 16144.000000, 36899.000000, 5066.000000, "protected_sqrt(sin(Dim[i][98]))"
3, 0.690421, 0.093701, 0.392061, 0.285392, 0.607939, 0.163915, 0.389805, 7467.000000, 36622.000000, 16421.000000, 772.000000, "(Dim[i][75]*sin(Dim[i][97]))"
4, 0.304357, 0.614880, 0.459619, 0.230295, 0.540381, 0.059299, 0.653895, 3173.000000, 16144.000000, 36899.000000, 5066.000000, "protected_sqrt(sin(Dim[i][98]))"
5, 0.451143, 0.400413, 0.425778, 0.266243, 0.574222, 0.101447, 0.555677, 4940.000000, 23930.000000, 29113.000000, 3299.000000, "sin((protected_div(Dim[i][77], (Dim[i][71]))))"
6, 0.690421, 0.093701, 0.392061, 0.285392, 0.607939, 0.163915, 0.389805, 7467.000000, 36622.000000, 16421.000000, 772.000000, "(Dim[i][75]*sin(Dim[i][97]))"
7, 0.342590, 0.526277, 0.434434, 0.257505, 0.565566, 0.093181, 0.632714, 3903.000000, 18172.000000, 34871.000000, 4336.000000, "(sin(Dim[i][98])-Dim[i][101])"
8, 0.451143, 0.400413, 0.425778, 0.266243, 0.574222, 0.101447, 0.555677, 4940.000000, 23930.000000, 29113.000000, 3299.000000, "sin((protected_div(Dim[i][77], (Dim[i][71]))))"
9, 0.451143, 0.400413, 0.425778, 0.266243, 0.574222, 0.101447, 0.555677, 4940.000000, 23930.000000, 29113.000000, 3299.000000, "sin((protected_div(Dim[i][77], (Dim[i][71]))))"
10, 0.451370, 0.400413, 0.425891, 0.266157, 0.574109, 0.101290, 0.555481, 4940.000000, 23942.000000, 29101.000000, 3299.000000, "(sin(ifLessThan(Dim[i][5], Dim[i][87], Dim[i][60], protected_div(Dim[i][77], (Dim[i][71])))))"
11, 0.451143, 0.400413, 0.425778, 0.266243, 0.574222, 0.101447, 0.555677, 4940.000000, 23930.000000, 29113.000000, 3299.000000, "sin((protected_div(Dim[i][77], (Dim[i][71]))))"
12, 0.451143, 0.400413, 0.425778, 0.266243, 0.574222, 0.101447, 0.555677, 4940.000000, 23930.000000, 29113.000000, 3299.000000, "sin((protected_div(Dim[i][77], (Dim[i][71]))))"
13, 0.408876, 0.394587, 0.401731, 0.285722, 0.598269, 0.135226, 0.593045, 4988.000000, 21688.000000, 31355.000000, 3251.000000, "((protected_log(protected_log(Dim[i][85]))+sin(Dim[i][98])))"
14, 0.408876, 0.394587, 0.401731, 0.285722, 0.598269, 0.135226, 0.593045, 4988.000000, 21688.000000, 31355.000000, 3251.000000, "((protected_log(protected_log(Dim[i][85]))+sin(Dim[i][98])))"
