Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.525026, 0.457240, 0.491133, 0.219612, 0.508867, 0.012091, 0.484041, 4449.000000, 27871.000000, 25214.000000, 3748.000000, "protected_div(Dim[i][2], tanh(Dim[i][121]))"
1, 0.685862, 0.093449, 0.389656, 0.285604, 0.610344, 0.166479, 0.393378, 7431.000000, 36409.000000, 16676.000000, 766.000000, "(Dim[i][4]*(Dim[i][75]*sin(Dim[i][97])))"
2, 0.685862, 0.093449, 0.389656, 0.285604, 0.610344, 0.166479, 0.393378, 7431.000000, 36409.000000, 16676.000000, 766.000000, "(Dim[i][4]*(Dim[i][75]*sin(Dim[i][97])))"
3, 0.637280, 0.176650, 0.406965, 0.276734, 0.593035, 0.133913, 0.424333, 6749.000000, 33830.000000, 19255.000000, 1448.000000, "((Dim[i][56]+Dim[i][3])-Dim[i][16])"
4, 0.684280, 0.094181, 0.389230, 0.285868, 0.610770, 0.166863, 0.394651, 7425.000000, 36325.000000, 16760.000000, 772.000000, "(Dim[i][45]*sin(Dim[i][97]))"
5, 0.637280, 0.176650, 0.406965, 0.276734, 0.593035, 0.133913, 0.424333, 6749.000000, 33830.000000, 19255.000000, 1448.000000, "((Dim[i][56]+Dim[i][3])-Dim[i][16])"
6, 0.453763, 0.404172, 0.428968, 0.262800, 0.571032, 0.096860, 0.552870, 4884.000000, 24088.000000, 28997.000000, 3313.000000, "sin(((Dim[i][38]+Dim[i][22])))"
7, 0.453763, 0.404172, 0.428968, 0.262800, 0.571032, 0.096860, 0.552870, 4884.000000, 24088.000000, 28997.000000, 3313.000000, "sin((Dim[i][38]+Dim[i][22]))"
8, 0.453763, 0.404172, 0.428968, 0.262800, 0.571032, 0.096860, 0.552870, 4884.000000, 24088.000000, 28997.000000, 3313.000000, "protected_sqrt(sin((Dim[i][38]+Dim[i][22])))"
9, 0.637280, 0.176650, 0.406965, 0.276734, 0.593035, 0.133913, 0.424333, 6749.000000, 33830.000000, 19255.000000, 1448.000000, "((Dim[i][56]+Dim[i][3])-Dim[i][16])"
10, 0.453763, 0.404172, 0.428968, 0.262800, 0.571032, 0.096860, 0.552870, 4884.000000, 24088.000000, 28997.000000, 3313.000000, "sin((Dim[i][38]+Dim[i][22]))"
11, 0.453763, 0.404172, 0.428968, 0.262800, 0.571032, 0.096860, 0.552870, 4884.000000, 24088.000000, 28997.000000, 3313.000000, "sin((Dim[i][38]+Dim[i][22]))"
