Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.521496, 0.435149, 0.478322, 0.266840, 0.521678, 0.032117, 0.492618, 5435.000000, 25679.000000, 23562.000000, 4187.000000, "(Dim[i][107]*Dim[i][121])"
1, 0.521496, 0.435149, 0.478322, 0.266840, 0.521678, 0.032117, 0.492618, 5435.000000, 25679.000000, 23562.000000, 4187.000000, "Dim[i][121]"
2, 0.520928, 0.435149, 0.478038, 0.267024, 0.521962, 0.032536, 0.493094, 5435.000000, 25651.000000, 23590.000000, 4187.000000, "protected_div((Dim[i][51]+Dim[i][61]), protected_div(Dim[i][99], (Dim[i][39]*(Dim[i][121]))))"
3, 0.367356, 0.443567, 0.405462, 0.323847, 0.594538, 0.142825, 0.620186, 5354.000000, 18089.000000, 31152.000000, 4268.000000, "(protected_log(Dim[i][0])+Dim[i][52])"
4, 0.521496, 0.435149, 0.478322, 0.266840, 0.521678, 0.032117, 0.492618, 5435.000000, 25679.000000, 23562.000000, 4187.000000, "Dim[i][121]"
5, 0.498629, 0.444502, 0.471566, 0.270496, 0.528434, 0.042064, 0.510219, 5345.000000, 24553.000000, 24688.000000, 4277.000000, "sin(protected_div(Dim[i][121], Dim[i][29]))"
6, 0.367356, 0.443567, 0.405462, 0.323847, 0.594538, 0.142825, 0.620186, 5354.000000, 18089.000000, 31152.000000, 4268.000000, "(protected_log(Dim[i][0])+Dim[i][52])"
7, 0.487683, 0.457805, 0.472744, 0.268551, 0.527256, 0.040317, 0.517201, 5217.000000, 24014.000000, 25227.000000, 4405.000000, "sin(((Dim[i][27]*Dim[i][121])))"
8, 0.367356, 0.443567, 0.405462, 0.323847, 0.594538, 0.142825, 0.620186, 5354.000000, 18089.000000, 31152.000000, 4268.000000, "(protected_log(Dim[i][0])+Dim[i][52])"
9, 0.509657, 0.438890, 0.474273, 0.269163, 0.525727, 0.038079, 0.501911, 5399.000000, 25096.000000, 24145.000000, 4223.000000, "protected_log((Dim[i][39]*(Dim[i][121])))"
10, 0.457485, 0.316670, 0.387077, 0.339583, 0.612923, 0.167041, 0.565534, 6575.000000, 22527.000000, 26714.000000, 3047.000000, "sin(protected_log((Dim[i][80]*Dim[i][115])))"
11, 0.367356, 0.443567, 0.405462, 0.323847, 0.594538, 0.142825, 0.620186, 5354.000000, 18089.000000, 31152.000000, 4268.000000, "(protected_log(Dim[i][0])+Dim[i][52])"
12, 0.457485, 0.316670, 0.387077, 0.339583, 0.612923, 0.167041, 0.565534, 6575.000000, 22527.000000, 26714.000000, 3047.000000, "sin(protected_log((Dim[i][80]*Dim[i][115])))"
13, 0.457485, 0.316670, 0.387077, 0.339583, 0.612923, 0.167041, 0.565534, 6575.000000, 22527.000000, 26714.000000, 3047.000000, "sin(protected_log((Dim[i][80]*Dim[i][115])))"
14, 0.424138, 0.353669, 0.388904, 0.338670, 0.611096, 0.164845, 0.587381, 6219.000000, 20885.000000, 28356.000000, 3403.000000, "sin(protected_log((Dim[i][80]*Dim[i][85])))"
15, 0.457485, 0.316670, 0.387077, 0.339583, 0.612923, 0.167041, 0.565534, 6575.000000, 22527.000000, 26714.000000, 3047.000000, "sin(protected_log((Dim[i][80]*Dim[i][115])))"
16, 0.454276, 0.280503, 0.367389, 0.355810, 0.632611, 0.196154, 0.574130, 6923.000000, 22369.000000, 26872.000000, 2699.000000, "protected_log(protected_log(protected_sqrt(Dim[i][7])))"
17, 0.321866, 0.455207, 0.388536, 0.341354, 0.611464, 0.171920, 0.656338, 5242.000000, 15849.000000, 33392.000000, 4380.000000, "(protected_div(Dim[i][75], (protected_log(Dim[i][0])+Dim[i][52])))"
18, 0.454276, 0.280503, 0.367389, 0.355810, 0.632611, 0.196154, 0.574130, 6923.000000, 22369.000000, 26872.000000, 2699.000000, "protected_log(protected_log(protected_sqrt(Dim[i][7])))"
19, 0.518958, 0.189981, 0.354470, 0.362765, 0.645530, 0.217194, 0.534818, 7794.000000, 25554.000000, 23687.000000, 1828.000000, "sin(protected_log((Dim[i][80]*protected_div(Dim[i][78], Dim[i][50]))))"
20, 0.436567, 0.293286, 0.364927, 0.358659, 0.635073, 0.199943, 0.586854, 6800.000000, 21497.000000, 27744.000000, 2822.000000, "protected_log(protected_log(protected_sqrt(Dim[i][112])))"
21, 0.518958, 0.189981, 0.354470, 0.362765, 0.645530, 0.217194, 0.534818, 7794.000000, 25554.000000, 23687.000000, 1828.000000, "sin(protected_log((Dim[i][80]*protected_div(Dim[i][78], Dim[i][50]))))"
22, 0.377673, 0.343899, 0.360786, 0.365632, 0.639214, 0.208393, 0.627848, 6313.000000, 18597.000000, 30644.000000, 3309.000000, "protected_log(protected_log(protected_log((Dim[i][82]*protected_log(Dim[i][52])))))"
23, 0.454276, 0.280503, 0.367389, 0.355810, 0.632611, 0.196154, 0.574130, 6923.000000, 22369.000000, 26872.000000, 2699.000000, "protected_log(protected_log(protected_sqrt(Dim[i][7])))"
24, 0.255803, 0.411037, 0.333420, 0.406455, 0.666580, 0.266317, 0.718822, 5667.000000, 12596.000000, 36645.000000, 3955.000000, "protected_log(protected_log(protected_log((Dim[i][110]*tanh(((Dim[i][109]*Dim[i][14])))))))"
25, 0.255803, 0.411037, 0.333420, 0.406455, 0.666580, 0.266317, 0.718822, 5667.000000, 12596.000000, 36645.000000, 3955.000000, "protected_log(protected_log(protected_log((Dim[i][110]*tanh(((Dim[i][109]*Dim[i][14])))))))"
26, 0.255803, 0.411037, 0.333420, 0.406455, 0.666580, 0.266317, 0.718822, 5667.000000, 12596.000000, 36645.000000, 3955.000000, "protected_log(protected_log(protected_log((Dim[i][110]*tanh(((Dim[i][109]*Dim[i][14])))))))"
27, 0.255803, 0.411037, 0.333420, 0.406455, 0.666580, 0.266317, 0.718822, 5667.000000, 12596.000000, 36645.000000, 3955.000000, "protected_log(protected_log(protected_log((Dim[i][110]*tanh(((Dim[i][109]*Dim[i][14])))))))"
28, 0.240186, 0.420495, 0.330340, 0.412655, 0.669660, 0.274965, 0.730340, 5576.000000, 11827.000000, 37414.000000, 4046.000000, "protected_log(protected_log(protected_log((Dim[i][110]*tanh(((Dim[i][109]*Dim[i][2])))))))"
29, 0.306919, 0.362814, 0.334867, 0.397266, 0.665133, 0.254296, 0.683944, 6131.000000, 15113.000000, 34128.000000, 3491.000000, "sin(protected_log((Dim[i][5]*((protected_log((Dim[i][80]-Dim[i][61])))))))"
30, 0.271704, 0.387238, 0.329471, 0.408070, 0.670529, 0.268748, 0.709410, 5896.000000, 13379.000000, 35862.000000, 3726.000000, "protected_log(protected_log(protected_log((Dim[i][110]*protected_abs(Dim[i][109])))))"
31, 0.260088, 0.406360, 0.333224, 0.405956, 0.666776, 0.265620, 0.716002, 5712.000000, 12807.000000, 36434.000000, 3910.000000, "protected_log(protected_log(protected_log((Dim[i][110]*(Dim[i][109]*Dim[i][14])))))"
32, 0.271704, 0.387238, 0.329471, 0.408070, 0.670529, 0.268748, 0.709410, 5896.000000, 13379.000000, 35862.000000, 3726.000000, "protected_log(protected_log(protected_log((Dim[i][110]*protected_abs(Dim[i][109])))))"
33, 0.260088, 0.406360, 0.333224, 0.405956, 0.666776, 0.265620, 0.716002, 5712.000000, 12807.000000, 36434.000000, 3910.000000, "protected_log(protected_log(protected_log((Dim[i][110]*(Dim[i][109]*Dim[i][14])))))"
34, 0.271704, 0.387238, 0.329471, 0.408070, 0.670529, 0.268748, 0.709410, 5896.000000, 13379.000000, 35862.000000, 3726.000000, "protected_log(protected_log(protected_log((Dim[i][110]*protected_abs(Dim[i][109])))))"
35, 0.271704, 0.387238, 0.329471, 0.408070, 0.670529, 0.268748, 0.709410, 5896.000000, 13379.000000, 35862.000000, 3726.000000, "protected_log(protected_log(protected_log((Dim[i][110]*protected_abs(Dim[i][109])))))"
36, 0.271704, 0.387238, 0.329471, 0.408070, 0.670529, 0.268748, 0.709410, 5896.000000, 13379.000000, 35862.000000, 3726.000000, "protected_log(protected_log(protected_log((Dim[i][110]*protected_abs(Dim[i][109])))))"
37, 0.348551, 0.289961, 0.319256, 0.406461, 0.680744, 0.272030, 0.661026, 6832.000000, 17163.000000, 32078.000000, 2790.000000, "(Dim[i][15]*protected_log(protected_log(protected_div(ifLessThan(Dim[i][7], Dim[i][61], (Dim[i][110]*protected_abs(Dim[i][101])), Dim[i][16]), (Dim[i][53])))))"
38, 0.271704, 0.387238, 0.329471, 0.408070, 0.670529, 0.268748, 0.709410, 5896.000000, 13379.000000, 35862.000000, 3726.000000, "protected_log(protected_log(protected_log((Dim[i][110]*protected_abs(Dim[i][109])))))"
39, 0.271704, 0.387238, 0.329471, 0.408070, 0.670529, 0.268748, 0.709410, 5896.000000, 13379.000000, 35862.000000, 3726.000000, "protected_log(protected_log(protected_log((Dim[i][110]*protected_abs(Dim[i][109])))))"
40, 0.271765, 0.386718, 0.329242, 0.408303, 0.670758, 0.269081, 0.709444, 5901.000000, 13382.000000, 35859.000000, 3721.000000, "(protected_log((Dim[i][80]*sin(protected_div(protected_log(protected_log((Dim[i][110]*protected_abs(Dim[i][109])))), Dim[i][110])))))"
41, 0.271704, 0.387238, 0.329471, 0.408070, 0.670529, 0.268748, 0.709410, 5896.000000, 13379.000000, 35862.000000, 3726.000000, "protected_log(protected_log(protected_log((Dim[i][110]*protected_abs(Dim[i][109])))))"
42, 0.271765, 0.386718, 0.329242, 0.408303, 0.670758, 0.269081, 0.709444, 5901.000000, 13382.000000, 35859.000000, 3721.000000, "(protected_log((Dim[i][80]*sin(protected_div(protected_log(protected_log((Dim[i][110]*protected_abs(Dim[i][109])))), Dim[i][110])))))"
43, 0.327816, 0.341821, 0.334819, 0.394616, 0.665181, 0.251454, 0.669895, 6333.000000, 16142.000000, 33099.000000, 3289.000000, "(protected_log((Dim[i][63]*(protected_log((Dim[i][80]*Dim[i][79]))*ifLessThan(Dim[i][55], protected_sqrt(Dim[i][43]), (Dim[i][23]), Dim[i][0])))))"
44, 0.271765, 0.386718, 0.329242, 0.408303, 0.670758, 0.269081, 0.709444, 5901.000000, 13382.000000, 35859.000000, 3721.000000, "(protected_log((Dim[i][80]*sin(protected_div(protected_log(protected_log((Dim[i][110]*protected_abs(Dim[i][109])))), Dim[i][110])))))"
45, 0.271704, 0.387238, 0.329471, 0.408070, 0.670529, 0.268748, 0.709410, 5896.000000, 13379.000000, 35862.000000, 3726.000000, "protected_log(protected_log(protected_log((Dim[i][110]*protected_abs(Dim[i][109])))))"
46, 0.271765, 0.386718, 0.329242, 0.408303, 0.670758, 0.269081, 0.709444, 5901.000000, 13382.000000, 35859.000000, 3721.000000, "(protected_log((Dim[i][80]*sin(protected_div(protected_log(protected_log((Dim[i][110]*protected_abs(Dim[i][109])))), Dim[i][110])))))"
47, 0.271704, 0.387238, 0.329471, 0.408070, 0.670529, 0.268748, 0.709410, 5896.000000, 13379.000000, 35862.000000, 3726.000000, "protected_log(protected_log(protected_log((Dim[i][110]*protected_abs(Dim[i][109])))))"
48, 0.271765, 0.386718, 0.329242, 0.408303, 0.670758, 0.269081, 0.709444, 5901.000000, 13382.000000, 35859.000000, 3721.000000, "(protected_log((Dim[i][80]*sin(protected_div(protected_log(protected_log((Dim[i][110]*protected_abs(Dim[i][109])))), Dim[i][110])))))"
