Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.517192, 0.447531, 0.482362, 0.261415, 0.517638, 0.026026, 0.494096, 5270.000000, 25510.000000, 23814.000000, 4269.000000, "(Dim[i][107]*Dim[i][121])"
1, 0.517192, 0.447531, 0.482362, 0.261415, 0.517638, 0.026026, 0.494096, 5270.000000, 25510.000000, 23814.000000, 4269.000000, "Dim[i][121]"
2, 0.517192, 0.447531, 0.482362, 0.261415, 0.517638, 0.026026, 0.494096, 5270.000000, 25510.000000, 23814.000000, 4269.000000, "Dim[i][121]"
3, 0.492924, 0.453507, 0.473215, 0.266889, 0.526785, 0.039481, 0.513463, 5213.000000, 24313.000000, 25011.000000, 4326.000000, "protected_div(Dim[i][0], Dim[i][121])"
4, 0.492924, 0.453507, 0.473215, 0.266889, 0.526785, 0.039481, 0.513463, 5213.000000, 24313.000000, 25011.000000, 4326.000000, "protected_div(Dim[i][0], Dim[i][121])"
5, 0.516625, 0.447531, 0.482078, 0.261597, 0.517922, 0.026444, 0.494572, 5270.000000, 25482.000000, 23842.000000, 4269.000000, "protected_div(Dim[i][115], (Dim[i][121]))"
6, 0.492924, 0.453507, 0.473215, 0.266889, 0.526785, 0.039481, 0.513463, 5213.000000, 24313.000000, 25011.000000, 4326.000000, "protected_div(Dim[i][0], Dim[i][121])"
7, 0.492924, 0.453507, 0.473215, 0.266889, 0.526785, 0.039481, 0.513463, 5213.000000, 24313.000000, 25011.000000, 4326.000000, "protected_div(Dim[i][0], Dim[i][121])"
8, 0.492924, 0.453507, 0.473215, 0.266889, 0.526785, 0.039481, 0.513463, 5213.000000, 24313.000000, 25011.000000, 4326.000000, "protected_div(Dim[i][0], Dim[i][121])"
9, 0.517841, 0.179579, 0.348710, 0.364789, 0.651290, 0.225024, 0.536976, 7826.000000, 25542.000000, 23782.000000, 1713.000000, "sin(protected_log(Dim[i][93]))"
10, 0.517841, 0.179579, 0.348710, 0.364789, 0.651290, 0.225024, 0.536976, 7826.000000, 25542.000000, 23782.000000, 1713.000000, "sin(protected_log(Dim[i][93]))"
11, 0.517841, 0.179579, 0.348710, 0.364789, 0.651290, 0.225024, 0.536976, 7826.000000, 25542.000000, 23782.000000, 1713.000000, "sin(protected_log(Dim[i][93]))"
12, 0.517841, 0.179579, 0.348710, 0.364789, 0.651290, 0.225024, 0.536976, 7826.000000, 25542.000000, 23782.000000, 1713.000000, "sin(protected_log(Dim[i][93]))"
13, 0.517841, 0.179579, 0.348710, 0.364789, 0.651290, 0.225024, 0.536976, 7826.000000, 25542.000000, 23782.000000, 1713.000000, "sin(protected_log(Dim[i][93]))"
14, 0.517841, 0.179579, 0.348710, 0.364789, 0.651290, 0.225024, 0.536976, 7826.000000, 25542.000000, 23782.000000, 1713.000000, "sin(protected_log(Dim[i][93]))"
15, 0.517841, 0.179579, 0.348710, 0.364789, 0.651290, 0.225024, 0.536976, 7826.000000, 25542.000000, 23782.000000, 1713.000000, "sin((protected_log(Dim[i][93])))"
16, 0.517841, 0.179579, 0.348710, 0.364789, 0.651290, 0.225024, 0.536976, 7826.000000, 25542.000000, 23782.000000, 1713.000000, "sin(protected_log(Dim[i][93]))"
17, 0.499473, 0.187756, 0.343614, 0.369630, 0.656386, 0.231682, 0.551042, 7748.000000, 24636.000000, 24688.000000, 1791.000000, "protected_div(Dim[i][90], sin((protected_log(Dim[i][93]))))"
18, 0.499473, 0.187756, 0.343614, 0.369630, 0.656386, 0.231682, 0.551042, 7748.000000, 24636.000000, 24688.000000, 1791.000000, "protected_div(Dim[i][90], sin((protected_log(Dim[i][93]))))"
19, 0.517841, 0.179579, 0.348710, 0.364789, 0.651290, 0.225024, 0.536976, 7826.000000, 25542.000000, 23782.000000, 1713.000000, "sin((protected_log(Dim[i][93])))"
20, 0.517841, 0.179579, 0.348710, 0.364789, 0.651290, 0.225024, 0.536976, 7826.000000, 25542.000000, 23782.000000, 1713.000000, "sin((protected_log(Dim[i][93])))"
21, 0.499473, 0.187756, 0.343614, 0.369630, 0.656386, 0.231682, 0.551042, 7748.000000, 24636.000000, 24688.000000, 1791.000000, "protected_div(Dim[i][90], sin((protected_log(Dim[i][93]))))"
22, 0.499473, 0.187756, 0.343614, 0.369630, 0.656386, 0.231682, 0.551042, 7748.000000, 24636.000000, 24688.000000, 1791.000000, "protected_div(Dim[i][90], sin(protected_log(Dim[i][93])))"
23, 0.517821, 0.179579, 0.348700, 0.364797, 0.651300, 0.225038, 0.536993, 7826.000000, 25541.000000, 23783.000000, 1713.000000, "protected_div(sin(protected_log(Dim[i][93])), Dim[i][59])"
24, 0.517841, 0.179579, 0.348710, 0.364789, 0.651290, 0.225024, 0.536976, 7826.000000, 25542.000000, 23782.000000, 1713.000000, "sin(protected_log(Dim[i][93]))"
