Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.523406, 0.445564, 0.484485, 0.225191, 0.515515, 0.021203, 0.487060, 4568.000000, 27763.000000, 25280.000000, 3671.000000, "ifLessThan(Dim[i][44], Dim[i][93], protected_div(Dim[i][42], Dim[i][121]), Dim[i][90])"
1, 0.482967, 0.449448, 0.466207, 0.236293, 0.533793, 0.046117, 0.521540, 4536.000000, 25618.000000, 27425.000000, 3703.000000, "sin(protected_sqrt(Dim[i][61]))"
2, 0.482967, 0.449448, 0.466207, 0.236293, 0.533793, 0.046117, 0.521540, 4536.000000, 25618.000000, 27425.000000, 3703.000000, "sin(protected_sqrt(Dim[i][61]))"
3, 0.247309, 0.641704, 0.444506, 0.242873, 0.555494, 0.086077, 0.699667, 2952.000000, 13118.000000, 39925.000000, 5287.000000, "sin(Dim[i][53])"
4, 0.482967, 0.449448, 0.466207, 0.236293, 0.533793, 0.046117, 0.521540, 4536.000000, 25618.000000, 27425.000000, 3703.000000, "sin(protected_sqrt(Dim[i][61]))"
5, 0.482967, 0.449448, 0.466207, 0.236293, 0.533793, 0.046117, 0.521540, 4536.000000, 25618.000000, 27425.000000, 3703.000000, "sin(protected_sqrt(Dim[i][61]))"
6, 0.482816, 0.449448, 0.466132, 0.236342, 0.533868, 0.046220, 0.521670, 4536.000000, 25610.000000, 27433.000000, 3703.000000, "protected_div(Dim[i][23], sin(protected_sqrt(Dim[i][61])))"
7, 0.351432, 0.475543, 0.413488, 0.276978, 0.586512, 0.121939, 0.631882, 4321.000000, 18641.000000, 34402.000000, 3918.000000, "sin(ifLessThan(Dim[i][4], Dim[i][104], (Dim[i][8]+Dim[i][47]), protected_sqrt(Dim[i][11])))"
8, 0.351432, 0.475543, 0.413488, 0.276978, 0.586512, 0.121939, 0.631882, 4321.000000, 18641.000000, 34402.000000, 3918.000000, "sin(ifLessThan(Dim[i][4], Dim[i][104], (Dim[i][8]+Dim[i][47]), protected_sqrt(Dim[i][11])))"
9, 0.351432, 0.475543, 0.413488, 0.276978, 0.586512, 0.121939, 0.631882, 4321.000000, 18641.000000, 34402.000000, 3918.000000, "sin(ifLessThan(Dim[i][4], Dim[i][104], (Dim[i][8]+Dim[i][47]), protected_sqrt(Dim[i][11])))"
10, 0.379560, 0.496662, 0.438111, 0.255051, 0.561889, 0.086329, 0.604696, 4147.000000, 20133.000000, 32910.000000, 4092.000000, "protected_div(sin(Dim[i][82]), tanh(Dim[i][121]))"
11, 0.351432, 0.475543, 0.413488, 0.276978, 0.586512, 0.121939, 0.631882, 4321.000000, 18641.000000, 34402.000000, 3918.000000, "sin(ifLessThan(Dim[i][4], Dim[i][104], (Dim[i][8]+Dim[i][47]), protected_sqrt(Dim[i][11])))"
12, 0.351771, 0.475543, 0.413657, 0.276819, 0.586343, 0.121681, 0.631588, 4321.000000, 18659.000000, 34384.000000, 3918.000000, "sin(ifLessThan(Dim[i][4], Dim[i][104], (Dim[i][8]+Dim[i][47]), Dim[i][110]))"
13, 0.351771, 0.475543, 0.413657, 0.276819, 0.586343, 0.121681, 0.631588, 4321.000000, 18659.000000, 34384.000000, 3918.000000, "sin(ifLessThan(Dim[i][4], Dim[i][104], (Dim[i][8]+Dim[i][47]), Dim[i][110]))"
14, 0.351771, 0.475543, 0.413657, 0.276819, 0.586343, 0.121681, 0.631588, 4321.000000, 18659.000000, 34384.000000, 3918.000000, "sin(ifLessThan(Dim[i][4], Dim[i][104], (Dim[i][8]+Dim[i][47]), Dim[i][110]))"
