Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.524272, 0.457240, 0.490756, 0.219829, 0.509244, 0.012604, 0.484694, 4449.000000, 27831.000000, 25254.000000, 3748.000000, "protected_div(Dim[i][121], Dim[i][112])"
1, 0.353565, 0.437111, 0.395338, 0.292210, 0.604662, 0.146679, 0.635260, 4614.000000, 18769.000000, 34316.000000, 3583.000000, "(sin((Dim[i][92]+ifLessThan(Dim[i][66], Dim[i][9], ((Dim[i][69])), Dim[i][83]))))"
2, 0.640558, 0.109064, 0.374811, 0.295047, 0.625189, 0.181825, 0.430534, 7303.000000, 34004.000000, 19081.000000, 894.000000, "protected_div((Dim[i][15]), sin(Dim[i][112]))"
3, 0.706377, 0.097353, 0.401865, 0.278713, 0.598135, 0.150951, 0.375086, 7399.000000, 37498.000000, 15587.000000, 798.000000, "sin(Dim[i][112])"
4, 0.549477, 0.258021, 0.403749, 0.279967, 0.596251, 0.132561, 0.489508, 6082.000000, 29169.000000, 23916.000000, 2115.000000, "(tanh(Dim[i][1])-protected_div(Dim[i][106], Dim[i][33]))"
5, 0.307469, 0.443577, 0.375523, 0.313686, 0.624477, 0.178793, 0.674325, 4561.000000, 16322.000000, 36763.000000, 3636.000000, "protected_div(Dim[i][0], ((sin((Dim[i][92]+ifLessThan(Dim[i][66], Dim[i][9], ((Dim[i][69])), Dim[i][83]))))))"
6, 0.562400, 0.216543, 0.389471, 0.288798, 0.610529, 0.153105, 0.483861, 6422.000000, 29855.000000, 23230.000000, 1775.000000, "(((Dim[i][74]*Dim[i][117])-ifLessThan(Dim[i][8], ((Dim[i][121])), Dim[i][70], (protected_div(Dim[i][112], Dim[i][83])))))"
7, 0.562400, 0.216543, 0.389471, 0.288798, 0.610529, 0.153105, 0.483861, 6422.000000, 29855.000000, 23230.000000, 1775.000000, "(((Dim[i][74]*Dim[i][117])-ifLessThan(Dim[i][8], ((Dim[i][121])), Dim[i][70], (protected_div(Dim[i][112], Dim[i][83])))))"
8, 0.549477, 0.258021, 0.403749, 0.279967, 0.596251, 0.132561, 0.489508, 6082.000000, 29169.000000, 23916.000000, 2115.000000, "(tanh(Dim[i][1])-protected_div(Dim[i][106], Dim[i][33]))"
9, 0.549477, 0.258021, 0.403749, 0.279967, 0.596251, 0.132561, 0.489508, 6082.000000, 29169.000000, 23916.000000, 2115.000000, "(tanh(Dim[i][1])-protected_div(Dim[i][106], Dim[i][33]))"
10, 0.562400, 0.216543, 0.389471, 0.288798, 0.610529, 0.153105, 0.483861, 6422.000000, 29855.000000, 23230.000000, 1775.000000, "(((Dim[i][74]*Dim[i][117])-ifLessThan(Dim[i][8], ((Dim[i][121])), Dim[i][70], (protected_div(Dim[i][112], Dim[i][83])))))"
