Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.524932, 0.457240, 0.491086, 0.219639, 0.508914, 0.012155, 0.484123, 4449.000000, 27866.000000, 25219.000000, 3748.000000, "protected_div(Dim[i][66], Dim[i][121])"
1, 0.467590, 0.504087, 0.485838, 0.219232, 0.514162, 0.019314, 0.527528, 4065.000000, 24822.000000, 28263.000000, 4132.000000, "(Dim[i][102]*(sin(Dim[i][63])*protected_abs((Dim[i][60]))))"
2, 0.467590, 0.504087, 0.485838, 0.219232, 0.514162, 0.019314, 0.527528, 4065.000000, 24822.000000, 28263.000000, 4132.000000, "(Dim[i][102]*(sin(Dim[i][63])*protected_abs((Dim[i][60]))))"
3, 0.308204, 0.616811, 0.462507, 0.226795, 0.537493, 0.054798, 0.650517, 3141.000000, 16361.000000, 36724.000000, 5056.000000, "sin((Dim[i][38]))"
4, 0.249072, 0.638404, 0.443738, 0.243120, 0.556262, 0.086880, 0.698851, 2964.000000, 13222.000000, 39863.000000, 5233.000000, "sin((Dim[i][113]))"
5, 0.706377, 0.097353, 0.401865, 0.278713, 0.598135, 0.150951, 0.375086, 7399.000000, 37498.000000, 15587.000000, 798.000000, "sin(protected_abs(Dim[i][112]))"
6, 0.706377, 0.097353, 0.401865, 0.278713, 0.598135, 0.150951, 0.375086, 7399.000000, 37498.000000, 15587.000000, 798.000000, "sin(protected_abs(Dim[i][112]))"
7, 0.706377, 0.097353, 0.401865, 0.278713, 0.598135, 0.150951, 0.375086, 7399.000000, 37498.000000, 15587.000000, 798.000000, "sin(protected_abs(Dim[i][112]))"
8, 0.249072, 0.638404, 0.443738, 0.243120, 0.556262, 0.086880, 0.698851, 2964.000000, 13222.000000, 39863.000000, 5233.000000, "sin(protected_abs(Dim[i][113]))"
9, 0.249072, 0.638404, 0.443738, 0.243120, 0.556262, 0.086880, 0.698851, 2964.000000, 13222.000000, 39863.000000, 5233.000000, "sin(protected_abs(Dim[i][113]))"
10, 0.504643, 0.181164, 0.342904, 0.321934, 0.657096, 0.214836, 0.538625, 6712.000000, 26789.000000, 26296.000000, 1485.000000, "protected_log(((Dim[i][62]+ifLessThan(Dim[i][41], Dim[i][83], sin(Dim[i][52]), Dim[i][68]))))"
11, 0.504436, 0.181164, 0.342800, 0.322019, 0.657200, 0.214970, 0.538804, 6712.000000, 26778.000000, 26307.000000, 1485.000000, "protected_log(((Dim[i][62]+ifLessThan(Dim[i][41], Dim[i][83], sin(Dim[i][52]), Dim[i][120]))))"
12, 0.504643, 0.181164, 0.342904, 0.321934, 0.657096, 0.214836, 0.538625, 6712.000000, 26789.000000, 26296.000000, 1485.000000, "protected_log(((Dim[i][62]+ifLessThan(Dim[i][41], Dim[i][83], sin(Dim[i][52]), Dim[i][68]))))"
13, 0.504436, 0.181164, 0.342800, 0.322019, 0.657200, 0.214970, 0.538804, 6712.000000, 26778.000000, 26307.000000, 1485.000000, "protected_log(((Dim[i][62]+ifLessThan(Dim[i][41], Dim[i][83], sin(Dim[i][52]), Dim[i][120]))))"
14, 0.504436, 0.181164, 0.342800, 0.322019, 0.657200, 0.214970, 0.538804, 6712.000000, 26778.000000, 26307.000000, 1485.000000, "protected_log(((Dim[i][62]+ifLessThan(Dim[i][41], Dim[i][83], sin(Dim[i][52]), Dim[i][120]))))"
15, 0.335330, 0.408442, 0.371886, 0.314390, 0.628114, 0.180689, 0.654891, 4849.000000, 17801.000000, 35284.000000, 3348.000000, "sin(protected_log(ifLessThan(Dim[i][48], Dim[i][9], Dim[i][99], (ifLessThan(Dim[i][0], Dim[i][113], Dim[i][1], Dim[i][24])+(Dim[i][78])))))"
16, 0.504436, 0.181164, 0.342800, 0.322019, 0.657200, 0.214970, 0.538804, 6712.000000, 26778.000000, 26307.000000, 1485.000000, "protected_log(((Dim[i][62]+ifLessThan(Dim[i][41], Dim[i][83], sin(Dim[i][52]), Dim[i][120]))))"
17, 0.504436, 0.181164, 0.342800, 0.322019, 0.657200, 0.214970, 0.538804, 6712.000000, 26778.000000, 26307.000000, 1485.000000, "protected_log(((Dim[i][62]+ifLessThan(Dim[i][41], Dim[i][83], sin(Dim[i][52]), Dim[i][120]))))"
18, 0.504436, 0.181164, 0.342800, 0.322019, 0.657200, 0.214970, 0.538804, 6712.000000, 26778.000000, 26307.000000, 1485.000000, "protected_log(((Dim[i][62]+ifLessThan(Dim[i][41], Dim[i][83], sin(Dim[i][52]), Dim[i][120]))))"
19, 0.504436, 0.181164, 0.342800, 0.322019, 0.657200, 0.214970, 0.538804, 6712.000000, 26778.000000, 26307.000000, 1485.000000, "protected_log(((Dim[i][62]+ifLessThan(Dim[i][41], Dim[i][83], sin(Dim[i][52]), Dim[i][120]))))"
20, 0.504643, 0.181164, 0.342904, 0.321934, 0.657096, 0.214836, 0.538625, 6712.000000, 26789.000000, 26296.000000, 1485.000000, "protected_log(((Dim[i][62]+ifLessThan(Dim[i][41], Dim[i][83], sin(Dim[i][52]), Dim[i][68]))))"
21, 0.504474, 0.181164, 0.342819, 0.322003, 0.657181, 0.214946, 0.538772, 6712.000000, 26780.000000, 26305.000000, 1485.000000, "protected_log(((Dim[i][62]+ifLessThan(Dim[i][41], Dim[i][83], sin(Dim[i][52]), Dim[i][103]))))"
22, 0.286503, 0.433573, 0.360038, 0.331063, 0.639962, 0.203608, 0.693825, 4643.000000, 15209.000000, 37876.000000, 3554.000000, "protected_div(Dim[i][0], (sin(Dim[i][53])+sin(Dim[i][52])))"
23, 0.310012, 0.416372, 0.363192, 0.325022, 0.636808, 0.195711, 0.675761, 4784.000000, 16457.000000, 36628.000000, 3413.000000, "protected_div(Dim[i][0], ifLessThan(Dim[i][113], Dim[i][108], sin(protected_log(ifLessThan(Dim[i][48], Dim[i][9], Dim[i][99], (ifLessThan(Dim[i][0], Dim[i][113], Dim[i][1], Dim[i][24])+(Dim[i][78]))))), Dim[i][13]))"
24, 0.504436, 0.181164, 0.342800, 0.322019, 0.657200, 0.214970, 0.538804, 6712.000000, 26778.000000, 26307.000000, 1485.000000, "protected_log(((Dim[i][62]+sin(Dim[i][52]))))"
25, 0.286540, 0.433817, 0.360179, 0.330921, 0.639821, 0.203403, 0.693760, 4641.000000, 15211.000000, 37874.000000, 3556.000000, "sin(protected_div(Dim[i][0], (sin(Dim[i][53])+sin(Dim[i][52]))))"
26, 0.310012, 0.416372, 0.363192, 0.325022, 0.636808, 0.195711, 0.675761, 4784.000000, 16457.000000, 36628.000000, 3413.000000, "protected_div(Dim[i][0], ifLessThan(Dim[i][113], Dim[i][108], sin(protected_log(ifLessThan(Dim[i][48], Dim[i][9], Dim[i][99], (ifLessThan(Dim[i][0], Dim[i][113], Dim[i][1], Dim[i][24])+(Dim[i][78]))))), Dim[i][13]))"
27, 0.504436, 0.181164, 0.342800, 0.322019, 0.657200, 0.214970, 0.538804, 6712.000000, 26778.000000, 26307.000000, 1485.000000, "protected_log(((Dim[i][62]+sin(Dim[i][52]))))"
28, 0.421475, 0.193241, 0.307358, 0.355691, 0.692642, 0.262679, 0.609053, 6613.000000, 22374.000000, 30711.000000, 1584.000000, "protected_log(((Dim[i][74]+ifLessThan(Dim[i][41], Dim[i][83], protected_log(((Dim[i][62]+ifLessThan(Dim[i][41], Dim[i][83], sin(Dim[i][52]), Dim[i][120])))), sin(protected_div(Dim[i][45], (Dim[i][73]-Dim[i][96])))))))"
29, 0.219516, 0.464560, 0.342038, 0.362144, 0.657962, 0.244628, 0.747707, 4389.000000, 11653.000000, 41432.000000, 3808.000000, "protected_log(protected_div(((Dim[i][53])), protected_sqrt(protected_div(ifLessThan(Dim[i][26], Dim[i][9], Dim[i][99], (Dim[i][57]-((Dim[i][80]*Dim[i][94])))), (sin(Dim[i][52]))))))"
30, 0.421475, 0.193241, 0.307358, 0.355691, 0.692642, 0.262679, 0.609053, 6613.000000, 22374.000000, 30711.000000, 1584.000000, "protected_log(((Dim[i][74]+ifLessThan(Dim[i][41], Dim[i][83], protected_log(((Dim[i][62]+ifLessThan(Dim[i][41], Dim[i][83], sin(Dim[i][52]), Dim[i][120])))), sin(protected_div(Dim[i][45], (Dim[i][73]-Dim[i][16])))))))"
31, 0.308091, 0.314261, 0.311176, 0.372585, 0.688824, 0.268038, 0.691084, 5621.000000, 16355.000000, 36730.000000, 2576.000000, "protected_log(protected_div(((Dim[i][80]*Dim[i][94])), (protected_div(Dim[i][40], sin(Dim[i][67])))))"
32, 0.421475, 0.193241, 0.307358, 0.355691, 0.692642, 0.262679, 0.609053, 6613.000000, 22374.000000, 30711.000000, 1584.000000, "protected_log(((Dim[i][74]+ifLessThan(Dim[i][41], Dim[i][83], protected_log(((Dim[i][62]+ifLessThan(Dim[i][41], Dim[i][83], sin(Dim[i][52]), Dim[i][120])))), sin(protected_div(Dim[i][45], (Dim[i][73]-Dim[i][96])))))))"
33, 0.308091, 0.314261, 0.311176, 0.372585, 0.688824, 0.268038, 0.691084, 5621.000000, 16355.000000, 36730.000000, 2576.000000, "protected_log(protected_div(((Dim[i][80]*Dim[i][94])), (protected_div(Dim[i][40], sin(Dim[i][67])))))"
34, 0.421475, 0.193241, 0.307358, 0.355691, 0.692642, 0.262679, 0.609053, 6613.000000, 22374.000000, 30711.000000, 1584.000000, "protected_log((Dim[i][74]+ifLessThan(Dim[i][41], Dim[i][83], protected_log(((Dim[i][62]+ifLessThan(Dim[i][41], Dim[i][83], sin(Dim[i][52]), Dim[i][45])))), protected_log(Dim[i][97]))))"
35, 0.421475, 0.193241, 0.307358, 0.355691, 0.692642, 0.262679, 0.609053, 6613.000000, 22374.000000, 30711.000000, 1584.000000, "protected_log((Dim[i][74]+ifLessThan(Dim[i][41], Dim[i][83], protected_log(((Dim[i][62]+ifLessThan(Dim[i][41], Dim[i][83], sin(Dim[i][52]), Dim[i][120])))), protected_log((Dim[i][52])))))"
36, 0.421475, 0.193241, 0.307358, 0.355691, 0.692642, 0.262679, 0.609053, 6613.000000, 22374.000000, 30711.000000, 1584.000000, "protected_log(((Dim[i][74]+ifLessThan(Dim[i][41], Dim[i][83], protected_log(((Dim[i][62]+ifLessThan(Dim[i][41], Dim[i][83], sin(Dim[i][52]), protected_sqrt(protected_log(Dim[i][76])))))), Dim[i][70]))))"
