Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.556849, 0.393962, 0.475405, 0.270229, 0.524595, 0.036561, 0.469548, 5781.000000, 27466.000000, 21858.000000, 3758.000000, "(sin(protected_log(Dim[i][9]))-Dim[i][88])"
1, 0.556849, 0.393962, 0.475405, 0.270229, 0.524595, 0.036561, 0.469548, 5781.000000, 27466.000000, 21858.000000, 3758.000000, "(sin(protected_log(Dim[i][9]))-Dim[i][88])"
2, 0.491748, 0.454031, 0.472890, 0.267063, 0.527110, 0.039961, 0.514364, 5208.000000, 24255.000000, 25069.000000, 4331.000000, "protected_div(Dim[i][121], tanh(Dim[i][30]))"
3, 0.491748, 0.454031, 0.472890, 0.267063, 0.527110, 0.039961, 0.514364, 5208.000000, 24255.000000, 25069.000000, 4331.000000, "protected_div(Dim[i][121], tanh(Dim[i][30]))"
4, 0.491748, 0.454031, 0.472890, 0.267063, 0.527110, 0.039961, 0.514364, 5208.000000, 24255.000000, 25069.000000, 4331.000000, "protected_div(Dim[i][121], tanh(Dim[i][30]))"
5, 0.491748, 0.454031, 0.472890, 0.267063, 0.527110, 0.039961, 0.514364, 5208.000000, 24255.000000, 25069.000000, 4331.000000, "protected_div(Dim[i][121], tanh(Dim[i][30]))"
6, 0.488038, 0.456652, 0.472345, 0.267206, 0.527655, 0.040764, 0.517048, 5183.000000, 24072.000000, 25252.000000, 4356.000000, "protected_div(Dim[i][121], protected_div(Dim[i][0], Dim[i][45]))"
7, 0.491748, 0.454031, 0.472890, 0.267063, 0.527110, 0.039961, 0.514364, 5208.000000, 24255.000000, 25069.000000, 4331.000000, "protected_div(Dim[i][121], tanh(Dim[i][30]))"
8, 0.518389, 0.179159, 0.348774, 0.364712, 0.651226, 0.224961, 0.536585, 7830.000000, 25569.000000, 23755.000000, 1709.000000, "sin(ifLessThan(Dim[i][55], Dim[i][30], Dim[i][5], protected_log(Dim[i][78])))"
9, 0.491748, 0.454031, 0.472890, 0.267063, 0.527110, 0.039961, 0.514364, 5208.000000, 24255.000000, 25069.000000, 4331.000000, "protected_div(Dim[i][121], tanh(Dim[i][30]))"
10, 0.657287, 0.134186, 0.395736, 0.328926, 0.604264, 0.166308, 0.427484, 8259.000000, 32420.000000, 16904.000000, 1280.000000, "sin((Dim[i][47]*Dim[i][52]))"
11, 0.510218, 0.447531, 0.478875, 0.263665, 0.521125, 0.031157, 0.499941, 5270.000000, 25166.000000, 24158.000000, 4269.000000, "protected_log(ifLessThan(Dim[i][121], tanh(Dim[i][30]), protected_log(Dim[i][0]), Dim[i][50]))"
12, 0.220136, 0.590942, 0.405539, 0.321165, 0.594461, 0.160614, 0.719773, 3902.000000, 10858.000000, 38466.000000, 5637.000000, "protected_log((Dim[i][20]+(protected_log(Dim[i][28])*Dim[i][24])))"
13, 0.657287, 0.134186, 0.395736, 0.328926, 0.604264, 0.166308, 0.427484, 8259.000000, 32420.000000, 16904.000000, 1280.000000, "sin((Dim[i][47]*Dim[i][52]))"
14, 0.518389, 0.179159, 0.348774, 0.364712, 0.651226, 0.224961, 0.536585, 7830.000000, 25569.000000, 23755.000000, 1709.000000, "sin(ifLessThan(Dim[i][55], Dim[i][30], Dim[i][5], protected_log(Dim[i][78])))"
