Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.496645, 0.485425, 0.491035, 0.272571, 0.508965, 0.013780, 0.505376, 5137.000000, 22573.000000, 22878.000000, 4846.000000, "(Dim[i][107]*Dim[i][121])"
1, 0.496645, 0.485425, 0.491035, 0.272571, 0.508965, 0.013780, 0.505376, 5137.000000, 22573.000000, 22878.000000, 4846.000000, "Dim[i][121]"
2, 0.496205, 0.485425, 0.490815, 0.272715, 0.509185, 0.014118, 0.505737, 5137.000000, 22553.000000, 22898.000000, 4846.000000, "protected_div((ifLessThan(Dim[i][95], Dim[i][49], Dim[i][103], Dim[i][65])), Dim[i][121])"
3, 0.496205, 0.485425, 0.490815, 0.272715, 0.509185, 0.014118, 0.505737, 5137.000000, 22553.000000, 22898.000000, 4846.000000, "protected_div((ifLessThan(Dim[i][95], Dim[i][49], Dim[i][103], Dim[i][65])), Dim[i][121])"
4, 0.496139, 0.485425, 0.490782, 0.272737, 0.509218, 0.014169, 0.505791, 5137.000000, 22550.000000, 22901.000000, 4846.000000, "protected_div(Dim[i][121], Dim[i][82])"
5, 0.464302, 0.498748, 0.481525, 0.277307, 0.518475, 0.028445, 0.529495, 5004.000000, 21103.000000, 24348.000000, 4979.000000, "(Dim[i][0]*protected_div(Dim[i][121], Dim[i][82]))"
6, 0.459132, 0.512271, 0.485701, 0.272620, 0.514299, 0.022034, 0.531298, 4869.000000, 20868.000000, 24583.000000, 5114.000000, "sin((protected_div((Dim[i][94]), Dim[i][105])))"
7, 0.464302, 0.498748, 0.481525, 0.277307, 0.518475, 0.028445, 0.529495, 5004.000000, 21103.000000, 24348.000000, 4979.000000, "(Dim[i][0]*protected_div(Dim[i][121], Dim[i][82]))"
8, 0.464764, 0.509466, 0.487115, 0.272025, 0.512885, 0.019842, 0.527185, 4897.000000, 21124.000000, 24327.000000, 5086.000000, "sin(ifLessThan(Dim[i][7], Dim[i][19], Dim[i][70], protected_div(Dim[i][96], Dim[i][30])))"
9, 0.457240, 0.504658, 0.480949, 0.276953, 0.519051, 0.029358, 0.534221, 4945.000000, 20782.000000, 24669.000000, 5038.000000, "(Dim[i][105]*protected_div(Dim[i][121], Dim[i][0]))"
10, 0.464302, 0.498748, 0.481525, 0.277307, 0.518475, 0.028445, 0.529495, 5004.000000, 21103.000000, 24348.000000, 4979.000000, "protected_div(Dim[i][0], Dim[i][121])"
11, 0.464302, 0.498748, 0.481525, 0.277307, 0.518475, 0.028445, 0.529495, 5004.000000, 21103.000000, 24348.000000, 4979.000000, "protected_div(Dim[i][0], Dim[i][121])"
12, 0.464302, 0.498748, 0.481525, 0.277307, 0.518475, 0.028445, 0.529495, 5004.000000, 21103.000000, 24348.000000, 4979.000000, "protected_div(Dim[i][0], Dim[i][121])"
13, 0.574113, 0.351998, 0.463056, 0.304094, 0.536944, 0.057673, 0.465887, 6469.000000, 26094.000000, 19357.000000, 3514.000000, "protected_log((protected_div(Dim[i][0], (Dim[i][90]))))"
14, 0.461244, 0.501452, 0.481348, 0.277085, 0.518652, 0.028728, 0.531515, 4977.000000, 20964.000000, 24487.000000, 5006.000000, "(Dim[i][0]*protected_div(Dim[i][121], Dim[i][90]))"
15, 0.461244, 0.501452, 0.481348, 0.277085, 0.518652, 0.028728, 0.531515, 4977.000000, 20964.000000, 24487.000000, 5006.000000, "(Dim[i][0]*protected_div(Dim[i][121], Dim[i][90]))"
16, 0.469385, 0.492838, 0.481111, 0.278340, 0.518889, 0.029066, 0.526392, 5063.000000, 21334.000000, 24117.000000, 4920.000000, "(ifLessThan(Dim[i][105], Dim[i][30], protected_div(Dim[i][121], Dim[i][0]), Dim[i][69]))"
17, 0.406372, 0.533908, 0.470140, 0.281097, 0.529860, 0.046540, 0.570661, 4653.000000, 18470.000000, 26981.000000, 5330.000000, "sin((protected_div((protected_div(Dim[i][75], Dim[i][28])), protected_log(Dim[i][12]))))"
18, 0.574113, 0.351998, 0.463056, 0.304094, 0.536944, 0.057673, 0.465887, 6469.000000, 26094.000000, 19357.000000, 3514.000000, "protected_log((protected_div(Dim[i][0], (Dim[i][90]))))"
19, 0.537216, 0.418812, 0.478014, 0.288642, 0.521986, 0.033932, 0.484107, 5802.000000, 24417.000000, 21034.000000, 4181.000000, "ifLessThan(Dim[i][57], ((Dim[i][14])), Dim[i][121], Dim[i][15])"
20, 0.400365, 0.458279, 0.429322, 0.322020, 0.570678, 0.109851, 0.589205, 5408.000000, 18197.000000, 27254.000000, 4575.000000, "protected_log(protected_div(ifLessThan(Dim[i][26], Dim[i][32], sin((Dim[i][97])), Dim[i][32]), protected_log(protected_log(Dim[i][8]))))"
21, 0.584542, 0.330362, 0.457452, 0.309233, 0.542548, 0.066744, 0.461233, 6685.000000, 26568.000000, 18883.000000, 3298.000000, "(Dim[i][71]+ifLessThan(protected_div((protected_div(Dim[i][75], Dim[i][28])), protected_abs(Dim[i][41])), Dim[i][32], sin((Dim[i][82])), Dim[i][41]))"
22, 0.574113, 0.351998, 0.463056, 0.304094, 0.536944, 0.057673, 0.465887, 6469.000000, 26094.000000, 19357.000000, 3514.000000, "protected_log((protected_div(Dim[i][0], (Dim[i][90]))))"
23, 0.373127, 0.505459, 0.439293, 0.309734, 0.560707, 0.095437, 0.603041, 4937.000000, 16959.000000, 28492.000000, 5046.000000, "protected_log((protected_div(Dim[i][10], (Dim[i][70]))))"
24, 0.373127, 0.505459, 0.439293, 0.309734, 0.560707, 0.095437, 0.603041, 4937.000000, 16959.000000, 28492.000000, 5046.000000, "protected_log((protected_div(Dim[i][10], (Dim[i][70]))))"
25, 0.373127, 0.505459, 0.439293, 0.309734, 0.560707, 0.095437, 0.603041, 4937.000000, 16959.000000, 28492.000000, 5046.000000, "protected_log((protected_div(Dim[i][10], (Dim[i][70]))))"
26, 0.373127, 0.505459, 0.439293, 0.309734, 0.560707, 0.095437, 0.603041, 4937.000000, 16959.000000, 28492.000000, 5046.000000, "protected_log((protected_div(Dim[i][10], (Dim[i][70]))))"
27, 0.373127, 0.505459, 0.439293, 0.309734, 0.560707, 0.095437, 0.603041, 4937.000000, 16959.000000, 28492.000000, 5046.000000, "protected_log((protected_div(Dim[i][10], (Dim[i][70]))))"
28, 0.524037, 0.257538, 0.390787, 0.359692, 0.609213, 0.169229, 0.523956, 7412.000000, 23818.000000, 21633.000000, 2571.000000, "sin((Dim[i][60]-protected_log(Dim[i][96])))"
29, 0.524037, 0.257538, 0.390787, 0.359692, 0.609213, 0.169229, 0.523956, 7412.000000, 23818.000000, 21633.000000, 2571.000000, "sin((Dim[i][60]-protected_log(Dim[i][96])))"
30, 0.502497, 0.282881, 0.392689, 0.358120, 0.607311, 0.165503, 0.537053, 7159.000000, 22839.000000, 22612.000000, 2824.000000, "sin(protected_div((protected_div(Dim[i][75], Dim[i][28])), (sin((Dim[i][60]-protected_log(Dim[i][96]))))))"
31, 0.524037, 0.257538, 0.390787, 0.359692, 0.609213, 0.169229, 0.523956, 7412.000000, 23818.000000, 21633.000000, 2571.000000, "sin((Dim[i][60]-protected_log(Dim[i][96])))"
32, 0.524037, 0.257538, 0.390787, 0.359692, 0.609213, 0.169229, 0.523956, 7412.000000, 23818.000000, 21633.000000, 2571.000000, "sin((Dim[i][60]-protected_log(Dim[i][96])))"
33, 0.436998, 0.312732, 0.374865, 0.373835, 0.625135, 0.192462, 0.585381, 6861.000000, 19862.000000, 25589.000000, 3122.000000, "((protected_log((protected_abs(Dim[i][67])*sin((Dim[i][60]-protected_log(Dim[i][96])))))))"
34, 0.502497, 0.282881, 0.392689, 0.358120, 0.607311, 0.165503, 0.537053, 7159.000000, 22839.000000, 22612.000000, 2824.000000, "sin(protected_div((protected_div(Dim[i][75], Dim[i][28])), (sin((Dim[i][60]-protected_log(Dim[i][96]))))))"
35, 0.524037, 0.257538, 0.390787, 0.359692, 0.609213, 0.169229, 0.523956, 7412.000000, 23818.000000, 21633.000000, 2571.000000, "sin((Dim[i][60]-protected_log(Dim[i][96])))"
36, 0.524037, 0.257538, 0.390787, 0.359692, 0.609213, 0.169229, 0.523956, 7412.000000, 23818.000000, 21633.000000, 2571.000000, "sin((Dim[i][60]-protected_log(Dim[i][96])))"
37, 0.436998, 0.312732, 0.374865, 0.373835, 0.625135, 0.192462, 0.585381, 6861.000000, 19862.000000, 25589.000000, 3122.000000, "((protected_log((protected_abs(Dim[i][67])*sin((Dim[i][60]-protected_log(Dim[i][96])))))))"
38, 0.458296, 0.281378, 0.369837, 0.377708, 0.630163, 0.200077, 0.573565, 7174.000000, 20830.000000, 24621.000000, 2809.000000, "sin((Dim[i][100]-ifLessThan(Dim[i][83], Dim[i][25], Dim[i][105], (Dim[i][82]))))"
39, 0.463444, 0.257538, 0.360491, 0.385449, 0.639509, 0.214512, 0.573637, 7412.000000, 21064.000000, 24387.000000, 2571.000000, "sin(protected_div((protected_div(Dim[i][77], Dim[i][3])), Dim[i][0]))"
40, 0.347473, 0.392267, 0.369870, 0.381057, 0.630130, 0.204637, 0.644460, 6067.000000, 15793.000000, 29658.000000, 3916.000000, "ifLessThan(protected_div(Dim[i][114], Dim[i][3]), protected_sqrt(Dim[i][13]), Dim[i][0], protected_div(Dim[i][11], protected_log(Dim[i][71])))"
41, 0.463444, 0.257538, 0.360491, 0.385449, 0.639509, 0.214512, 0.573637, 7412.000000, 21064.000000, 24387.000000, 2571.000000, "sin(protected_div((protected_div(Dim[i][77], Dim[i][3])), Dim[i][0]))"
42, 0.463444, 0.257538, 0.360491, 0.385449, 0.639509, 0.214512, 0.573637, 7412.000000, 21064.000000, 24387.000000, 2571.000000, "sin(protected_div((protected_div(Dim[i][77], Dim[i][3])), Dim[i][0]))"
43, 0.463444, 0.257538, 0.360491, 0.385449, 0.639509, 0.214512, 0.573637, 7412.000000, 21064.000000, 24387.000000, 2571.000000, "sin(protected_div((protected_div(Dim[i][77], Dim[i][3])), Dim[i][0]))"
