Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.444923, 0.458972, 0.451948, 0.240222, 0.548052, 0.064991, 0.553243, 3811.000000, 20874.000000, 26042.000000, 3233.000000, "protected_div(Dim[i][121], sin(Dim[i][45]))"
1, 0.444923, 0.458972, 0.451948, 0.240222, 0.548052, 0.064991, 0.553243, 3811.000000, 20874.000000, 26042.000000, 3233.000000, "(protected_div(Dim[i][121], sin(Dim[i][45])))"
2, 0.484973, 0.457836, 0.471405, 0.227213, 0.528595, 0.038539, 0.518569, 3819.000000, 22753.000000, 24163.000000, 3225.000000, "protected_div(Dim[i][118], Dim[i][121])"
3, 0.444923, 0.458972, 0.451948, 0.240222, 0.548052, 0.064991, 0.553243, 3811.000000, 20874.000000, 26042.000000, 3233.000000, "(Dim[i][5]*protected_sqrt((protected_div(Dim[i][121], sin(Dim[i][45])))))"
4, 0.444923, 0.458972, 0.451948, 0.240222, 0.548052, 0.064991, 0.553243, 3811.000000, 20874.000000, 26042.000000, 3233.000000, "(protected_div(Dim[i][121], sin(Dim[i][45])))"
5, 0.444923, 0.458972, 0.451948, 0.240222, 0.548052, 0.064991, 0.553243, 3811.000000, 20874.000000, 26042.000000, 3233.000000, "protected_div(Dim[i][121], sin(Dim[i][45]))"
6, 0.444646, 0.459114, 0.451880, 0.240265, 0.548120, 0.065085, 0.553466, 3810.000000, 20861.000000, 26055.000000, 3234.000000, "protected_div(Dim[i][105], (Dim[i][121]))"
7, 0.444923, 0.458972, 0.451948, 0.240222, 0.548052, 0.064991, 0.553243, 3811.000000, 20874.000000, 26042.000000, 3233.000000, "protected_div(Dim[i][121], protected_sqrt((protected_div(Dim[i][121], sin(Dim[i][45])))))"
8, 0.406386, 0.468768, 0.437577, 0.250703, 0.562423, 0.085145, 0.585471, 3742.000000, 19066.000000, 27850.000000, 3302.000000, "protected_div(Dim[i][121], protected_log(protected_div((Dim[i][35]*Dim[i][4]), Dim[i][87])))"
9, 0.604762, 0.129472, 0.367117, 0.295170, 0.632883, 0.186472, 0.457283, 6132.000000, 28373.000000, 18543.000000, 912.000000, "protected_div(sin(Dim[i][82]), Dim[i][75])"
10, 0.379700, 0.492902, 0.436301, 0.251284, 0.563699, 0.087747, 0.605523, 3572.000000, 17814.000000, 29102.000000, 3472.000000, "protected_div(Dim[i][121], sin(Dim[i][7]))"
11, 0.603504, 0.130040, 0.366772, 0.295425, 0.633228, 0.186825, 0.458302, 6128.000000, 28314.000000, 18602.000000, 916.000000, "protected_div(sin(Dim[i][82]), Dim[i][105])"
