Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.440634, 0.442468, 0.441551, 0.255166, 0.558449, 0.080311, 0.559118, 4075.000000, 20556.000000, 26095.000000, 3234.000000, "protected_div(Dim[i][121], sin(Dim[i][45]))"
1, 0.440634, 0.442468, 0.441551, 0.255166, 0.558449, 0.080311, 0.559118, 4075.000000, 20556.000000, 26095.000000, 3234.000000, "(protected_div(Dim[i][121], sin(Dim[i][45])))"
2, 0.440634, 0.442468, 0.441551, 0.255166, 0.558449, 0.080311, 0.559118, 4075.000000, 20556.000000, 26095.000000, 3234.000000, "(protected_div(Dim[i][121], sin(Dim[i][45])))"
3, 0.440634, 0.442468, 0.441551, 0.255166, 0.558449, 0.080311, 0.559118, 4075.000000, 20556.000000, 26095.000000, 3234.000000, "protected_div(Dim[i][121], sin(Dim[i][45]))"
4, 0.440634, 0.442468, 0.441551, 0.255166, 0.558449, 0.080311, 0.559118, 4075.000000, 20556.000000, 26095.000000, 3234.000000, "protected_div(Dim[i][121], sin(Dim[i][45]))"
5, 0.334548, 0.500752, 0.417650, 0.274722, 0.582350, 0.117646, 0.642939, 3649.000000, 15607.000000, 31044.000000, 3660.000000, "(protected_div(Dim[i][121], sin(Dim[i][82])))"
6, 0.317614, 0.510877, 0.414245, 0.278199, 0.585755, 0.123823, 0.656208, 3575.000000, 14817.000000, 31834.000000, 3734.000000, "protected_div(Dim[i][49], (protected_div(Dim[i][121], sin(Dim[i][52]))))"
7, 0.375212, 0.475989, 0.425600, 0.267430, 0.574400, 0.104146, 0.611138, 3830.000000, 17504.000000, 29147.000000, 3479.000000, "protected_div(Dim[i][121], sin(Dim[i][7]))"
8, 0.354012, 0.487344, 0.420678, 0.271807, 0.579322, 0.112109, 0.627928, 3747.000000, 16515.000000, 30136.000000, 3562.000000, "protected_div(Dim[i][5], (protected_div(Dim[i][121], sin(Dim[i][37]))))"
9, 0.529271, 0.167054, 0.348162, 0.319681, 0.651838, 0.209930, 0.519792, 6088.000000, 24691.000000, 21960.000000, 1221.000000, "protected_log(ifLessThan(Dim[i][21], Dim[i][35], Dim[i][19], (protected_log((protected_sqrt(Dim[i][7])))-Dim[i][71])))"
10, 0.602345, 0.115748, 0.359046, 0.308703, 0.640954, 0.201045, 0.463566, 6463.000000, 28100.000000, 18551.000000, 846.000000, "protected_div(protected_div((Dim[i][104]+Dim[i][71]), Dim[i][3]), sin(Dim[i][82]))"
11, 0.529271, 0.167054, 0.348162, 0.319681, 0.651838, 0.209930, 0.519792, 6088.000000, 24691.000000, 21960.000000, 1221.000000, "protected_log(ifLessThan(Dim[i][21], Dim[i][35], Dim[i][19], (protected_log((protected_sqrt(Dim[i][7])))-Dim[i][71])))"
