Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.230668, 0.637672, 0.434170, 0.253716, 0.565830, 0.103738, 0.714892, 2970.000000, 12245.000000, 40840.000000, 5227.000000, "ifLessThan(Dim[i][24], protected_div(Dim[i][48], (Dim[i][7]+Dim[i][42])), Dim[i][96], Dim[i][101])"
1, 0.230668, 0.637672, 0.434170, 0.253716, 0.565830, 0.103738, 0.714892, 2970.000000, 12245.000000, 40840.000000, 5227.000000, "ifLessThan(Dim[i][24], protected_div(Dim[i][48], (Dim[i][7]+Dim[i][42])), Dim[i][96], Dim[i][101])"
2, 0.230668, 0.637672, 0.434170, 0.253716, 0.565830, 0.103738, 0.714892, 2970.000000, 12245.000000, 40840.000000, 5227.000000, "ifLessThan(Dim[i][24], protected_div(Dim[i][48], (Dim[i][7]+Dim[i][42])), Dim[i][96], Dim[i][101])"
3, 0.230668, 0.637672, 0.434170, 0.253716, 0.565830, 0.103738, 0.714892, 2970.000000, 12245.000000, 40840.000000, 5227.000000, "ifLessThan(Dim[i][24], protected_div(Dim[i][48], (Dim[i][7]+Dim[i][42])), Dim[i][96], Dim[i][101])"
4, 0.230668, 0.637672, 0.434170, 0.253716, 0.565830, 0.103738, 0.714892, 2970.000000, 12245.000000, 40840.000000, 5227.000000, "ifLessThan(Dim[i][24], protected_div(Dim[i][48], (Dim[i][7]+Dim[i][42])), Dim[i][96], Dim[i][101])"
5, 0.227183, 0.637672, 0.432428, 0.255737, 0.567572, 0.106922, 0.717911, 2970.000000, 12060.000000, 41025.000000, 5227.000000, "protected_log(ifLessThan(Dim[i][24], protected_div(Dim[i][48], (Dim[i][7]+Dim[i][42])), Dim[i][96], Dim[i][101]))"
6, 0.227183, 0.637672, 0.432428, 0.255737, 0.567572, 0.106922, 0.717911, 2970.000000, 12060.000000, 41025.000000, 5227.000000, "protected_log(ifLessThan(Dim[i][24], protected_div(Dim[i][48], (Dim[i][7]+Dim[i][42])), Dim[i][96], Dim[i][101]))"
7, 0.207234, 0.545687, 0.376461, 0.324928, 0.623539, 0.196847, 0.747495, 3724.000000, 11001.000000, 42084.000000, 4473.000000, "sin(protected_log(Dim[i][48]))"
8, 0.207234, 0.545687, 0.376461, 0.324928, 0.623539, 0.196847, 0.747495, 3724.000000, 11001.000000, 42084.000000, 4473.000000, "sin(protected_log(Dim[i][48]))"
9, 0.207234, 0.545687, 0.376461, 0.324928, 0.623539, 0.196847, 0.747495, 3724.000000, 11001.000000, 42084.000000, 4473.000000, "sin(protected_log(Dim[i][48]))"
10, 0.207234, 0.545687, 0.376461, 0.324928, 0.623539, 0.196847, 0.747495, 3724.000000, 11001.000000, 42084.000000, 4473.000000, "sin(protected_log(Dim[i][48]))"
11, 0.207234, 0.545687, 0.376461, 0.324928, 0.623539, 0.196847, 0.747495, 3724.000000, 11001.000000, 42084.000000, 4473.000000, "sin(protected_log(Dim[i][48]))"
12, 0.207234, 0.545687, 0.376461, 0.324928, 0.623539, 0.196847, 0.747495, 3724.000000, 11001.000000, 42084.000000, 4473.000000, "(sin(protected_log(Dim[i][48])))"
13, 0.207234, 0.545687, 0.376461, 0.324928, 0.623539, 0.196847, 0.747495, 3724.000000, 11001.000000, 42084.000000, 4473.000000, "sin(protected_log(Dim[i][48]))"
14, 0.207234, 0.545687, 0.376461, 0.324928, 0.623539, 0.196847, 0.747495, 3724.000000, 11001.000000, 42084.000000, 4473.000000, "sin(protected_log(Dim[i][48]))"
15, 0.329943, 0.411980, 0.370961, 0.315734, 0.629039, 0.182530, 0.659084, 4820.000000, 17515.000000, 35570.000000, 3377.000000, "sin(ifLessThan(Dim[i][24], protected_div(Dim[i][48], (Dim[i][7]+Dim[i][42])), Dim[i][15], Dim[i][113]))"
16, 0.368748, 0.380139, 0.374444, 0.309317, 0.625556, 0.174311, 0.629728, 5081.000000, 19575.000000, 33510.000000, 3116.000000, "sin(ifLessThan(Dim[i][24], protected_div(Dim[i][48], (Dim[i][7]+Dim[i][42])), Dim[i][122], protected_log(Dim[i][18])))"
17, 0.428162, 0.313651, 0.370907, 0.307835, 0.629093, 0.176261, 0.587154, 5626.000000, 22729.000000, 30356.000000, 2571.000000, "protected_log((Dim[i][47]*ifLessThan(Dim[i][95], protected_log(Dim[i][33]), Dim[i][19], protected_log(ifLessThan(ifLessThan(Dim[i][64], Dim[i][119], Dim[i][76], Dim[i][114]), (Dim[i][35]), Dim[i][35], (ifLessThan(Dim[i][4], Dim[i][29], Dim[i][115], Dim[i][8])))))))"
18, 0.310559, 0.367086, 0.338822, 0.347360, 0.661178, 0.229503, 0.681880, 5188.000000, 16486.000000, 36599.000000, 3009.000000, "protected_log((Dim[i][47]*(Dim[i][0]+protected_log(Dim[i][85]))))"
19, 0.428162, 0.313651, 0.370907, 0.307835, 0.629093, 0.176261, 0.587154, 5626.000000, 22729.000000, 30356.000000, 2571.000000, "protected_log((Dim[i][47]*ifLessThan(Dim[i][95], protected_log(Dim[i][33]), Dim[i][19], protected_log(ifLessThan(ifLessThan(Dim[i][64], Dim[i][119], Dim[i][76], Dim[i][114]), (Dim[i][35]), Dim[i][35], (ifLessThan(Dim[i][4], Dim[i][29], Dim[i][115], Dim[i][8])))))))"
20, 0.457078, 0.250823, 0.353951, 0.318170, 0.646049, 0.198862, 0.570510, 6141.000000, 24264.000000, 28821.000000, 2056.000000, "(protected_log((Dim[i][47]*((Dim[i][29]+Dim[i][74])+Dim[i][101]))))"
21, 0.309202, 0.370257, 0.339730, 0.346757, 0.660270, 0.228445, 0.682631, 5162.000000, 16414.000000, 36671.000000, 3035.000000, "protected_log((Dim[i][47]*ifLessThan(Dim[i][95], protected_log(Dim[i][33]), Dim[i][19], (protected_log(Dim[i][85])))))"
22, 0.309202, 0.370257, 0.339730, 0.346757, 0.660270, 0.228445, 0.682631, 5162.000000, 16414.000000, 36671.000000, 3035.000000, "protected_log((Dim[i][47]*protected_log(Dim[i][85])))"
23, 0.309202, 0.370257, 0.339730, 0.346757, 0.660270, 0.228445, 0.682631, 5162.000000, 16414.000000, 36671.000000, 3035.000000, "protected_log((Dim[i][47]*ifLessThan(Dim[i][95], protected_log(Dim[i][33]), Dim[i][19], (protected_log(Dim[i][85])))))"
24, 0.414241, 0.253507, 0.333874, 0.337079, 0.666126, 0.226968, 0.607258, 6119.000000, 21990.000000, 31095.000000, 2078.000000, "(protected_log((Dim[i][47]+sin(Dim[i][82]))))"
25, 0.309202, 0.370257, 0.339730, 0.346757, 0.660270, 0.228445, 0.682631, 5162.000000, 16414.000000, 36671.000000, 3035.000000, "protected_log((Dim[i][47]*ifLessThan(Dim[i][95], protected_log(Dim[i][33]), Dim[i][19], (protected_log(Dim[i][85])))))"
26, 0.310050, 0.367208, 0.338629, 0.347619, 0.661371, 0.229845, 0.682305, 5187.000000, 16459.000000, 36626.000000, 3010.000000, "protected_log((Dim[i][45]+(Dim[i][47]*ifLessThan(Dim[i][95], protected_log(Dim[i][33]), Dim[i][19], (protected_log(Dim[i][85]))))))"
27, 0.322973, 0.294376, 0.308674, 0.371651, 0.691326, 0.269169, 0.680852, 5784.000000, 17145.000000, 35940.000000, 2413.000000, "protected_log((Dim[i][47]*ifLessThan(Dim[i][95], protected_log(Dim[i][33]), Dim[i][19], protected_log(ifLessThan(Dim[i][15], sin(Dim[i][82]), Dim[i][67], Dim[i][77])))))"
28, 0.322973, 0.294376, 0.308674, 0.371651, 0.691326, 0.269169, 0.680852, 5784.000000, 17145.000000, 35940.000000, 2413.000000, "protected_log((Dim[i][47]*ifLessThan(Dim[i][95], protected_log(Dim[i][33]), Dim[i][19], protected_log(ifLessThan(Dim[i][15], sin(Dim[i][82]), Dim[i][67], Dim[i][77])))))"
29, 0.322973, 0.294376, 0.308674, 0.371651, 0.691326, 0.269169, 0.680852, 5784.000000, 17145.000000, 35940.000000, 2413.000000, "protected_log((Dim[i][47]*ifLessThan(Dim[i][95], protected_log(Dim[i][33]), Dim[i][19], protected_log(ifLessThan(Dim[i][15], sin(Dim[i][82]), Dim[i][67], Dim[i][77])))))"
30, 0.432683, 0.185068, 0.308876, 0.353010, 0.691124, 0.260366, 0.600437, 6680.000000, 22969.000000, 30116.000000, 1517.000000, "protected_log((Dim[i][14]*((Dim[i][62]+sin(Dim[i][82])))))"
31, 0.322973, 0.294376, 0.308674, 0.371651, 0.691326, 0.269169, 0.680852, 5784.000000, 17145.000000, 35940.000000, 2413.000000, "protected_log((Dim[i][47]*ifLessThan(Dim[i][95], protected_log(Dim[i][33]), Dim[i][19], protected_log(ifLessThan(Dim[i][15], sin(Dim[i][82]), Dim[i][67], Dim[i][77])))))"
32, 0.355034, 0.319263, 0.337149, 0.342079, 0.662851, 0.226439, 0.649750, 5580.000000, 18847.000000, 34238.000000, 2617.000000, "protected_log((Dim[i][45]+(Dim[i][104]+protected_log(protected_log((Dim[i][47]*(Dim[i][115]-ifLessThan(Dim[i][33], Dim[i][110], protected_div(Dim[i][4], Dim[i][95]), protected_div(Dim[i][85], Dim[i][83])))))))))"
