Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.734030, 0.086617, 0.410324, 0.273998, 0.589676, 0.142547, 0.352567, 7487.000000, 38966.000000, 14119.000000, 710.000000, "sin(Dim[i][22])"
1, 0.248658, 0.645114, 0.446886, 0.239365, 0.553114, 0.082145, 0.698313, 2909.000000, 13200.000000, 39885.000000, 5288.000000, "sin(Dim[i][53])"
2, 0.308204, 0.616811, 0.462507, 0.226795, 0.537493, 0.054798, 0.650517, 3141.000000, 16361.000000, 36724.000000, 5056.000000, "sin(Dim[i][38])"
3, 0.329189, 0.583628, 0.456409, 0.234691, 0.543591, 0.062609, 0.636778, 3413.000000, 17475.000000, 35610.000000, 4784.000000, "(protected_abs(Dim[i][60])*(sin(Dim[i][100])+Dim[i][87]))"
4, 0.329189, 0.583628, 0.456409, 0.234691, 0.543591, 0.062609, 0.636778, 3413.000000, 17475.000000, 35610.000000, 4784.000000, "(protected_abs(Dim[i][60])*(sin(Dim[i][100])+Dim[i][87]))"
5, 0.329189, 0.583628, 0.456409, 0.234691, 0.543591, 0.062609, 0.636778, 3413.000000, 17475.000000, 35610.000000, 4784.000000, "(protected_abs(Dim[i][60])*(sin(Dim[i][100])+Dim[i][87]))"
6, 0.192145, 0.655484, 0.423814, 0.266151, 0.576186, 0.126783, 0.745880, 2824.000000, 10200.000000, 42885.000000, 5373.000000, "protected_div(Dim[i][15], sin(Dim[i][53]))"
7, 0.192145, 0.655484, 0.423814, 0.266151, 0.576186, 0.126783, 0.745880, 2824.000000, 10200.000000, 42885.000000, 5373.000000, "protected_div(Dim[i][15], sin(Dim[i][53]))"
8, 0.329189, 0.583628, 0.456409, 0.234691, 0.543591, 0.062609, 0.636778, 3413.000000, 17475.000000, 35610.000000, 4784.000000, "(protected_abs(Dim[i][60])*(sin(Dim[i][100])+Dim[i][87]))"
9, 0.192145, 0.655484, 0.423814, 0.266151, 0.576186, 0.126783, 0.745880, 2824.000000, 10200.000000, 42885.000000, 5373.000000, "protected_div(Dim[i][15], sin(Dim[i][53]))"
10, 0.192145, 0.655484, 0.423814, 0.266151, 0.576186, 0.126783, 0.745880, 2824.000000, 10200.000000, 42885.000000, 5373.000000, "protected_div(Dim[i][15], sin(Dim[i][53]))"
11, 0.297391, 0.589240, 0.443315, 0.246207, 0.556685, 0.083252, 0.663572, 3367.000000, 15787.000000, 37298.000000, 4830.000000, "(protected_abs(Dim[i][60])*(sin(Dim[i][35])+sin(Dim[i][53])))"
12, 0.319789, 0.505551, 0.412670, 0.277356, 0.587330, 0.125227, 0.655364, 4053.000000, 16976.000000, 36109.000000, 4144.000000, "sin(protected_div(ifLessThan(Dim[i][99], Dim[i][112], Dim[i][28], (sin(sin(Dim[i][53])))), Dim[i][112]))"
13, 0.192145, 0.655484, 0.423814, 0.266151, 0.576186, 0.126783, 0.745880, 2824.000000, 10200.000000, 42885.000000, 5373.000000, "protected_div(Dim[i][15], protected_sqrt(sin(Dim[i][53])))"
14, 0.189828, 0.574356, 0.382092, 0.320636, 0.617908, 0.193343, 0.758738, 3489.000000, 10077.000000, 43008.000000, 4708.000000, "sin((Dim[i][82]-protected_div(Dim[i][104], Dim[i][59])))"
15, 0.254987, 0.621935, 0.438461, 0.249597, 0.561539, 0.094208, 0.695930, 3099.000000, 13536.000000, 39549.000000, 5098.000000, "(protected_abs(Dim[i][60])*(sin(Dim[i][98])-Dim[i][120]))"
16, 0.189828, 0.574356, 0.382092, 0.320636, 0.617908, 0.193343, 0.758738, 3489.000000, 10077.000000, 43008.000000, 4708.000000, "sin((Dim[i][82]-protected_div(Dim[i][104], Dim[i][59])))"
17, 0.189828, 0.574356, 0.382092, 0.320636, 0.617908, 0.193343, 0.758738, 3489.000000, 10077.000000, 43008.000000, 4708.000000, "sin((Dim[i][82]-protected_div(Dim[i][104], Dim[i][59])))"
18, 0.189828, 0.574356, 0.382092, 0.320636, 0.617908, 0.193343, 0.758738, 3489.000000, 10077.000000, 43008.000000, 4708.000000, "sin((Dim[i][82]-protected_div(Dim[i][104], Dim[i][59])))"
19, 0.319563, 0.366232, 0.342897, 0.342272, 0.657103, 0.222606, 0.674195, 5195.000000, 16964.000000, 36121.000000, 3002.000000, "sin((Dim[i][82]-sin(Dim[i][67])))"
20, 0.197739, 0.563011, 0.380375, 0.321602, 0.619625, 0.193595, 0.753402, 3582.000000, 10497.000000, 42588.000000, 4615.000000, "(protected_abs(Dim[i][60])*(sin(Dim[i][100])+sin(Dim[i][82])))"
21, 0.319563, 0.366232, 0.342897, 0.342272, 0.657103, 0.222606, 0.674195, 5195.000000, 16964.000000, 36121.000000, 3002.000000, "sin((Dim[i][82]-sin(Dim[i][67])))"
22, 0.319563, 0.366232, 0.342897, 0.342272, 0.657103, 0.222606, 0.674195, 5195.000000, 16964.000000, 36121.000000, 3002.000000, "sin((Dim[i][82]-sin(Dim[i][67])))"
