Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.499825, 0.491529, 0.495677, 0.265070, 0.504323, 0.006597, 0.501642, 4982.000000, 22810.000000, 22826.000000, 4816.000000, "(Dim[i][121])"
1, 0.497086, 0.485507, 0.491296, 0.268681, 0.508704, 0.013280, 0.504961, 5041.000000, 22685.000000, 22951.000000, 4757.000000, "protected_div(ifLessThan(Dim[i][99], Dim[i][112], Dim[i][28], (Dim[i][97]-Dim[i][93])), sin(Dim[i][84]))"
2, 0.497086, 0.485507, 0.491296, 0.268681, 0.508704, 0.013280, 0.504961, 5041.000000, 22685.000000, 22951.000000, 4757.000000, "protected_div(ifLessThan(Dim[i][99], Dim[i][112], Dim[i][28], (Dim[i][97]-Dim[i][93])), sin(Dim[i][84]))"
3, 0.497086, 0.485507, 0.491296, 0.268681, 0.508704, 0.013280, 0.504961, 5041.000000, 22685.000000, 22951.000000, 4757.000000, "protected_div(ifLessThan(Dim[i][99], Dim[i][112], Dim[i][28], (Dim[i][97]-Dim[i][93])), sin(Dim[i][84]))"
4, 0.497086, 0.485507, 0.491296, 0.268681, 0.508704, 0.013280, 0.504961, 5041.000000, 22685.000000, 22951.000000, 4757.000000, "protected_div(ifLessThan(Dim[i][99], Dim[i][112], Dim[i][28], (Dim[i][97]-Dim[i][93])), sin(Dim[i][84]))"
5, 0.467964, 0.506226, 0.487095, 0.268838, 0.512905, 0.019721, 0.525273, 4838.000000, 21356.000000, 24280.000000, 4960.000000, "protected_div((Dim[i][0]), Dim[i][121])"
6, 0.497086, 0.485507, 0.491296, 0.268681, 0.508704, 0.013280, 0.504961, 5041.000000, 22685.000000, 22951.000000, 4757.000000, "protected_div(ifLessThan(Dim[i][99], Dim[i][112], Dim[i][28], (Dim[i][97]-Dim[i][93])), sin(Dim[i][84]))"
7, 0.497086, 0.485507, 0.491296, 0.268681, 0.508704, 0.013280, 0.504961, 5041.000000, 22685.000000, 22951.000000, 4757.000000, "protected_div(ifLessThan(Dim[i][99], Dim[i][112], Dim[i][28], (Dim[i][97]-Dim[i][93])), sin(Dim[i][84]))"
8, 0.522241, 0.301286, 0.411764, 0.338266, 0.588236, 0.135409, 0.516813, 6846.000000, 23833.000000, 21803.000000, 2952.000000, "(Dim[i][86]+(sin((((Dim[i][86]+(Dim[i][17]-Dim[i][38]))*Dim[i][92])))))"
9, 0.552349, 0.364870, 0.458610, 0.301882, 0.541390, 0.063729, 0.480788, 6223.000000, 25207.000000, 20429.000000, 3575.000000, "(protected_abs(Dim[i][60])-Dim[i][30])"
10, 0.584407, 0.334558, 0.459483, 0.303340, 0.540517, 0.063064, 0.459754, 6520.000000, 26670.000000, 18966.000000, 3278.000000, "(protected_abs(ifLessThan((Dim[i][0]), Dim[i][90], Dim[i][58], Dim[i][78]))-ifLessThan(Dim[i][94], Dim[i][112], Dim[i][27], Dim[i][96]))"
11, 0.584407, 0.334558, 0.459483, 0.303340, 0.540517, 0.063064, 0.459754, 6520.000000, 26670.000000, 18966.000000, 3278.000000, "((ifLessThan(Dim[i][0], Dim[i][90], Dim[i][58], Dim[i][78])-ifLessThan(Dim[i][94], Dim[i][112], Dim[i][27], Dim[i][96])))"
12, 0.522241, 0.301286, 0.411764, 0.338266, 0.588236, 0.135409, 0.516813, 6846.000000, 23833.000000, 21803.000000, 2952.000000, "(Dim[i][86]+(sin((((Dim[i][86]+(Dim[i][17]-Dim[i][38]))*Dim[i][92])))))"
13, 0.575620, 0.340580, 0.458100, 0.303847, 0.541900, 0.065004, 0.465923, 6461.000000, 26269.000000, 19367.000000, 3337.000000, "protected_log((protected_div(Dim[i][0], Dim[i][90])))"
14, 0.522241, 0.301286, 0.411764, 0.338266, 0.588236, 0.135409, 0.516813, 6846.000000, 23833.000000, 21803.000000, 2952.000000, "(Dim[i][86]+(sin((((Dim[i][86]+(Dim[i][17]-Dim[i][38]))*Dim[i][92])))))"
