Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.521496, 0.435149, 0.478322, 0.266840, 0.521678, 0.032117, 0.492618, 5435.000000, 25679.000000, 23562.000000, 4187.000000, "Dim[i][121]"
1, 0.521496, 0.435149, 0.478322, 0.266840, 0.521678, 0.032117, 0.492618, 5435.000000, 25679.000000, 23562.000000, 4187.000000, "(Dim[i][121])"
2, 0.495766, 0.444398, 0.470082, 0.271508, 0.529918, 0.044256, 0.512631, 5346.000000, 24412.000000, 24829.000000, 4276.000000, "protected_div(protected_sqrt(Dim[i][89]), protected_div(Dim[i][121], Dim[i][90]))"
3, 0.495766, 0.444398, 0.470082, 0.271508, 0.529918, 0.044256, 0.512631, 5346.000000, 24412.000000, 24829.000000, 4276.000000, "protected_div(Dim[i][121], Dim[i][90])"
4, 0.495766, 0.444398, 0.470082, 0.271508, 0.529918, 0.044256, 0.512631, 5346.000000, 24412.000000, 24829.000000, 4276.000000, "protected_div(Dim[i][121], Dim[i][90])"
5, 0.491988, 0.447516, 0.469752, 0.271474, 0.530248, 0.044741, 0.515281, 5316.000000, 24226.000000, 25015.000000, 4306.000000, "protected_div(Dim[i][121], (Dim[i][105]))"
6, 0.495766, 0.444398, 0.470082, 0.271508, 0.529918, 0.044256, 0.512631, 5346.000000, 24412.000000, 24829.000000, 4276.000000, "protected_div(Dim[i][121], Dim[i][90])"
7, 0.491988, 0.447516, 0.469752, 0.271474, 0.530248, 0.044741, 0.515281, 5316.000000, 24226.000000, 25015.000000, 4306.000000, "protected_div(Dim[i][121], Dim[i][105])"
8, 0.491988, 0.447516, 0.469752, 0.271474, 0.530248, 0.044741, 0.515281, 5316.000000, 24226.000000, 25015.000000, 4306.000000, "protected_div(Dim[i][121], Dim[i][105])"
9, 0.459434, 0.474641, 0.467038, 0.271046, 0.532962, 0.048843, 0.538080, 5055.000000, 22623.000000, 26618.000000, 4567.000000, "(sin(Dim[i][37])*ifLessThan(Dim[i][112], Dim[i][93], Dim[i][121], Dim[i][90]))"
10, 0.457342, 0.475889, 0.466616, 0.271238, 0.533384, 0.049481, 0.539626, 5043.000000, 22520.000000, 26721.000000, 4579.000000, "protected_div((sin(Dim[i][52])), protected_div(Dim[i][121], (ifLessThan(Dim[i][1], tanh(Dim[i][31]), protected_sqrt(Dim[i][121]), Dim[i][23]))))"
11, 0.457342, 0.475889, 0.466616, 0.271238, 0.533384, 0.049481, 0.539626, 5043.000000, 22520.000000, 26721.000000, 4579.000000, "protected_div((sin(Dim[i][52])), protected_div(Dim[i][121], (ifLessThan(Dim[i][1], tanh(Dim[i][31]), protected_sqrt(Dim[i][121]), Dim[i][23]))))"
12, 0.467517, 0.463105, 0.465311, 0.273268, 0.534689, 0.051356, 0.533204, 5166.000000, 23021.000000, 26220.000000, 4456.000000, "(Dim[i][121]*protected_div(Dim[i][109], protected_log(protected_log(protected_abs(Dim[i][115])))))"
13, 0.467517, 0.463105, 0.465311, 0.273268, 0.534689, 0.051356, 0.533204, 5166.000000, 23021.000000, 26220.000000, 4456.000000, "(Dim[i][121]*protected_div(Dim[i][109], protected_log(protected_log(protected_abs(Dim[i][115])))))"
14, 0.243110, 0.607566, 0.425338, 0.297686, 0.574662, 0.124740, 0.697314, 3776.000000, 11971.000000, 37270.000000, 5846.000000, "protected_div(Dim[i][121], protected_log(((Dim[i][64]*Dim[i][112])-((Dim[i][64])))))"
15, 0.372149, 0.518291, 0.445220, 0.284513, 0.554780, 0.083060, 0.603962, 4635.000000, 18325.000000, 30916.000000, 4987.000000, "protected_div(Dim[i][121], protected_log(((Dim[i][64]*Dim[i][112])-(((Dim[i][75]-protected_div(tanh(Dim[i][1]), Dim[i][53])))))))"
16, 0.243110, 0.607566, 0.425338, 0.297686, 0.574662, 0.124740, 0.697314, 3776.000000, 11971.000000, 37270.000000, 5846.000000, "protected_div(Dim[i][121], protected_log(((Dim[i][64]*Dim[i][112])-((Dim[i][64])))))"
17, 0.279300, 0.448555, 0.363928, 0.370001, 0.636072, 0.215071, 0.693033, 5306.000000, 13753.000000, 35488.000000, 4316.000000, "protected_log(protected_log(protected_log((Dim[i][80]-(Dim[i][1]+Dim[i][76])))))"
18, 0.619809, 0.186863, 0.403336, 0.326231, 0.596664, 0.150025, 0.450962, 7824.000000, 30520.000000, 18721.000000, 1798.000000, "protected_log((Dim[i][64]*Dim[i][112]))"
19, 0.372149, 0.518291, 0.445220, 0.284513, 0.554780, 0.083060, 0.603962, 4635.000000, 18325.000000, 30916.000000, 4987.000000, "protected_div(Dim[i][121], protected_log(((Dim[i][64]*Dim[i][112])-(Dim[i][75]-protected_div(tanh(Dim[i][1]), Dim[i][53])))))"
20, 0.366219, 0.379963, 0.373091, 0.354897, 0.626909, 0.191000, 0.631534, 5966.000000, 18033.000000, 31208.000000, 3656.000000, "protected_div(protected_div(protected_log(protected_log((Dim[i][80]-(Dim[i][1]+Dim[i][76])))), ifLessThan(Dim[i][121], Dim[i][60], Dim[i][94], Dim[i][7])), Dim[i][106])"
21, 0.323044, 0.543442, 0.433243, 0.293630, 0.566757, 0.103870, 0.640929, 4393.000000, 15907.000000, 33334.000000, 5229.000000, "protected_div(Dim[i][121], protected_log(((Dim[i][64]*Dim[i][112])-((protected_div(protected_log(Dim[i][8]), protected_div(Dim[i][121], Dim[i][90])))))))"
22, 0.305376, 0.543962, 0.424669, 0.302131, 0.575331, 0.118485, 0.655624, 4388.000000, 15037.000000, 34204.000000, 5234.000000, "protected_div(Dim[i][109], protected_log(((protected_div(Dim[i][109], protected_log(Dim[i][82]))+(sin(Dim[i][52]))))))"
23, 0.462277, 0.312409, 0.387343, 0.339273, 0.612657, 0.166637, 0.562221, 6616.000000, 22763.000000, 26478.000000, 3006.000000, "protected_log(protected_div(protected_log((Dim[i][64]*Dim[i][112])), sin((Dim[i][64]))))"
24, 0.319246, 0.477032, 0.398139, 0.331336, 0.601861, 0.157681, 0.654962, 5032.000000, 15720.000000, 33521.000000, 4590.000000, "protected_log(((Dim[i][64]*Dim[i][112])-(((Dim[i][75]-protected_div(tanh(protected_div(Dim[i][44], Dim[i][68])), Dim[i][101]))))))"
25, 0.431246, 0.286739, 0.358993, 0.363892, 0.641007, 0.208786, 0.592376, 6863.000000, 21235.000000, 28006.000000, 2759.000000, "protected_log(protected_log(protected_log((Dim[i][80]-(protected_div(Dim[i][68], (protected_div(protected_div(protected_div(Dim[i][70], Dim[i][100]), Dim[i][8]), protected_div(Dim[i][46], Dim[i][35])))))))))"
26, 0.425398, 0.259925, 0.342661, 0.377872, 0.657339, 0.232978, 0.601651, 7121.000000, 20947.000000, 28294.000000, 2501.000000, "protected_log(protected_log(protected_log((Dim[i][80]-(protected_div(Dim[i][68], ifLessThan(protected_log((Dim[i][80]-tanh(Dim[i][17]))), Dim[i][121], Dim[i][14], Dim[i][109])))))))"
27, 0.396357, 0.282374, 0.339365, 0.383143, 0.660635, 0.238856, 0.622275, 6905.000000, 19517.000000, 29724.000000, 2717.000000, "protected_log(protected_log(protected_log((Dim[i][80]-(protected_div(Dim[i][83], Dim[i][109]))))))"
28, 0.390813, 0.271461, 0.331137, 0.390791, 0.668863, 0.251243, 0.628697, 7010.000000, 19244.000000, 29997.000000, 2612.000000, "protected_log(protected_log(protected_log((Dim[i][79]*Dim[i][80]))))"
29, 0.279300, 0.448555, 0.363928, 0.370001, 0.636072, 0.215071, 0.693033, 5306.000000, 13753.000000, 35488.000000, 4316.000000, "protected_log(protected_log(protected_log((Dim[i][80]-(Dim[i][1]+Dim[i][76])))))"
30, 0.390813, 0.271461, 0.331137, 0.390791, 0.668863, 0.251243, 0.628697, 7010.000000, 19244.000000, 29997.000000, 2612.000000, "protected_log(protected_log(protected_log((Dim[i][79]*Dim[i][80]))))"
31, 0.390813, 0.271461, 0.331137, 0.390791, 0.668863, 0.251243, 0.628697, 7010.000000, 19244.000000, 29997.000000, 2612.000000, "protected_log(protected_log(protected_log((Dim[i][79]*Dim[i][80]))))"
32, 0.390813, 0.271461, 0.331137, 0.390791, 0.668863, 0.251243, 0.628697, 7010.000000, 19244.000000, 29997.000000, 2612.000000, "protected_log(protected_log(protected_log((Dim[i][79]*Dim[i][80]))))"
33, 0.390813, 0.271461, 0.331137, 0.390791, 0.668863, 0.251243, 0.628697, 7010.000000, 19244.000000, 29997.000000, 2612.000000, "protected_log(protected_log(protected_log((Dim[i][79]*Dim[i][80]))))"
34, 0.390813, 0.271461, 0.331137, 0.390791, 0.668863, 0.251243, 0.628697, 7010.000000, 19244.000000, 29997.000000, 2612.000000, "protected_log(protected_log(protected_log((Dim[i][80]*Dim[i][79]))))"
35, 0.390813, 0.271461, 0.331137, 0.390791, 0.668863, 0.251243, 0.628697, 7010.000000, 19244.000000, 29997.000000, 2612.000000, "protected_log(protected_log(protected_log((Dim[i][79]*Dim[i][80]))))"
36, 0.390813, 0.271461, 0.331137, 0.390791, 0.668863, 0.251243, 0.628697, 7010.000000, 19244.000000, 29997.000000, 2612.000000, "protected_log(protected_log(protected_log((Dim[i][80]*Dim[i][79]))))"
37, 0.276172, 0.376221, 0.326197, 0.410772, 0.673803, 0.272746, 0.707473, 6002.000000, 13599.000000, 35642.000000, 3620.000000, "protected_log(protected_log(protected_log((Dim[i][53]*protected_log(protected_log((Dim[i][80]-(protected_div(Dim[i][68], Dim[i][79])))))))))"
38, 0.390813, 0.271461, 0.331137, 0.390791, 0.668863, 0.251243, 0.628697, 7010.000000, 19244.000000, 29997.000000, 2612.000000, "protected_log(protected_log(protected_log((Dim[i][79]*Dim[i][80]))))"
39, 0.390813, 0.271461, 0.331137, 0.390791, 0.668863, 0.251243, 0.628697, 7010.000000, 19244.000000, 29997.000000, 2612.000000, "protected_log(protected_log(protected_log((Dim[i][80]*Dim[i][79]))))"
40, 0.390813, 0.271461, 0.331137, 0.390791, 0.668863, 0.251243, 0.628697, 7010.000000, 19244.000000, 29997.000000, 2612.000000, "protected_log(protected_log(protected_log((Dim[i][79]*Dim[i][80]))))"
41, 0.370098, 0.286323, 0.328211, 0.395644, 0.671789, 0.256912, 0.643596, 6867.000000, 18224.000000, 31017.000000, 2755.000000, "protected_log(((sin(Dim[i][0])*(Dim[i][17]))+protected_div(Dim[i][37], protected_log(protected_div(protected_div(Dim[i][8], Dim[i][77]), protected_log(protected_log(protected_log((Dim[i][79]*Dim[i][80])))))))))"
42, 0.390813, 0.271461, 0.331137, 0.390791, 0.668863, 0.251243, 0.628697, 7010.000000, 19244.000000, 29997.000000, 2612.000000, "protected_log(protected_log(protected_log((Dim[i][79]*Dim[i][80]))))"
43, 0.368534, 0.286531, 0.327533, 0.396431, 0.672467, 0.258032, 0.644870, 6865.000000, 18147.000000, 31094.000000, 2757.000000, "protected_log((Dim[i][80]*protected_log(protected_log(protected_log((Dim[i][79]*Dim[i][80]))))))"
44, 0.390813, 0.271461, 0.331137, 0.390791, 0.668863, 0.251243, 0.628697, 7010.000000, 19244.000000, 29997.000000, 2612.000000, "protected_log(protected_log(protected_log((Dim[i][79]*Dim[i][80]))))"
45, 0.390813, 0.271461, 0.331137, 0.390791, 0.668863, 0.251243, 0.628697, 7010.000000, 19244.000000, 29997.000000, 2612.000000, "protected_log(protected_log(protected_log((Dim[i][79]*Dim[i][80]))))"
46, 0.390813, 0.271461, 0.331137, 0.390791, 0.668863, 0.251243, 0.628697, 7010.000000, 19244.000000, 29997.000000, 2612.000000, "protected_log(protected_log(protected_log((Dim[i][79]*Dim[i][80]))))"
47, 0.333279, 0.317398, 0.325338, 0.402932, 0.674662, 0.264794, 0.669317, 6568.000000, 16411.000000, 32830.000000, 3054.000000, "protected_div(protected_log(protected_log((Dim[i][80]*protected_log(protected_log(protected_log((Dim[i][79]*Dim[i][80]))))))), protected_div(protected_log(Dim[i][68]), ifLessThan(protected_log((Dim[i][114]-(protected_div(Dim[i][8], Dim[i][4])))), Dim[i][118], Dim[i][64], Dim[i][53])))"
48, 0.333279, 0.317398, 0.325338, 0.402932, 0.674662, 0.264794, 0.669317, 6568.000000, 16411.000000, 32830.000000, 3054.000000, "protected_div(protected_log(protected_log((Dim[i][80]*protected_log(protected_log(protected_log((Dim[i][79]*Dim[i][80]))))))), protected_div(protected_log(Dim[i][68]), ifLessThan(protected_log((Dim[i][114]-(protected_div(Dim[i][8], Dim[i][4])))), Dim[i][118], Dim[i][64], Dim[i][53])))"
49, 0.349262, 0.303367, 0.326315, 0.399905, 0.673685, 0.261567, 0.658240, 6703.000000, 17198.000000, 32043.000000, 2919.000000, "protected_log(((Dim[i][80]*protected_log(protected_log(protected_log((Dim[i][79]*Dim[i][80])))))-Dim[i][17]))"
50, 0.333279, 0.317398, 0.325338, 0.402932, 0.674662, 0.264794, 0.669317, 6568.000000, 16411.000000, 32830.000000, 3054.000000, "protected_div(protected_log(protected_log((Dim[i][80]*protected_log(protected_log(protected_log((Dim[i][79]*Dim[i][80]))))))), protected_div(protected_log(Dim[i][68]), ifLessThan(protected_log((Dim[i][114]-(protected_div(Dim[i][8], Dim[i][4])))), Dim[i][118], Dim[i][64], Dim[i][53])))"
51, 0.368534, 0.286531, 0.327533, 0.396431, 0.672467, 0.258032, 0.644870, 6865.000000, 18147.000000, 31094.000000, 2757.000000, "protected_log((Dim[i][80]*protected_log(protected_log(protected_log((Dim[i][79]*Dim[i][80]))))))"
52, 0.308686, 0.339534, 0.324110, 0.407672, 0.675890, 0.270018, 0.686272, 6355.000000, 15200.000000, 34041.000000, 3267.000000, "protected_log(protected_log(protected_log((Dim[i][53]*protected_log((Dim[i][80]*protected_log(protected_log(protected_log((Dim[i][79]*Dim[i][80]))))))))))"
53, 0.333279, 0.317398, 0.325338, 0.402932, 0.674662, 0.264794, 0.669317, 6568.000000, 16411.000000, 32830.000000, 3054.000000, "protected_abs(protected_log(protected_log(protected_log((Dim[i][80]*protected_log(protected_log(protected_log((Dim[i][79]*Dim[i][80])))))))))"
54, 0.328040, 0.326647, 0.327343, 0.401749, 0.672657, 0.262487, 0.672188, 6479.000000, 16153.000000, 33088.000000, 3143.000000, "protected_div(protected_log(protected_log((Dim[i][80]*protected_log(protected_log(protected_log((Dim[i][79]*Dim[i][80]))))))), protected_div(protected_log(Dim[i][68]), ifLessThan(protected_log((Dim[i][114]-protected_log(protected_log(protected_log((Dim[i][80]*Dim[i][79])))))), protected_log(protected_log((Dim[i][80]*Dim[i][0]))), (Dim[i][80]-(protected_div(Dim[i][8], Dim[i][4]))), Dim[i][118])))"
55, 0.308686, 0.339534, 0.324110, 0.407672, 0.675890, 0.270018, 0.686272, 6355.000000, 15200.000000, 34041.000000, 3267.000000, "protected_log(protected_log(protected_log((Dim[i][53]*protected_log((Dim[i][80]*protected_log(protected_log(protected_log((Dim[i][79]*Dim[i][80]))))))))))"
