Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.497037, 0.447757, 0.472397, 0.227133, 0.527603, 0.037199, 0.509396, 3890.000000, 23319.000000, 23597.000000, 3154.000000, "(Dim[i][121])"
1, 0.496334, 0.447757, 0.472045, 0.227352, 0.527955, 0.037672, 0.510007, 3890.000000, 23286.000000, 23630.000000, 3154.000000, "(Dim[i][84]*Dim[i][121])"
2, 0.496334, 0.447757, 0.472045, 0.227352, 0.527955, 0.037672, 0.510007, 3890.000000, 23286.000000, 23630.000000, 3154.000000, "(Dim[i][84]*Dim[i][121])"
3, 0.449079, 0.457411, 0.453245, 0.239361, 0.546755, 0.063197, 0.549833, 3822.000000, 21069.000000, 25847.000000, 3222.000000, "(Dim[i][60]*Dim[i][121])"
4, 0.496568, 0.447757, 0.472163, 0.227279, 0.527837, 0.037514, 0.509804, 3890.000000, 23297.000000, 23619.000000, 3154.000000, "protected_div(Dim[i][23], Dim[i][121])"
5, 0.369895, 0.520017, 0.444956, 0.243421, 0.555044, 0.076247, 0.610508, 3381.000000, 17354.000000, 29562.000000, 3663.000000, "ifLessThan(ifLessThan(Dim[i][30], Dim[i][15], Dim[i][67], Dim[i][26]), ifLessThan(Dim[i][53], Dim[i][4], Dim[i][82], tanh(Dim[i][0])), Dim[i][57], protected_div(Dim[i][58], sin(Dim[i][53])))"
6, 0.499105, 0.351363, 0.425234, 0.260870, 0.574766, 0.100824, 0.520182, 4569.000000, 23416.000000, 23500.000000, 2475.000000, "protected_log(protected_log(protected_div(Dim[i][3], Dim[i][24])))"
7, 0.445562, 0.458688, 0.452125, 0.240106, 0.547875, 0.064744, 0.552724, 3813.000000, 20904.000000, 26012.000000, 3231.000000, "(Dim[i][77]*protected_div(Dim[i][121], Dim[i][15]))"
8, 0.599497, 0.199177, 0.399337, 0.276445, 0.600663, 0.140160, 0.452761, 5641.000000, 28126.000000, 18790.000000, 1403.000000, "sin((Dim[i][82]-ifLessThan(Dim[i][53], Dim[i][15], Dim[i][43], tanh(ifLessThan((Dim[i][75]), Dim[i][53], Dim[i][4], Dim[i][82])))))"
9, 0.400887, 0.392675, 0.396781, 0.283969, 0.603219, 0.140569, 0.600185, 4278.000000, 18808.000000, 28108.000000, 2766.000000, "sin((Dim[i][122]+Dim[i][38]))"
