Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.520907, 0.435149, 0.478028, 0.267030, 0.521972, 0.032551, 0.493111, 5435.000000, 25650.000000, 23591.000000, 4187.000000, "protected_div(protected_div(Dim[i][106], (Dim[i][121])), Dim[i][77])"
1, 0.520887, 0.435149, 0.478018, 0.267037, 0.521982, 0.032566, 0.493128, 5435.000000, 25649.000000, 23592.000000, 4187.000000, "protected_div(protected_div(Dim[i][106], (Dim[i][121])), Dim[i][89])"
2, 0.520846, 0.435149, 0.477998, 0.267050, 0.522002, 0.032596, 0.493162, 5435.000000, 25647.000000, 23594.000000, 4187.000000, "protected_div(protected_div(Dim[i][106], (Dim[i][121])), Dim[i][54])"
3, 0.614122, 0.242257, 0.428190, 0.309249, 0.571810, 0.110484, 0.446664, 7291.000000, 30240.000000, 19001.000000, 2331.000000, "(Dim[i][95]-Dim[i][46])"
4, 0.614122, 0.242257, 0.428190, 0.309249, 0.571810, 0.110484, 0.446664, 7291.000000, 30240.000000, 19001.000000, 2331.000000, "(Dim[i][95]-Dim[i][46])"
5, 0.492841, 0.445853, 0.469347, 0.271888, 0.530653, 0.045341, 0.514840, 5332.000000, 24268.000000, 24973.000000, 4290.000000, "(protected_div(Dim[i][106], (Dim[i][121]))*Dim[i][45])"
6, 0.520907, 0.435149, 0.478028, 0.267030, 0.521972, 0.032551, 0.493111, 5435.000000, 25650.000000, 23591.000000, 4187.000000, "protected_div(Dim[i][106], (Dim[i][121]))"
7, 0.492841, 0.445853, 0.469347, 0.271888, 0.530653, 0.045341, 0.514840, 5332.000000, 24268.000000, 24973.000000, 4290.000000, "(protected_div(Dim[i][106], (Dim[i][121]))*Dim[i][45])"
8, 0.614122, 0.242257, 0.428190, 0.309249, 0.571810, 0.110484, 0.446664, 7291.000000, 30240.000000, 19001.000000, 2331.000000, "(Dim[i][95]-Dim[i][46])"
9, 0.614122, 0.242257, 0.428190, 0.309249, 0.571810, 0.110484, 0.446664, 7291.000000, 30240.000000, 19001.000000, 2331.000000, "(Dim[i][95]-Dim[i][46])"
10, 0.494304, 0.445541, 0.469922, 0.271522, 0.530078, 0.044491, 0.513667, 5335.000000, 24340.000000, 24901.000000, 4287.000000, "protected_div(protected_div(Dim[i][106], (Dim[i][121])), Dim[i][75])"
11, 0.614122, 0.242257, 0.428190, 0.309249, 0.571810, 0.110484, 0.446664, 7291.000000, 30240.000000, 19001.000000, 2331.000000, "(Dim[i][95]-Dim[i][46])"
12, 0.580045, 0.252027, 0.416036, 0.317181, 0.583964, 0.127170, 0.473574, 7197.000000, 28562.000000, 20679.000000, 2425.000000, "(protected_log(protected_log((Dim[i][95]-Dim[i][46]))))"
13, 0.597470, 0.245583, 0.421526, 0.313557, 0.578474, 0.119763, 0.460051, 7259.000000, 29420.000000, 19821.000000, 2363.000000, "protected_log((Dim[i][95]-Dim[i][46]))"
14, 0.580045, 0.252027, 0.416036, 0.317181, 0.583964, 0.127170, 0.473574, 7197.000000, 28562.000000, 20679.000000, 2425.000000, "protected_log(protected_log((Dim[i][95]-Dim[i][46])))"
15, 0.580045, 0.252027, 0.416036, 0.317181, 0.583964, 0.127170, 0.473574, 7197.000000, 28562.000000, 20679.000000, 2425.000000, "protected_log(protected_log((Dim[i][95]-Dim[i][46])))"
16, 0.597470, 0.245583, 0.421526, 0.313557, 0.578474, 0.119763, 0.460051, 7259.000000, 29420.000000, 19821.000000, 2363.000000, "protected_log((Dim[i][95]-Dim[i][46]))"
17, 0.580045, 0.252027, 0.416036, 0.317181, 0.583964, 0.127170, 0.473574, 7197.000000, 28562.000000, 20679.000000, 2425.000000, "protected_log(protected_log((Dim[i][95]-Dim[i][46])))"
18, 0.580045, 0.252027, 0.416036, 0.317181, 0.583964, 0.127170, 0.473574, 7197.000000, 28562.000000, 20679.000000, 2425.000000, "(protected_log(protected_log((Dim[i][95]-Dim[i][46]))))"
19, 0.262322, 0.469341, 0.365832, 0.369398, 0.634168, 0.215288, 0.703838, 5106.000000, 12917.000000, 36324.000000, 4516.000000, "(Dim[i][75]-protected_div(Dim[i][112], Dim[i][21]))"
20, 0.449950, 0.330908, 0.390429, 0.336927, 0.609571, 0.162138, 0.569509, 6438.000000, 22156.000000, 27085.000000, 3184.000000, "((protected_div(Dim[i][97], ifLessThan(Dim[i][13], Dim[i][95], Dim[i][5], ((Dim[i][80])))))*(Dim[i][65]-(ifLessThan(Dim[i][3], protected_abs(Dim[i][41]), (Dim[i][122]-Dim[i][39]), Dim[i][106]))))"
21, 0.449950, 0.330908, 0.390429, 0.336927, 0.609571, 0.162138, 0.569509, 6438.000000, 22156.000000, 27085.000000, 3184.000000, "((protected_div(Dim[i][97], ifLessThan(Dim[i][13], Dim[i][95], Dim[i][5], ((Dim[i][80])))))*(Dim[i][65]-(ifLessThan(Dim[i][3], protected_abs(Dim[i][41]), (Dim[i][122]-Dim[i][39]), Dim[i][106]))))"
22, 0.334031, 0.386094, 0.360062, 0.369453, 0.639938, 0.213245, 0.657459, 5907.000000, 16448.000000, 32793.000000, 3715.000000, "(protected_log((Dim[i][112]+(protected_div(protected_log(Dim[i][112]), ifLessThan(Dim[i][112], Dim[i][21], Dim[i][71], (ifLessThan((Dim[i][27]), Dim[i][8], Dim[i][96], Dim[i][26]))))))))"
23, 0.449950, 0.330908, 0.390429, 0.336927, 0.609571, 0.162138, 0.569509, 6438.000000, 22156.000000, 27085.000000, 3184.000000, "((protected_div(Dim[i][97], ifLessThan(Dim[i][13], Dim[i][95], Dim[i][5], ((Dim[i][80])))))*(Dim[i][65]-(ifLessThan(Dim[i][3], protected_abs(Dim[i][41]), (Dim[i][122]-Dim[i][39]), Dim[i][106]))))"
24, 0.423570, 0.342548, 0.383059, 0.343758, 0.616941, 0.173481, 0.589674, 6326.000000, 20857.000000, 28384.000000, 3296.000000, "(protected_log(protected_log((Dim[i][95]-Dim[i][106]))))"
25, 0.454276, 0.280503, 0.367389, 0.355810, 0.632611, 0.196154, 0.574130, 6923.000000, 22369.000000, 26872.000000, 2699.000000, "protected_log(protected_log(protected_sqrt(Dim[i][7])))"
