Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.493999, 0.453087, 0.473543, 0.266704, 0.526457, 0.038998, 0.512631, 5217.000000, 24366.000000, 24958.000000, 4322.000000, "protected_div(Dim[i][121], Dim[i][60])"
1, 0.489417, 0.455289, 0.472353, 0.267318, 0.527647, 0.040752, 0.516114, 5196.000000, 24140.000000, 25184.000000, 4343.000000, "protected_div(Dim[i][121], Dim[i][75])"
2, 0.489417, 0.455289, 0.472353, 0.267318, 0.527647, 0.040752, 0.516114, 5196.000000, 24140.000000, 25184.000000, 4343.000000, "protected_div(Dim[i][121], Dim[i][75])"
3, 0.488079, 0.456652, 0.472365, 0.267192, 0.527635, 0.040734, 0.517014, 5183.000000, 24074.000000, 25250.000000, 4356.000000, "protected_div(Dim[i][121], Dim[i][45])"
4, 0.303138, 0.520390, 0.411764, 0.314801, 0.588236, 0.138116, 0.661655, 4575.000000, 14952.000000, 34372.000000, 4964.000000, "protected_log(protected_div((Dim[i][108]*Dim[i][73]), Dim[i][115]))"
5, 0.303138, 0.520390, 0.411764, 0.314801, 0.588236, 0.138116, 0.661655, 4575.000000, 14952.000000, 34372.000000, 4964.000000, "protected_log(protected_div((Dim[i][108]*Dim[i][73]), Dim[i][115]))"
6, 0.487227, 0.457490, 0.472359, 0.267124, 0.527641, 0.040744, 0.517592, 5175.000000, 24032.000000, 25292.000000, 4364.000000, "(Dim[i][121]*sin(protected_div(protected_div(Dim[i][105], Dim[i][29]), Dim[i][66])))"
7, 0.487227, 0.457490, 0.472359, 0.267124, 0.527641, 0.040744, 0.517592, 5175.000000, 24032.000000, 25292.000000, 4364.000000, "protected_div(Dim[i][121], Dim[i][105])"
8, 0.487227, 0.457490, 0.472359, 0.267124, 0.527641, 0.040744, 0.517592, 5175.000000, 24032.000000, 25292.000000, 4364.000000, "(Dim[i][121]*sin(protected_div(protected_div(Dim[i][105], Dim[i][29]), Dim[i][66])))"
9, 0.487227, 0.457490, 0.472359, 0.267124, 0.527641, 0.040744, 0.517592, 5175.000000, 24032.000000, 25292.000000, 4364.000000, "protected_div(Dim[i][121], Dim[i][105])"
10, 0.303138, 0.520390, 0.411764, 0.314801, 0.588236, 0.138116, 0.661655, 4575.000000, 14952.000000, 34372.000000, 4964.000000, "protected_log(protected_div((Dim[i][108]*Dim[i][73]), Dim[i][115]))"
11, 0.303138, 0.520390, 0.411764, 0.314801, 0.588236, 0.138116, 0.661655, 4575.000000, 14952.000000, 34372.000000, 4964.000000, "protected_log(protected_div((Dim[i][108]*Dim[i][73]), Dim[i][115]))"
