Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.706301, 0.125168, 0.415734, 0.271310, 0.584266, 0.129043, 0.371430, 7171.000000, 37494.000000, 15591.000000, 1026.000000, "((protected_log(Dim[i][87])+Dim[i][42]))"
1, 0.706301, 0.125168, 0.415734, 0.271310, 0.584266, 0.129043, 0.371430, 7171.000000, 37494.000000, 15591.000000, 1026.000000, "((protected_log(Dim[i][87])+Dim[i][42]))"
2, 0.249204, 0.645114, 0.447159, 0.239080, 0.552841, 0.081675, 0.697839, 2909.000000, 13229.000000, 39856.000000, 5288.000000, "ifLessThan(Dim[i][37], Dim[i][93], sin(Dim[i][53]), Dim[i][122])"
3, 0.713761, 0.095035, 0.404398, 0.277282, 0.595602, 0.148258, 0.368999, 7418.000000, 37890.000000, 15195.000000, 779.000000, "protected_div(sin(Dim[i][52]), Dim[i][64])"
4, 0.649863, 0.105526, 0.377695, 0.293122, 0.622305, 0.178880, 0.422946, 7332.000000, 34498.000000, 18587.000000, 865.000000, "protected_div(sin(Dim[i][52]), Dim[i][90])"
5, 0.404144, 0.488349, 0.446247, 0.247836, 0.553753, 0.074180, 0.584593, 4194.000000, 21454.000000, 31631.000000, 4003.000000, "protected_log((protected_abs(Dim[i][101])+Dim[i][42]))"
6, 0.404144, 0.488349, 0.446247, 0.247836, 0.553753, 0.074180, 0.584593, 4194.000000, 21454.000000, 31631.000000, 4003.000000, "protected_log((protected_abs(Dim[i][101])+Dim[i][42]))"
7, 0.404144, 0.488349, 0.446247, 0.247836, 0.553753, 0.074180, 0.584593, 4194.000000, 21454.000000, 31631.000000, 4003.000000, "protected_log((protected_abs(Dim[i][101])+Dim[i][42]))"
8, 0.649863, 0.105526, 0.377695, 0.293122, 0.622305, 0.178880, 0.422946, 7332.000000, 34498.000000, 18587.000000, 865.000000, "protected_div(sin(Dim[i][52]), Dim[i][90])"
9, 0.404144, 0.488349, 0.446247, 0.247836, 0.553753, 0.074180, 0.584593, 4194.000000, 21454.000000, 31631.000000, 4003.000000, "protected_log((protected_abs(Dim[i][101])+Dim[i][42]))"
10, 0.649863, 0.105526, 0.377695, 0.293122, 0.622305, 0.178880, 0.422946, 7332.000000, 34498.000000, 18587.000000, 865.000000, "protected_div(sin(Dim[i][52]), Dim[i][90])"
11, 0.427183, 0.384287, 0.405735, 0.281006, 0.594265, 0.128934, 0.578555, 5047.000000, 22677.000000, 30408.000000, 3150.000000, "protected_log((sin((((protected_sqrt(ifLessThan(Dim[i][54], Dim[i][74], Dim[i][23], Dim[i][22]))))-Dim[i][32]))-Dim[i][56]))"
12, 0.649863, 0.105526, 0.377695, 0.293122, 0.622305, 0.178880, 0.422946, 7332.000000, 34498.000000, 18587.000000, 865.000000, "protected_div(sin(Dim[i][52]), Dim[i][90])"
13, 0.649863, 0.105526, 0.377695, 0.293122, 0.622305, 0.178880, 0.422946, 7332.000000, 34498.000000, 18587.000000, 865.000000, "protected_div(sin(Dim[i][52]), Dim[i][90])"
14, 0.646623, 0.108820, 0.377722, 0.293209, 0.622278, 0.178358, 0.425312, 7305.000000, 34326.000000, 18759.000000, 892.000000, "protected_div(sin(Dim[i][52]), Dim[i][105])"
15, 0.646623, 0.108820, 0.377722, 0.293209, 0.622278, 0.178358, 0.425312, 7305.000000, 34326.000000, 18759.000000, 892.000000, "protected_div(sin(Dim[i][52]), Dim[i][105])"
16, 0.443760, 0.426863, 0.435312, 0.257764, 0.564688, 0.088346, 0.558500, 4698.000000, 23557.000000, 29528.000000, 3499.000000, "(protected_log((protected_abs(Dim[i][101])+Dim[i][32]))-Dim[i][71])"
17, 0.531751, 0.280956, 0.406354, 0.278551, 0.593646, 0.128337, 0.501795, 5894.000000, 28228.000000, 24857.000000, 2303.000000, "protected_log(protected_log(ifLessThan(Dim[i][9], Dim[i][86], protected_div(Dim[i][120], Dim[i][90]), protected_div(sin(Dim[i][52]), Dim[i][64]))))"
18, 0.427183, 0.384287, 0.405735, 0.281006, 0.594265, 0.128934, 0.578555, 5047.000000, 22677.000000, 30408.000000, 3150.000000, "protected_log((sin((((protected_sqrt(ifLessThan(Dim[i][54], Dim[i][74], Dim[i][23], Dim[i][22]))))-Dim[i][32]))-Dim[i][56]))"
19, 0.427183, 0.384287, 0.405735, 0.281006, 0.594265, 0.128934, 0.578555, 5047.000000, 22677.000000, 30408.000000, 3150.000000, "protected_log((sin((((protected_sqrt(ifLessThan(Dim[i][54], Dim[i][74], Dim[i][23], Dim[i][22]))))-Dim[i][32]))-Dim[i][56]))"
20, 0.400075, 0.414054, 0.407065, 0.280565, 0.592935, 0.127989, 0.598055, 4803.000000, 21238.000000, 31847.000000, 3394.000000, "protected_log(protected_div(sin(Dim[i][37]), Dim[i][107]))"
21, 0.400075, 0.414054, 0.407065, 0.280565, 0.592935, 0.127989, 0.598055, 4803.000000, 21238.000000, 31847.000000, 3394.000000, "protected_log(protected_div(sin(Dim[i][37]), Dim[i][107]))"
