Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.525026, 0.457240, 0.491133, 0.219612, 0.508867, 0.012091, 0.484041, 4449.000000, 27871.000000, 25214.000000, 3748.000000, "Dim[i][121]"
1, 0.525026, 0.457240, 0.491133, 0.219612, 0.508867, 0.012091, 0.484041, 4449.000000, 27871.000000, 25214.000000, 3748.000000, "Dim[i][121]"
2, 0.525026, 0.457240, 0.491133, 0.219612, 0.508867, 0.012091, 0.484041, 4449.000000, 27871.000000, 25214.000000, 3748.000000, "tanh(protected_sqrt(Dim[i][121]))"
3, 0.525026, 0.457240, 0.491133, 0.219612, 0.508867, 0.012091, 0.484041, 4449.000000, 27871.000000, 25214.000000, 3748.000000, "sin(sin(Dim[i][121]))"
4, 0.525026, 0.457240, 0.491133, 0.219612, 0.508867, 0.012091, 0.484041, 4449.000000, 27871.000000, 25214.000000, 3748.000000, "Dim[i][121]"
5, 0.487934, 0.460168, 0.474051, 0.229727, 0.525949, 0.035333, 0.515780, 4425.000000, 25902.000000, 27183.000000, 3772.000000, "(tanh(protected_div(Dim[i][44], Dim[i][121]))+Dim[i][101])"
6, 0.489724, 0.463584, 0.476654, 0.227877, 0.523346, 0.031788, 0.513772, 4397.000000, 25997.000000, 27088.000000, 3800.000000, "protected_div(Dim[i][0], Dim[i][121])"
7, 0.652595, 0.102964, 0.377780, 0.292989, 0.622220, 0.179169, 0.420923, 7353.000000, 34643.000000, 18442.000000, 844.000000, "(tanh(protected_div(Dim[i][0], Dim[i][44]))*sin(Dim[i][52]))"
8, 0.487934, 0.460168, 0.474051, 0.229727, 0.525949, 0.035333, 0.515780, 4425.000000, 25902.000000, 27183.000000, 3772.000000, "(tanh(protected_div(Dim[i][44], Dim[i][121]))+Dim[i][101])"
9, 0.475313, 0.464194, 0.469754, 0.232252, 0.530246, 0.041205, 0.526174, 4392.000000, 25232.000000, 27853.000000, 3805.000000, "protected_log(protected_div(sin(Dim[i][24]), Dim[i][75]))"
10, 0.652595, 0.102964, 0.377780, 0.292989, 0.622220, 0.179169, 0.420923, 7353.000000, 34643.000000, 18442.000000, 844.000000, "(tanh(protected_div(Dim[i][0], Dim[i][44]))*sin(Dim[i][52]))"
11, 0.652595, 0.102964, 0.377780, 0.292989, 0.622220, 0.179169, 0.420923, 7353.000000, 34643.000000, 18442.000000, 844.000000, "(tanh(protected_div(Dim[i][0], Dim[i][44]))*sin(Dim[i][52]))"
12, 0.652595, 0.102964, 0.377780, 0.292989, 0.622220, 0.179169, 0.420923, 7353.000000, 34643.000000, 18442.000000, 844.000000, "(tanh(protected_div(Dim[i][0], Dim[i][44]))*sin(Dim[i][52]))"
13, 0.652595, 0.102964, 0.377780, 0.292989, 0.622220, 0.179169, 0.420923, 7353.000000, 34643.000000, 18442.000000, 844.000000, "(tanh(protected_div(Dim[i][0], Dim[i][44]))*sin(Dim[i][52]))"
14, 0.652595, 0.102964, 0.377780, 0.292989, 0.622220, 0.179169, 0.420923, 7353.000000, 34643.000000, 18442.000000, 844.000000, "(tanh(protected_div(Dim[i][0], Dim[i][44]))*sin(Dim[i][52]))"
15, 0.652595, 0.102964, 0.377780, 0.292989, 0.622220, 0.179169, 0.420923, 7353.000000, 34643.000000, 18442.000000, 844.000000, "sin((tanh(protected_div(Dim[i][0], Dim[i][44]))*sin(Dim[i][52])))"
16, 0.652595, 0.102964, 0.377780, 0.292989, 0.622220, 0.179169, 0.420923, 7353.000000, 34643.000000, 18442.000000, 844.000000, "(Dim[i][0]*sin(Dim[i][52]))"
17, 0.395611, 0.391607, 0.393609, 0.291765, 0.606391, 0.146559, 0.604925, 4987.000000, 21001.000000, 32084.000000, 3210.000000, "sin((Dim[i][37]-Dim[i][117]))"
18, 0.652595, 0.102964, 0.377780, 0.292989, 0.622220, 0.179169, 0.420923, 7353.000000, 34643.000000, 18442.000000, 844.000000, "(tanh(protected_div(Dim[i][0], Dim[i][44]))*sin(Dim[i][52]))"
19, 0.455270, 0.264487, 0.359878, 0.314059, 0.640122, 0.190806, 0.570249, 6029.000000, 24168.000000, 28917.000000, 2168.000000, "(tanh(sin((Dim[i][8])))+sin(Dim[i][97]))"
20, 0.537157, 0.211297, 0.374227, 0.299465, 0.625773, 0.172992, 0.506429, 6465.000000, 28515.000000, 24570.000000, 1732.000000, "(tanh(protected_div(Dim[i][0], Dim[i][44]))*sin((Dim[i][52]-sin((Dim[i][41]*Dim[i][76])))))"
21, 0.333955, 0.349762, 0.341859, 0.341065, 0.658141, 0.222234, 0.663931, 5330.000000, 17728.000000, 35357.000000, 2867.000000, "(sin(Dim[i][112])+sin(protected_log(Dim[i][16])))"
22, 0.356956, 0.302672, 0.329814, 0.347879, 0.670186, 0.236258, 0.650305, 5716.000000, 18949.000000, 34136.000000, 2481.000000, "(tanh(protected_div(Dim[i][0], Dim[i][44]))*sin((Dim[i][52]-sin(sin(Dim[i][97])))))"
23, 0.330338, 0.397584, 0.363961, 0.321998, 0.636039, 0.192179, 0.660667, 4938.000000, 17536.000000, 35549.000000, 3259.000000, "(tanh(protected_div(Dim[i][0], Dim[i][44]))*sin((Dim[i][52]-sin((Dim[i][92])))))"
24, 0.455270, 0.264487, 0.359878, 0.314059, 0.640122, 0.190806, 0.570249, 6029.000000, 24168.000000, 28917.000000, 2168.000000, "(tanh(sin((Dim[i][8])))+sin(Dim[i][97]))"
25, 0.333955, 0.349762, 0.341859, 0.341065, 0.658141, 0.222234, 0.663931, 5330.000000, 17728.000000, 35357.000000, 2867.000000, "(sin(Dim[i][112])+sin(protected_log(Dim[i][16])))"
26, 0.388622, 0.297060, 0.342841, 0.333170, 0.657159, 0.216071, 0.623625, 5762.000000, 20630.000000, 32455.000000, 2435.000000, "(Dim[i][75]*(sin((Dim[i][8]))+(Dim[i][109]+sin(Dim[i][52]))))"
27, 0.333955, 0.349762, 0.341859, 0.341065, 0.658141, 0.222234, 0.663931, 5330.000000, 17728.000000, 35357.000000, 2867.000000, "(sin(Dim[i][112])+sin(protected_log(Dim[i][16])))"
28, 0.356956, 0.302672, 0.329814, 0.347879, 0.670186, 0.236258, 0.650305, 5716.000000, 18949.000000, 34136.000000, 2481.000000, "(tanh(protected_div(Dim[i][0], Dim[i][44]))*sin((Dim[i][52]-sin(sin(Dim[i][97])))))"
29, 0.356956, 0.302672, 0.329814, 0.347879, 0.670186, 0.236258, 0.650305, 5716.000000, 18949.000000, 34136.000000, 2481.000000, "(tanh(protected_div(Dim[i][0], Dim[i][44]))*sin((Dim[i][52]-sin(sin(Dim[i][97])))))"
30, 0.284186, 0.356716, 0.320451, 0.369309, 0.679549, 0.259516, 0.706113, 5273.000000, 15086.000000, 37999.000000, 2924.000000, "(tanh((protected_div(Dim[i][0], Dim[i][44])))*sin((sin(Dim[i][112])+sin(protected_log(Dim[i][16])))))"
31, 0.305227, 0.324143, 0.314685, 0.370073, 0.685315, 0.263682, 0.692242, 5540.000000, 16203.000000, 36882.000000, 2657.000000, "protected_log((Dim[i][115]*(tanh((sin(Dim[i][112])+sin(protected_log(Dim[i][2])))))))"
32, 0.356956, 0.302672, 0.329814, 0.347879, 0.670186, 0.236258, 0.650305, 5716.000000, 18949.000000, 34136.000000, 2481.000000, "(tanh(protected_div(Dim[i][0], Dim[i][44]))*sin((Dim[i][52]-sin(sin(Dim[i][97])))))"
33, 0.318602, 0.332683, 0.325642, 0.357750, 0.674358, 0.246522, 0.679514, 5470.000000, 16913.000000, 36172.000000, 2727.000000, "protected_log(((tanh((protected_sqrt(Dim[i][53])+protected_log(Dim[i][29])))+Dim[i][44])*sin(Dim[i][52])))"
34, 0.305227, 0.324143, 0.314685, 0.370073, 0.685315, 0.263682, 0.692242, 5540.000000, 16203.000000, 36882.000000, 2657.000000, "protected_log((Dim[i][115]*(tanh((sin(Dim[i][112])+sin(protected_log(Dim[i][2])))))))"
35, 0.283677, 0.372819, 0.328248, 0.362081, 0.671752, 0.248739, 0.704399, 5141.000000, 15059.000000, 38026.000000, 3056.000000, "(tanh(protected_div(Dim[i][0], Dim[i][44]))*sin((Dim[i][52]-ifLessThan((Dim[i][53]+protected_log(Dim[i][29])), Dim[i][70], protected_sqrt((Dim[i][53]+protected_log(Dim[i][29]))), sin(Dim[i][37])))))"
36, 0.305227, 0.324143, 0.314685, 0.370073, 0.685315, 0.263682, 0.692242, 5540.000000, 16203.000000, 36882.000000, 2657.000000, "protected_log((Dim[i][115]*(tanh((sin(Dim[i][112])+sin(protected_log(Dim[i][2])))))))"
