Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.467745, 0.506328, 0.487036, 0.268864, 0.512964, 0.019811, 0.525436, 4837.000000, 21346.000000, 24290.000000, 4961.000000, "protected_div(Dim[i][121], Dim[i][60])"
1, 0.498970, 0.491529, 0.495249, 0.265346, 0.504751, 0.007248, 0.502345, 4982.000000, 22771.000000, 22865.000000, 4816.000000, "protected_div(Dim[i][121], protected_sqrt(Dim[i][35]))"
2, 0.467613, 0.515513, 0.491563, 0.264567, 0.508437, 0.012895, 0.523920, 4747.000000, 21340.000000, 24296.000000, 5051.000000, "sin(protected_div(protected_div(Dim[i][61], Dim[i][49]), Dim[i][60]))"
3, 0.465356, 0.508573, 0.486965, 0.268619, 0.513035, 0.019926, 0.527005, 4815.000000, 21237.000000, 24399.000000, 4983.000000, "protected_div(Dim[i][121], Dim[i][90])"
4, 0.466211, 0.506736, 0.486473, 0.269195, 0.513527, 0.020674, 0.526626, 4833.000000, 21276.000000, 24360.000000, 4965.000000, "(Dim[i][121]*sin(protected_div(Dim[i][30], Dim[i][7])))"
5, 0.463012, 0.510614, 0.486813, 0.268454, 0.513187, 0.020163, 0.528575, 4795.000000, 21130.000000, 24506.000000, 5003.000000, "(Dim[i][121]*protected_abs(Dim[i][15]))"
6, 0.463012, 0.510614, 0.486813, 0.268454, 0.513187, 0.020163, 0.528575, 4795.000000, 21130.000000, 24506.000000, 5003.000000, "(Dim[i][121]*protected_abs(Dim[i][15]))"
7, 0.495157, 0.472341, 0.483749, 0.275256, 0.516251, 0.024796, 0.508875, 5170.000000, 22597.000000, 23039.000000, 4628.000000, "protected_div(Dim[i][8], sin(protected_div(sin(Dim[i][73]), Dim[i][15])))"
8, 0.495157, 0.472341, 0.483749, 0.275256, 0.516251, 0.024796, 0.508875, 5170.000000, 22597.000000, 23039.000000, 4628.000000, "sin(protected_div(sin(Dim[i][73]), Dim[i][15]))"
9, 0.631694, 0.208104, 0.419899, 0.334548, 0.580101, 0.129005, 0.443176, 7759.000000, 28828.000000, 16808.000000, 2039.000000, "sin(ifLessThan(protected_div(Dim[i][121], Dim[i][78]), ((Dim[i][19]-Dim[i][94])*Dim[i][22]), ((Dim[i][8]-Dim[i][105])), Dim[i][30]))"
10, 0.684569, 0.184527, 0.434548, 0.325930, 0.565452, 0.109790, 0.403814, 7990.000000, 31241.000000, 14395.000000, 1808.000000, "sin(ifLessThan(protected_div(Dim[i][121], Dim[i][78]), ((Dim[i][19]-Dim[i][94])*Dim[i][22]), ((Dim[i][8]-Dim[i][105])), sin((Dim[i][107]))))"
11, 0.631694, 0.208104, 0.419899, 0.334548, 0.580101, 0.129005, 0.443176, 7759.000000, 28828.000000, 16808.000000, 2039.000000, "sin(ifLessThan(protected_div(Dim[i][121], Dim[i][78]), ((Dim[i][19]-Dim[i][94])*Dim[i][22]), ((Dim[i][8]-Dim[i][105])), Dim[i][30]))"
12, 0.630796, 0.208104, 0.419450, 0.334844, 0.580550, 0.129660, 0.443915, 7759.000000, 28787.000000, 16849.000000, 2039.000000, "protected_div(sin(ifLessThan(protected_div(Dim[i][121], Dim[i][78]), ((Dim[i][19]-Dim[i][94])*Dim[i][22]), ((Dim[i][8]-Dim[i][105])), Dim[i][30])), protected_abs((Dim[i][63])))"
13, 0.475480, 0.472137, 0.473809, 0.282091, 0.526191, 0.039982, 0.525111, 5172.000000, 21699.000000, 23937.000000, 4626.000000, "protected_log(protected_div(Dim[i][53], ifLessThan(protected_div(Dim[i][121], Dim[i][78]), ((Dim[i][19]*Dim[i][42])-sin(sin(Dim[i][80]))), Dim[i][102], ifLessThan(protected_div(protected_log(Dim[i][85]), Dim[i][3]), sin(Dim[i][90]), Dim[i][15], Dim[i][71]))))"
14, 0.379722, 0.545417, 0.462570, 0.282068, 0.537430, 0.058468, 0.590991, 4454.000000, 17329.000000, 28307.000000, 5344.000000, "protected_div(Dim[i][121], (protected_div(Dim[i][42], ifLessThan(Dim[i][91], (Dim[i][80]), protected_sqrt(Dim[i][118]), (protected_div(sin(Dim[i][112]), Dim[i][111])-Dim[i][57])))+Dim[i][58]))"
15, 0.379722, 0.545417, 0.462570, 0.282068, 0.537430, 0.058468, 0.590991, 4454.000000, 17329.000000, 28307.000000, 5344.000000, "protected_div(Dim[i][121], (protected_div(Dim[i][42], ifLessThan(Dim[i][91], (Dim[i][80]), protected_sqrt(Dim[i][118]), (protected_div(sin(Dim[i][112]), Dim[i][111])-Dim[i][57])))+Dim[i][58]))"
16, 0.630467, 0.208104, 0.419285, 0.334952, 0.580715, 0.129900, 0.444186, 7759.000000, 28772.000000, 16864.000000, 2039.000000, "protected_div(sin(ifLessThan(protected_div(Dim[i][121], Dim[i][78]), ((Dim[i][19]-Dim[i][94])*Dim[i][22]), ((Dim[i][8]-Dim[i][105])), Dim[i][30])), ifLessThan(Dim[i][30], protected_div(Dim[i][16], (Dim[i][41])), Dim[i][57], Dim[i][27]))"
17, 0.397581, 0.524393, 0.460987, 0.285872, 0.539013, 0.060485, 0.580005, 4660.000000, 18144.000000, 27492.000000, 5138.000000, "(Dim[i][121]*sin(protected_div(sin(Dim[i][73]), (sin(protected_div(((Dim[i][19]*Dim[i][42])), ifLessThan(Dim[i][91], (Dim[i][80]), Dim[i][102], (protected_sqrt(Dim[i][75])))))))))"
18, 0.427535, 0.438253, 0.432894, 0.316204, 0.567106, 0.102882, 0.570570, 5504.000000, 19511.000000, 26125.000000, 4294.000000, "(Dim[i][2]-sin(protected_log(Dim[i][10])))"
19, 0.427535, 0.438253, 0.432894, 0.316204, 0.567106, 0.102882, 0.570570, 5504.000000, 19511.000000, 26125.000000, 4294.000000, "(Dim[i][2]-sin(protected_log(Dim[i][10])))"
20, 0.631694, 0.208104, 0.419899, 0.334548, 0.580101, 0.129005, 0.443176, 7759.000000, 28828.000000, 16808.000000, 2039.000000, "sin(ifLessThan(protected_div(Dim[i][121], Dim[i][78]), ((Dim[i][19]-Dim[i][94])*Dim[i][22]), ((Dim[i][8]-Dim[i][105])), Dim[i][30]))"
21, 0.360286, 0.310676, 0.335481, 0.409408, 0.664519, 0.254436, 0.648483, 6754.000000, 16442.000000, 29194.000000, 3044.000000, "sin((Dim[i][23]*ifLessThan(Dim[i][15], Dim[i][71], Dim[i][40], Dim[i][71])))"
22, 0.360373, 0.310676, 0.335525, 0.409358, 0.664475, 0.254362, 0.648411, 6754.000000, 16446.000000, 29190.000000, 3044.000000, "sin((Dim[i][23]*(ifLessThan(Dim[i][71], Dim[i][40], Dim[i][71], ifLessThan(Dim[i][45], Dim[i][26], Dim[i][4], Dim[i][20])))))"
23, 0.500438, 0.286895, 0.393667, 0.352674, 0.606333, 0.162718, 0.537306, 6987.000000, 22838.000000, 22798.000000, 2811.000000, "sin((Dim[i][10]-(Dim[i][41]+Dim[i][67])))"
24, 0.621045, 0.168300, 0.394672, 0.352092, 0.605328, 0.169425, 0.458978, 8149.000000, 28342.000000, 17294.000000, 1649.000000, "protected_log(protected_log(protected_div((Dim[i][38]), Dim[i][70])))"
25, 0.360286, 0.310676, 0.335481, 0.409408, 0.664519, 0.254436, 0.648483, 6754.000000, 16442.000000, 29194.000000, 3044.000000, "sin((Dim[i][23]*(ifLessThan(Dim[i][71], Dim[i][40], Dim[i][71], protected_log(Dim[i][118])))))"
26, 0.360286, 0.310676, 0.335481, 0.409408, 0.664519, 0.254436, 0.648483, 6754.000000, 16442.000000, 29194.000000, 3044.000000, "sin((Dim[i][23]*(ifLessThan(Dim[i][71], Dim[i][40], Dim[i][71], protected_log(Dim[i][118])))))"
27, 0.360286, 0.310676, 0.335481, 0.409408, 0.664519, 0.254436, 0.648483, 6754.000000, 16442.000000, 29194.000000, 3044.000000, "sin((Dim[i][23]*(ifLessThan(Dim[i][71], Dim[i][40], Dim[i][71], protected_log(Dim[i][118])))))"
28, 0.360286, 0.310676, 0.335481, 0.409408, 0.664519, 0.254436, 0.648483, 6754.000000, 16442.000000, 29194.000000, 3044.000000, "sin((Dim[i][23]*(ifLessThan(Dim[i][71], Dim[i][40], Dim[i][71], protected_log(Dim[i][118])))))"
29, 0.360286, 0.310676, 0.335481, 0.409408, 0.664519, 0.254436, 0.648483, 6754.000000, 16442.000000, 29194.000000, 3044.000000, "sin((Dim[i][23]*(ifLessThan(Dim[i][71], Dim[i][40], Dim[i][71], protected_log(Dim[i][118])))))"
30, 0.360286, 0.310676, 0.335481, 0.409408, 0.664519, 0.254436, 0.648483, 6754.000000, 16442.000000, 29194.000000, 3044.000000, "sin((Dim[i][23]*(ifLessThan(Dim[i][71], Dim[i][40], Dim[i][71], protected_abs(ifLessThan(protected_log(Dim[i][23]), Dim[i][13], (Dim[i][15]), (Dim[i][60])))))))"
31, 0.360286, 0.310676, 0.335481, 0.409408, 0.664519, 0.254436, 0.648483, 6754.000000, 16442.000000, 29194.000000, 3044.000000, "sin((Dim[i][23]*(ifLessThan(Dim[i][71], Dim[i][40], Dim[i][71], protected_log(Dim[i][68])))))"
32, 0.360286, 0.310676, 0.335481, 0.409408, 0.664519, 0.254436, 0.648483, 6754.000000, 16442.000000, 29194.000000, 3044.000000, "sin((Dim[i][23]*(ifLessThan(Dim[i][71], Dim[i][40], Dim[i][71], protected_log(Dim[i][118])))))"
33, 0.360286, 0.310676, 0.335481, 0.409408, 0.664519, 0.254436, 0.648483, 6754.000000, 16442.000000, 29194.000000, 3044.000000, "sin((Dim[i][23]*(ifLessThan(Dim[i][71], Dim[i][40], Dim[i][71], tanh(tanh(Dim[i][82]))))))"
34, 0.360286, 0.310676, 0.335481, 0.409408, 0.664519, 0.254436, 0.648483, 6754.000000, 16442.000000, 29194.000000, 3044.000000, "sin((Dim[i][23]*(ifLessThan(Dim[i][71], Dim[i][40], Dim[i][71], protected_log(Dim[i][23])))))"
35, 0.360286, 0.310676, 0.335481, 0.409408, 0.664519, 0.254436, 0.648483, 6754.000000, 16442.000000, 29194.000000, 3044.000000, "sin((Dim[i][23]*(ifLessThan(Dim[i][71], Dim[i][40], Dim[i][71], protected_log(Dim[i][108])))))"
36, 0.360417, 0.310063, 0.335240, 0.409622, 0.664760, 0.254790, 0.648483, 6760.000000, 16448.000000, 29188.000000, 3038.000000, "sin((Dim[i][23]*(ifLessThan(Dim[i][119], Dim[i][40], Dim[i][71], Dim[i][100]))))"
37, 0.360417, 0.310063, 0.335240, 0.409622, 0.664760, 0.254790, 0.648483, 6760.000000, 16448.000000, 29188.000000, 3038.000000, "sin((Dim[i][23]*(ifLessThan(Dim[i][119], Dim[i][40], Dim[i][71], Dim[i][100]))))"
38, 0.360395, 0.310063, 0.335229, 0.409635, 0.664771, 0.254808, 0.648501, 6760.000000, 16447.000000, 29189.000000, 3038.000000, "sin((Dim[i][23]*(ifLessThan(Dim[i][119], Dim[i][40], Dim[i][71], (Dim[i][30])))))"
39, 0.360286, 0.310676, 0.335481, 0.409408, 0.664519, 0.254436, 0.648483, 6754.000000, 16442.000000, 29194.000000, 3044.000000, "sin((Dim[i][23]*(ifLessThan(Dim[i][71], Dim[i][40], Dim[i][71], protected_log(Dim[i][8])))))"
