Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.517192, 0.447531, 0.482362, 0.261415, 0.517638, 0.026026, 0.494096, 5270.000000, 25510.000000, 23814.000000, 4269.000000, "Dim[i][121]"
1, 0.517192, 0.447531, 0.482362, 0.261415, 0.517638, 0.026026, 0.494096, 5270.000000, 25510.000000, 23814.000000, 4269.000000, "Dim[i][121]"
2, 0.517192, 0.447531, 0.482362, 0.261415, 0.517638, 0.026026, 0.494096, 5270.000000, 25510.000000, 23814.000000, 4269.000000, "(Dim[i][121])"
3, 0.516544, 0.447531, 0.482037, 0.261623, 0.517963, 0.026503, 0.494640, 5270.000000, 25478.000000, 23846.000000, 4269.000000, "protected_div(Dim[i][84], ifLessThan(Dim[i][33], Dim[i][104], Dim[i][107], Dim[i][121]))"
4, 0.559890, 0.391131, 0.475510, 0.270372, 0.524490, 0.036434, 0.467458, 5808.000000, 27616.000000, 21708.000000, 3731.000000, "(sin(protected_log((Dim[i][9]))))"
5, 0.425837, 0.417444, 0.421641, 0.307867, 0.578359, 0.116055, 0.575523, 5557.000000, 21004.000000, 28320.000000, 3982.000000, "protected_log((((Dim[i][19])*Dim[i][7])))"
6, 0.425837, 0.417444, 0.421641, 0.307867, 0.578359, 0.116055, 0.575523, 5557.000000, 21004.000000, 28320.000000, 3982.000000, "protected_log((((Dim[i][19])*Dim[i][7])))"
7, 0.425837, 0.417444, 0.421641, 0.307867, 0.578359, 0.116055, 0.575523, 5557.000000, 21004.000000, 28320.000000, 3982.000000, "protected_log((((Dim[i][19])*Dim[i][7])))"
8, 0.386769, 0.315442, 0.351105, 0.371593, 0.648895, 0.221348, 0.624790, 6530.000000, 19077.000000, 30247.000000, 3009.000000, "(Dim[i][71]+sin(protected_log(ifLessThan((protected_log(Dim[i][11])), Dim[i][106], protected_abs(Dim[i][78]), Dim[i][12]))))"
9, 0.386769, 0.315442, 0.351105, 0.371593, 0.648895, 0.221348, 0.624790, 6530.000000, 19077.000000, 30247.000000, 3009.000000, "(Dim[i][71]+sin(protected_log(ifLessThan((protected_log(Dim[i][11])), Dim[i][106], protected_abs(Dim[i][78]), Dim[i][12]))))"
10, 0.386769, 0.315442, 0.351105, 0.371593, 0.648895, 0.221348, 0.624790, 6530.000000, 19077.000000, 30247.000000, 3009.000000, "(Dim[i][71]+sin(protected_log(ifLessThan((protected_log(Dim[i][11])), Dim[i][106], protected_abs(Dim[i][78]), Dim[i][12]))))"
11, 0.386769, 0.315442, 0.351105, 0.371593, 0.648895, 0.221348, 0.624790, 6530.000000, 19077.000000, 30247.000000, 3009.000000, "(Dim[i][71]+sin(protected_log(ifLessThan((protected_log(Dim[i][11])), Dim[i][106], protected_abs(Dim[i][78]), Dim[i][12]))))"
12, 0.386769, 0.315442, 0.351105, 0.371593, 0.648895, 0.221348, 0.624790, 6530.000000, 19077.000000, 30247.000000, 3009.000000, "(Dim[i][71]+sin(protected_log(ifLessThan((protected_log(Dim[i][11])), Dim[i][106], protected_abs(Dim[i][78]), Dim[i][12]))))"
13, 0.386769, 0.315442, 0.351105, 0.371593, 0.648895, 0.221348, 0.624790, 6530.000000, 19077.000000, 30247.000000, 3009.000000, "(Dim[i][71]+sin(protected_log(ifLessThan((protected_log(Dim[i][11])), Dim[i][106], protected_abs(Dim[i][78]), Dim[i][12]))))"
14, 0.386769, 0.315442, 0.351105, 0.371593, 0.648895, 0.221348, 0.624790, 6530.000000, 19077.000000, 30247.000000, 3009.000000, "(Dim[i][71]+sin(protected_log(ifLessThan((protected_log(Dim[i][11])), Dim[i][106], protected_abs(Dim[i][78]), Dim[i][56]))))"
