Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.492765, 0.432754, 0.462760, 0.240746, 0.537240, 0.050976, 0.515363, 4146.000000, 22988.000000, 23663.000000, 3163.000000, "Dim[i][121]"
1, 0.492765, 0.432754, 0.462760, 0.240746, 0.537240, 0.050976, 0.515363, 4146.000000, 22988.000000, 23663.000000, 3163.000000, "Dim[i][121]"
2, 0.492765, 0.432754, 0.462760, 0.240746, 0.537240, 0.050976, 0.515363, 4146.000000, 22988.000000, 23663.000000, 3163.000000, "Dim[i][121]"
3, 0.492530, 0.432754, 0.462642, 0.240822, 0.537358, 0.051137, 0.515567, 4146.000000, 22977.000000, 23674.000000, 3163.000000, "protected_div(Dim[i][121], Dim[i][100])"
4, 0.662601, 0.129019, 0.395810, 0.285560, 0.604190, 0.154297, 0.409674, 6366.000000, 30911.000000, 15740.000000, 943.000000, "sin(Dim[i][112])"
5, 0.491908, 0.432891, 0.462399, 0.240974, 0.537601, 0.051469, 0.516086, 4145.000000, 22948.000000, 23703.000000, 3164.000000, "protected_div(Dim[i][121], Dim[i][76])"
6, 0.440634, 0.442468, 0.441551, 0.255166, 0.558449, 0.080311, 0.559118, 4075.000000, 20556.000000, 26095.000000, 3234.000000, "protected_div(Dim[i][121], Dim[i][45])"
7, 0.612570, 0.123136, 0.367853, 0.303062, 0.632147, 0.189418, 0.453725, 6409.000000, 28577.000000, 18074.000000, 900.000000, "protected_div(sin(Dim[i][22]), (Dim[i][90]+Dim[i][105]))"
8, 0.611027, 0.123683, 0.367355, 0.303418, 0.632645, 0.189958, 0.454985, 6405.000000, 28505.000000, 18146.000000, 904.000000, "protected_div(sin(Dim[i][22]), Dim[i][75])"
9, 0.611027, 0.123683, 0.367355, 0.303418, 0.632645, 0.189958, 0.454985, 6405.000000, 28505.000000, 18146.000000, 904.000000, "protected_div(sin(Dim[i][22]), Dim[i][75])"
10, 0.612613, 0.122999, 0.367806, 0.303088, 0.632194, 0.189492, 0.453706, 6410.000000, 28579.000000, 18072.000000, 899.000000, "sin((Dim[i][30]*protected_div(sin(Dim[i][22]), (Dim[i][90]+Dim[i][39]))))"
