Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.496359, 0.485425, 0.490892, 0.272665, 0.509108, 0.013999, 0.505610, 5137.000000, 22560.000000, 22891.000000, 4846.000000, "tanh(protected_div(Dim[i][5], Dim[i][121]))"
1, 0.495545, 0.485425, 0.490485, 0.272933, 0.509515, 0.014625, 0.506278, 5137.000000, 22523.000000, 22928.000000, 4846.000000, "(Dim[i][94]*protected_div((Dim[i][121]), Dim[i][47]))"
2, 0.458450, 0.506761, 0.482606, 0.275515, 0.517394, 0.026803, 0.532850, 4924.000000, 20837.000000, 24614.000000, 5059.000000, "((Dim[i][121])*Dim[i][45])"
3, 0.469605, 0.494441, 0.482023, 0.277506, 0.517977, 0.027664, 0.525923, 5047.000000, 21344.000000, 24107.000000, 4936.000000, "((Dim[i][121])*protected_log(Dim[i][70]))"
4, 0.469605, 0.494441, 0.482023, 0.277506, 0.517977, 0.027664, 0.525923, 5047.000000, 21344.000000, 24107.000000, 4936.000000, "((Dim[i][121])*protected_log(Dim[i][70]))"
5, 0.439902, 0.495743, 0.467823, 0.287567, 0.532177, 0.049693, 0.550041, 5034.000000, 19994.000000, 25457.000000, 4949.000000, "sin(((ifLessThan(Dim[i][19], Dim[i][89], Dim[i][36], Dim[i][91])*Dim[i][90])*Dim[i][104]))"
6, 0.439902, 0.495743, 0.467823, 0.287567, 0.532177, 0.049693, 0.550041, 5034.000000, 19994.000000, 25457.000000, 4949.000000, "sin(((ifLessThan(Dim[i][19], Dim[i][89], Dim[i][36], Dim[i][91])*Dim[i][90])*Dim[i][104]))"
7, 0.574729, 0.373134, 0.473932, 0.295446, 0.526068, 0.040648, 0.461576, 6258.000000, 26122.000000, 19329.000000, 3725.000000, "(Dim[i][30]-(Dim[i][105]))"
8, 0.439902, 0.495743, 0.467823, 0.287567, 0.532177, 0.049693, 0.550041, 5034.000000, 19994.000000, 25457.000000, 4949.000000, "sin(((ifLessThan(Dim[i][19], Dim[i][89], Dim[i][36], Dim[i][91])*Dim[i][90])*Dim[i][104]))"
9, 0.531935, 0.328258, 0.430097, 0.328195, 0.569903, 0.108152, 0.504744, 6706.000000, 24177.000000, 21274.000000, 3277.000000, "protected_log((protected_log(Dim[i][10])*sin(Dim[i][112])))"
