Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.288500, 0.638770, 0.463635, 0.223700, 0.536365, 0.054116, 0.664649, 2961.000000, 15315.000000, 37770.000000, 5236.000000, "(sin(Dim[i][83]))"
1, 0.525026, 0.457240, 0.491133, 0.219612, 0.508867, 0.012091, 0.484041, 4449.000000, 27871.000000, 25214.000000, 3748.000000, "Dim[i][121]"
2, 0.305227, 0.601684, 0.453456, 0.236038, 0.546544, 0.068060, 0.655119, 3265.000000, 16203.000000, 36882.000000, 4932.000000, "sin(Dim[i][8])"
3, 0.305227, 0.601684, 0.453456, 0.236038, 0.546544, 0.068060, 0.655119, 3265.000000, 16203.000000, 36882.000000, 4932.000000, "sin(Dim[i][8])"
4, 0.305227, 0.601684, 0.453456, 0.236038, 0.546544, 0.068060, 0.655119, 3265.000000, 16203.000000, 36882.000000, 4932.000000, "sin(Dim[i][8])"
5, 0.305227, 0.601684, 0.453456, 0.236038, 0.546544, 0.068060, 0.655119, 3265.000000, 16203.000000, 36882.000000, 4932.000000, "sin(Dim[i][8])"
6, 0.493510, 0.335855, 0.414682, 0.273300, 0.585318, 0.116228, 0.527577, 5444.000000, 26198.000000, 26887.000000, 2753.000000, "protected_log((Dim[i][103]*Dim[i][33]))"
7, 0.619309, 0.127974, 0.373641, 0.296468, 0.626359, 0.180729, 0.446412, 7148.000000, 32876.000000, 20209.000000, 1049.000000, "protected_log(protected_abs((protected_div((Dim[i][17]), (protected_log(Dim[i][12]))))))"
8, 0.565979, 0.190436, 0.378207, 0.295735, 0.621793, 0.169148, 0.484253, 6636.000000, 30045.000000, 23040.000000, 1561.000000, "protected_div(Dim[i][95], ifLessThan(sin(Dim[i][72]), Dim[i][42], protected_abs(Dim[i][30]), protected_log(tanh(Dim[i][94]))))"
9, 0.565979, 0.190436, 0.378207, 0.295735, 0.621793, 0.169148, 0.484253, 6636.000000, 30045.000000, 23040.000000, 1561.000000, "protected_log(protected_div(Dim[i][95], ifLessThan(sin(Dim[i][72]), Dim[i][42], protected_abs(Dim[i][30]), protected_log(tanh(Dim[i][94])))))"
10, 0.565979, 0.190436, 0.378207, 0.295735, 0.621793, 0.169148, 0.484253, 6636.000000, 30045.000000, 23040.000000, 1561.000000, "protected_div(Dim[i][95], ifLessThan(sin(Dim[i][72]), Dim[i][42], protected_abs(Dim[i][30]), protected_log(tanh(Dim[i][94]))))"
11, 0.364811, 0.410272, 0.387542, 0.298423, 0.612458, 0.156620, 0.629108, 4834.000000, 19366.000000, 33719.000000, 3363.000000, "(sin(Dim[i][67])+sin(Dim[i][53]))"
12, 0.317660, 0.451385, 0.384523, 0.304293, 0.615477, 0.164981, 0.664453, 4497.000000, 16863.000000, 36222.000000, 3700.000000, "sin((Dim[i][82]-Dim[i][42]))"
