Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.523877, 0.445564, 0.484720, 0.225052, 0.515280, 0.020882, 0.486652, 4568.000000, 27788.000000, 25255.000000, 3671.000000, "(Dim[i][121])"
1, 0.523651, 0.445564, 0.484607, 0.225119, 0.515393, 0.021036, 0.486848, 4568.000000, 27776.000000, 25267.000000, 3671.000000, "protected_div(Dim[i][121], protected_div(Dim[i][100], Dim[i][32]))"
2, 0.717229, 0.092244, 0.404737, 0.278226, 0.595263, 0.148705, 0.366796, 7479.000000, 38044.000000, 14999.000000, 760.000000, "protected_div(Dim[i][55], sin(Dim[i][52]))"
3, 0.485248, 0.457944, 0.471596, 0.232338, 0.528404, 0.038762, 0.518423, 4466.000000, 25739.000000, 27304.000000, 3773.000000, "protected_div(Dim[i][121], protected_div(Dim[i][83], Dim[i][45]))"
4, 0.244028, 0.636364, 0.440196, 0.247818, 0.559804, 0.093007, 0.703224, 2996.000000, 12944.000000, 40099.000000, 5243.000000, "protected_div(ifLessThan(Dim[i][55], Dim[i][44], Dim[i][60], Dim[i][73]), sin(Dim[i][113]))"
5, 0.301491, 0.614880, 0.458186, 0.231572, 0.541814, 0.061535, 0.656375, 3173.000000, 15992.000000, 37051.000000, 5066.000000, "sin(ifLessThan(Dim[i][1], ifLessThan(Dim[i][75], Dim[i][98], Dim[i][103], Dim[i][60]), Dim[i][75], Dim[i][98]))"
6, 0.244028, 0.636364, 0.440196, 0.247818, 0.559804, 0.093007, 0.703224, 2996.000000, 12944.000000, 40099.000000, 5243.000000, "protected_div(ifLessThan(Dim[i][55], Dim[i][44], Dim[i][60], Dim[i][73]), sin(Dim[i][113]))"
7, 0.244028, 0.636364, 0.440196, 0.247818, 0.559804, 0.093007, 0.703224, 2996.000000, 12944.000000, 40099.000000, 5243.000000, "protected_div(ifLessThan(Dim[i][55], Dim[i][44], Dim[i][60], Dim[i][73]), sin(Dim[i][113]))"
8, 0.205795, 0.536958, 0.371377, 0.332172, 0.628623, 0.205362, 0.749682, 3815.000000, 10916.000000, 42127.000000, 4424.000000, "(sin(protected_log(Dim[i][33])))"
9, 0.205795, 0.536958, 0.371377, 0.332172, 0.628623, 0.205362, 0.749682, 3815.000000, 10916.000000, 42127.000000, 4424.000000, "sin(sin(protected_log(Dim[i][33])))"
10, 0.205795, 0.536958, 0.371377, 0.332172, 0.628623, 0.205362, 0.749682, 3815.000000, 10916.000000, 42127.000000, 4424.000000, "sin(sin(protected_log(Dim[i][33])))"
11, 0.205795, 0.536958, 0.371377, 0.332172, 0.628623, 0.205362, 0.749682, 3815.000000, 10916.000000, 42127.000000, 4424.000000, "(sin(protected_log(Dim[i][33])))"
12, 0.205795, 0.536958, 0.371377, 0.332172, 0.628623, 0.205362, 0.749682, 3815.000000, 10916.000000, 42127.000000, 4424.000000, "sin(sin(protected_log(Dim[i][33])))"
13, 0.205795, 0.536958, 0.371377, 0.332172, 0.628623, 0.205362, 0.749682, 3815.000000, 10916.000000, 42127.000000, 4424.000000, "sin(sin(protected_log(Dim[i][33])))"
14, 0.205795, 0.536958, 0.371377, 0.332172, 0.628623, 0.205362, 0.749682, 3815.000000, 10916.000000, 42127.000000, 4424.000000, "sin(protected_log(Dim[i][33]))"
15, 0.205795, 0.536958, 0.371377, 0.332172, 0.628623, 0.205362, 0.749682, 3815.000000, 10916.000000, 42127.000000, 4424.000000, "sin(protected_log(Dim[i][33]))"
16, 0.176046, 0.551887, 0.363967, 0.347172, 0.636033, 0.226828, 0.773424, 3692.000000, 9338.000000, 43705.000000, 4547.000000, "((sin(sin(protected_log(Dim[i][33]))))*Dim[i][45])"
17, 0.205795, 0.536958, 0.371377, 0.332172, 0.628623, 0.205362, 0.749682, 3815.000000, 10916.000000, 42127.000000, 4424.000000, "sin(sin(protected_log(Dim[i][33])))"
18, 0.205795, 0.536958, 0.371377, 0.332172, 0.628623, 0.205362, 0.749682, 3815.000000, 10916.000000, 42127.000000, 4424.000000, "sin(protected_log(Dim[i][33]))"
19, 0.391852, 0.368127, 0.379990, 0.304178, 0.620010, 0.165675, 0.611338, 5206.000000, 20785.000000, 32258.000000, 3033.000000, "protected_sqrt((sin(protected_log((protected_div(Dim[i][65], Dim[i][15]))))))"
20, 0.205795, 0.536958, 0.371377, 0.332172, 0.628623, 0.205362, 0.749682, 3815.000000, 10916.000000, 42127.000000, 4424.000000, "sin(protected_log(Dim[i][33]))"
21, 0.220350, 0.515718, 0.368034, 0.333654, 0.631966, 0.206347, 0.739940, 3990.000000, 11688.000000, 41355.000000, 4249.000000, "sin(protected_div(Dim[i][113], protected_div(Dim[i][23], protected_log(Dim[i][33]))))"
22, 0.385253, 0.326253, 0.355753, 0.324383, 0.644247, 0.199138, 0.622679, 5551.000000, 20435.000000, 32608.000000, 2688.000000, "((sin(sin(protected_log(Dim[i][33]))))+sin(Dim[i][112]))"
23, 0.385253, 0.326253, 0.355753, 0.324383, 0.644247, 0.199138, 0.622679, 5551.000000, 20435.000000, 32608.000000, 2688.000000, "((sin(sin(protected_log(Dim[i][33]))))+sin(Dim[i][112]))"
24, 0.220350, 0.515718, 0.368034, 0.333654, 0.631966, 0.206347, 0.739940, 3990.000000, 11688.000000, 41355.000000, 4249.000000, "sin(protected_div(Dim[i][113], protected_div(Dim[i][23], protected_log(Dim[i][33]))))"
25, 0.389175, 0.324068, 0.356622, 0.323300, 0.643378, 0.197718, 0.619578, 5569.000000, 20643.000000, 32400.000000, 2670.000000, "(Dim[i][60]+(((sin(sin(protected_log(Dim[i][33]))))+sin(Dim[i][112]))+Dim[i][43]))"
26, 0.385253, 0.326253, 0.355753, 0.324383, 0.644247, 0.199138, 0.622679, 5551.000000, 20435.000000, 32608.000000, 2688.000000, "((sin(sin(protected_log(Dim[i][33]))))+sin(Dim[i][112]))"
