Generation, FPR, 1 - TPR, 1 - AUC, F1, BA, MCC, Accuracy, TP, FP, TN, FN, Phenotype
0, 0.492765, 0.432754, 0.462760, 0.240746, 0.537240, 0.050976, 0.515363, 4146.000000, 22988.000000, 23663.000000, 3163.000000, "protected_div(Dim[i][2], tanh(Dim[i][121]))"
1, 0.442756, 0.441510, 0.442133, 0.254759, 0.557867, 0.079485, 0.557413, 4082.000000, 20655.000000, 25996.000000, 3227.000000, "(protected_div(protected_div(Dim[i][121], Dim[i][6]), Dim[i][30]))"
2, 0.492765, 0.432754, 0.462760, 0.240746, 0.537240, 0.050976, 0.515363, 4146.000000, 22988.000000, 23663.000000, 3163.000000, "Dim[i][121]"
3, 0.492765, 0.432754, 0.462760, 0.240746, 0.537240, 0.050976, 0.515363, 4146.000000, 22988.000000, 23663.000000, 3163.000000, "Dim[i][121]"
4, 0.442756, 0.441510, 0.442133, 0.254759, 0.557867, 0.079485, 0.557413, 4082.000000, 20655.000000, 25996.000000, 3227.000000, "(protected_div(protected_div(Dim[i][121], Dim[i][6]), Dim[i][30]))"
5, 0.442756, 0.441510, 0.442133, 0.254759, 0.557867, 0.079485, 0.557413, 4082.000000, 20655.000000, 25996.000000, 3227.000000, "(protected_div(protected_div(Dim[i][121], Dim[i][6]), Dim[i][30]))"
6, 0.442756, 0.441510, 0.442133, 0.254759, 0.557867, 0.079485, 0.557413, 4082.000000, 20655.000000, 25996.000000, 3227.000000, "(protected_div(protected_div(Dim[i][121], Dim[i][6]), Dim[i][30]))"
7, 0.442756, 0.441510, 0.442133, 0.254759, 0.557867, 0.079485, 0.557413, 4082.000000, 20655.000000, 25996.000000, 3227.000000, "(protected_div(protected_div(Dim[i][121], Dim[i][6]), Dim[i][30]))"
8, 0.442756, 0.441510, 0.442133, 0.254759, 0.557867, 0.079485, 0.557413, 4082.000000, 20655.000000, 25996.000000, 3227.000000, "(protected_div(protected_div(Dim[i][121], Dim[i][6]), Dim[i][30]))"
9, 0.361278, 0.465180, 0.413229, 0.278498, 0.586771, 0.122059, 0.624648, 3909.000000, 16854.000000, 29797.000000, 3400.000000, "protected_sqrt(sin((Dim[i][30]+(((Dim[i][38]+Dim[i][22]))))))"
10, 0.360807, 0.462307, 0.411557, 0.280004, 0.588443, 0.124412, 0.625445, 3930.000000, 16832.000000, 29819.000000, 3379.000000, "protected_sqrt(sin((Dim[i][30]+(sin((ifLessThan(Dim[i][67], Dim[i][93], (Dim[i][38]+Dim[i][22]), Dim[i][18])))))))"
11, 0.360807, 0.462307, 0.411557, 0.280004, 0.588443, 0.124412, 0.625445, 3930.000000, 16832.000000, 29819.000000, 3379.000000, "protected_sqrt(sin((Dim[i][30]+(sin((ifLessThan(Dim[i][67], Dim[i][93], (Dim[i][38]+Dim[i][22]), Dim[i][18])))))))"
12, 0.360807, 0.462307, 0.411557, 0.280004, 0.588443, 0.124412, 0.625445, 3930.000000, 16832.000000, 29819.000000, 3379.000000, "protected_sqrt(sin((Dim[i][30]+(sin((ifLessThan(Dim[i][67], Dim[i][93], (Dim[i][38]+Dim[i][22]), Dim[i][18])))))))"
13, 0.360807, 0.462307, 0.411557, 0.280004, 0.588443, 0.124412, 0.625445, 3930.000000, 16832.000000, 29819.000000, 3379.000000, "protected_sqrt(sin((Dim[i][30]+(sin((ifLessThan(Dim[i][67], Dim[i][93], (Dim[i][38]+Dim[i][22]), Dim[i][18])))))))"
14, 0.360807, 0.462307, 0.411557, 0.280004, 0.588443, 0.124412, 0.625445, 3930.000000, 16832.000000, 29819.000000, 3379.000000, "protected_sqrt(sin((Dim[i][30]+(sin((ifLessThan(Dim[i][67], Dim[i][93], (Dim[i][38]+Dim[i][22]), Dim[i][18])))))))"
15, 0.305353, 0.422219, 0.363786, 0.327656, 0.636214, 0.196488, 0.678818, 4223.000000, 14245.000000, 32406.000000, 3086.000000, "(sin(Dim[i][97])+sin((Dim[i][23])))"
16, 0.221989, 0.432481, 0.327235, 0.380324, 0.672765, 0.266714, 0.749500, 4148.000000, 10356.000000, 36295.000000, 3161.000000, "protected_div(Dim[i][75], sin((sin(Dim[i][97])+sin((Dim[i][23])))))"
17, 0.221989, 0.432481, 0.327235, 0.380324, 0.672765, 0.266714, 0.749500, 4148.000000, 10356.000000, 36295.000000, 3161.000000, "protected_div(Dim[i][75], sin((sin(Dim[i][97])+sin((Dim[i][23])))))"
18, 0.221989, 0.432481, 0.327235, 0.380324, 0.672765, 0.266714, 0.749500, 4148.000000, 10356.000000, 36295.000000, 3161.000000, "protected_div(Dim[i][75], sin((sin(Dim[i][97])+sin((Dim[i][23])))))"
19, 0.247476, 0.470105, 0.358791, 0.340828, 0.641209, 0.213930, 0.722368, 3873.000000, 11545.000000, 35106.000000, 3436.000000, "(sin(Dim[i][97])-sin((Dim[i][92])))"
20, 0.221989, 0.432481, 0.327235, 0.380324, 0.672765, 0.266714, 0.749500, 4148.000000, 10356.000000, 36295.000000, 3161.000000, "protected_div(Dim[i][75], (sin(Dim[i][97])+sin((Dim[i][23]))))"
21, 0.221989, 0.432481, 0.327235, 0.380324, 0.672765, 0.266714, 0.749500, 4148.000000, 10356.000000, 36295.000000, 3161.000000, "protected_div(Dim[i][75], sin((sin(Dim[i][97])+sin(Dim[i][23]))))"
22, 0.221989, 0.432481, 0.327235, 0.380324, 0.672765, 0.266714, 0.749500, 4148.000000, 10356.000000, 36295.000000, 3161.000000, "protected_div(Dim[i][75], sin(((sin(Dim[i][97])+sin((Dim[i][23]))))))"
23, 0.221989, 0.432481, 0.327235, 0.380324, 0.672765, 0.266714, 0.749500, 4148.000000, 10356.000000, 36295.000000, 3161.000000, "protected_div(Dim[i][75], sin((sin(Dim[i][97])+sin((Dim[i][23])))))"
24, 0.221989, 0.432481, 0.327235, 0.380324, 0.672765, 0.266714, 0.749500, 4148.000000, 10356.000000, 36295.000000, 3161.000000, "protected_div(Dim[i][75], sin((sin(Dim[i][97])+sin(Dim[i][23]))))"
25, 0.339864, 0.300451, 0.320158, 0.361637, 0.679842, 0.252521, 0.665474, 5113.000000, 15855.000000, 30796.000000, 2196.000000, "(((sin(Dim[i][97])-Dim[i][27])*Dim[i][104])+(protected_div(protected_log(Dim[i][4]), Dim[i][38])+Dim[i][17]))"
26, 0.221989, 0.432481, 0.327235, 0.380324, 0.672765, 0.266714, 0.749500, 4148.000000, 10356.000000, 36295.000000, 3161.000000, "protected_div(Dim[i][75], sin((sin(Dim[i][97])+sin((Dim[i][23])))))"
27, 0.312083, 0.299083, 0.305583, 0.379608, 0.694417, 0.276427, 0.689678, 5123.000000, 14559.000000, 32092.000000, 2186.000000, "protected_div(Dim[i][75], (sin(Dim[i][97])+sin((sin(Dim[i][97])+sin((Dim[i][23]))))))"
28, 0.416776, 0.214940, 0.315858, 0.353216, 0.684142, 0.252620, 0.610563, 5738.000000, 19443.000000, 27208.000000, 1571.000000, "protected_sqrt((protected_div(protected_log(Dim[i][4]), Dim[i][38])+ifLessThan(Dim[i][53], Dim[i][30], Dim[i][17], sin(sin(Dim[i][22])))))"
29, 0.312083, 0.299083, 0.305583, 0.379608, 0.694417, 0.276427, 0.689678, 5123.000000, 14559.000000, 32092.000000, 2186.000000, "protected_div(Dim[i][75], (sin(Dim[i][97])+sin((sin(Dim[i][97])+sin((Dim[i][23]))))))"
30, 0.312083, 0.299083, 0.305583, 0.379608, 0.694417, 0.276427, 0.689678, 5123.000000, 14559.000000, 32092.000000, 2186.000000, "protected_div(Dim[i][75], (sin(Dim[i][97])+sin((sin(Dim[i][97])+sin((Dim[i][23]))))))"
31, 0.300401, 0.341907, 0.321154, 0.368117, 0.678846, 0.256825, 0.693977, 4810.000000, 14014.000000, 32637.000000, 2499.000000, "protected_div(Dim[i][75], (sin(Dim[i][97])+protected_div(protected_sqrt(Dim[i][75]), Dim[i][101])))"
